구분,항목,자산(*),자산(*),자산(*),자산(*),당좌자산(*),당좌자산(*),당좌자산(*),당좌자산(*),유동자산(*),유동자산(*),유동자산(*),유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),부채(*),부채(*),부채(*),부채(*),유동부채(*),유동부채(*),유동부채(*),유동부채(*),장기차입금(*),장기차입금(*),장기차입금(*),장기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),사채,사채,사채,사채,현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),자본(*),자본(*),자본(*),자본(*),매출채권(*),매출채권(*),매출채권(*),매출채권(*),매출원가(*),매출원가(*),매출원가(*),매출원가(*),재고자산(*),재고자산(*),재고자산(*),재고자산(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출총이익(손실),매출총이익(손실),매출총이익(손실),매출총이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),이자비용,이자비용,이자비용,이자비용,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,유형자산(*),유형자산(*),유형자산(*),유형자산(*)
삼웅에이에프티(주),015116,24476952,27456680,24587280,26867507,8570798,8307379,7794405,3555873,11838823,12419486,12549480,9139574,12638130,15037193,12037800,17727933,16430916,21581754,18645201,23501905,14854600,18693592,16427914,17610982,1519437,2741000,1905800,3207510,12780000,14054000,11540000,11565877,0,0,0,0,17973,14216,26700,335364,0,0,0,0,8046036,5874926,5942079,3365602,2354336,1706069,2609775,1884220,28220208,31879903,25391129,24736757,3268025,4112107,4755075,5583701,1771164,1849795,1693564,1929622,30243630,32151719,27289497,23622012,2023422,271816,1898368,-1114745,252258,-1577980,204804,-3044367,120760,-2226309,1337749,92996,-22678,-3757,12483,308664,952993,1211181,1206516,985469,6.89,7.44,7.41,6.04,9226666,11909942,9086254,12684002
삼원관광개발주식회사,015117,10412104,32958391,39525611,40670399,327696,379627,1888587,4787135,327696,379627,1888587,4787135,10084408,32578764,37637024,35883265,22584187,23107386,29933827,29182096,18034639,18925970,23783827,23432096,0,174993,2000000,1500000,2380237,1719092,20800000,20800000,0,0,0,0,178972,236249,118030,78197,0,0,0,0,-12172083,9851005,9591784,11488303,116050,720,287878,265274,0,0,0,0,0,0,0,0,2203837,1885794,4119285,3717863,4619386,3688821,5720918,7152824,4619386,3688821,5720918,7152824,2415549,1803027,1601633,3434961,1200591,5435293,-264831,1896520,39989,57277,-118220,-39833,847852,930058,1246883,1082193,4.8,5.41,6.11,4.56,9130678,32215352,37267167,35408141
삼원금속(주),029549,16319060,14703036,12145904,11982799,4619607,4728603,3245352,3672310,7378006,6001749,3734760,4162546,8941054,8701287,8411143,7820253,8686011,6265965,2655968,1288032,7805591,5750700,2387668,1170432,671360,463000,187500,0,6491206,4168500,500000,0,0,0,0,0,32291,197801,344505,1091121,55000,0,110000,200000,7633049,8437071,9489936,10694767,3091784,3023764,2584721,2248042,13020885,14264506,11908640,9924134,2758399,1273146,489408,490235,1893829,1840333,1520613,1759768,15709683,17226518,16621591,13729963,2688798,2962011,4712951,3805829,794969,1121679,3192337,2046060,240729,804022,1537326,1804831,11687,165510,146704,746616,511381,335551,196499,14021,5.97,5.25,6.85,2.99,6658450,6425661,6170701,6148437
삼원금형정공주식회사,015120,43512123,36043888,37149600,32036825,9705704,7580390,8874774,6160210,10688677,8340853,11229523,9233507,32823446,27703035,25920077,22803317,25294937,21577824,22299621,16647318,19981252,15037587,17504701,15429594,5083520,6281800,4543880,904900,10208249,10136237,11391189,8917224,0,0,0,0,48131,37469,53414,3010931,620800,804900,1160000,485000,18217186,14466065,14849979,15389507,8839468,6157065,6352322,2216627,15874621,8448629,7976949,9334852,982973,760463,2354750,3073297,3682192,2793579,2783874,3100027,21968964,12838685,12430702,13671503,6094343,4390056,4453753,4336651,2412151,1596477,1669879,1236624,487336,484475,432219,458135,-755650,-10662,15945,2957517,746086,806309,773335,381304,4.8,4.68,4.34,2.69,15823182,15468797,15219174,15093504
삼원동관주식회사,043160,27580713,43033302,47800911,51902289,11891190,15175242,18048386,19544730,13673792,17725876,20595429,21926477,13906921,25307426,27205483,29975812,19796913,30868948,31754922,34816956,15866564,24936548,26094837,31187568,3506066,3336430,3239540,3215087,9889566,14026567,19958268,22998751,0,0,0,0,30079,670457,64235,27467,793713,18623,52300,182711,7783800,12164354,16045989,17085333,6138090,12193480,13113057,14693118,28081164,39318623,39073420,47725798,1782602,2550634,2547043,2381747,1259421,2098347,2760625,3386602,31080205,43967441,43714137,53456463,2999041,4648817,4640716,5730665,1739620,2550470,1880091,2344063,635764,821790,823656,1039343,-76763,640378,-606222,-36768,1001844,1165247,1503357,1343410,7.62,6.33,6.18,4.88,9065817,17924786,19473487,20926751
삼원산업(주),015124,13807407,14304362,14235550,16063444,4709035,4806259,5284291,5089070,9080863,10189715,10165240,10695215,4726545,4114647,4070310,5368229,4226981,4164429,3319940,4568926,2705117,3346795,2231885,3067317,50000,0,437500,776760,1700000,1920000,680000,1267390,0,0,0,0,821813,372927,1021462,434039,210020,21020,21020,201020,9580426,10139933,10915610,11494519,3070346,3552385,3475930,3559225,17764352,15969767,15075350,14516574,4371828,5383456,4880949,5606146,3943127,3957476,3905577,3570231,22554100,20739168,20267286,18945048,4789748,4769401,5191936,4428473,846621,811925,1286359,858242,548801,622007,889183,678909,139672,-448886,648535,-587423,104908,104167,77173,52405,5.69,5.35,4.9,2.88,3621457,3342563,3158233,4492229
삼원산업주식회사,049612,24108154,25007968,28028614,24248089,5812953,5126002,6245564,4017135,11291951,10291591,12780581,10106465,12816202,14716377,15248033,14141624,19507958,19784738,21992995,17136158,7825363,6944764,9058093,6735601,11361535,12712421,12784978,9938061,5315317,2984717,4723584,3092000,0,0,0,0,56474,29465,9088,283524,74000,285000,86000,223280,4600196,5223230,6035619,7111931,5247471,4521663,5121773,2969956,31503165,29255281,26348131,29185213,5478998,5165588,6535017,6089330,1449488,1458526,1586255,2183151,35725153,33234796,29007601,33016106,4221987,3979516,2659470,3830893,2772499,2520989,1073215,1647743,706258,623034,820709,1079106,-8568,-27009,-20377,274437,899891,999279,905759,820089,5.54,5.9,5.2,4.98,12115757,14034791,14762577,13272339
삼원아트무역주식회사,053356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼원액트주식회사,061990,10445511,18185095,18931480,23332642,7397931,13365744,12773401,16768989,9591762,15153426,15956801,20501340,853750,3031669,2974678,2831302,757882,4107124,1957000,2644821,656417,2258599,1347168,2388558,0,1700000,500000,0,0,0,0,0,0,0,0,0,452177,1636584,2861152,1869944,0,1600000,3860000,6460000,9687629,14077970,16974479,20687821,7001919,10135981,5970737,8486732,21730346,25184203,14843987,18255192,2193831,1787683,3183401,3732351,2569403,3397613,3048312,3329960,28657008,35531977,23028529,27820206,6926662,10347774,8184542,9565014,4357259,6950161,5136230,6235054,3946400,5380341,4396509,5213342,314815,1184407,1224568,-991208,46155,75095,31240,15420,0,8.83,2.84,3.08,432573,2679854,2540283,2431730
삼원에프에이(주),015137,21408592,25002618,26899178,29741562,12471723,15104053,16495125,15446547,17019487,19482445,19948241,21141453,4389104,5520174,6950937,8600109,6048898,6439148,6649613,7194652,5828440,6132233,6210563,6549380,0,0,0,0,1498247,2500000,2500000,2500000,0,0,0,0,959982,3218099,1716312,2860591,0,0,991269,260003,15359694,18563471,20249565,22546910,11502225,11908606,13311821,11590286,35149900,38944196,37737830,38535401,4547765,4378391,3453116,5694906,2233182,2096284,2189372,2311705,41528818,45126968,42605789,43627869,6378917,6182772,4867959,5092467,4145735,4086488,2678588,2780762,3522133,3603777,2760827,2697345,-603882,2258118,-1501787,1144278,124498,160540,95153,86679,12.46,8.03,3.81,3.47,2975688,3920107,5379538,6538109
삼원전기건설주식회사,049397,18063915,7816957,,,14315481,4373869,,,14359129,4417517,,,3704787,3399440,,,3654029,2062856,,,2362684,789551,,,927800,927800,,,254500,12000,,,0,0,,,503950,49044,,,0,0,,,14409886,5754101,,,2857613,2672429,,,11143567,4696323,,,43648,43648,,,659972,424156,,,12936342,4546454,,,1792775,-149870,,,1132803,-574025,,,1122495,260434,,,-28873,-454905,,,80544,49054,,,4.92,4.62,,,2834040,2799493,,
삼원전선(주),048777,24135306,26646263,29959736,39579001,8934844,8776866,8529269,9981265,11765846,13543742,15457374,20966129,12369460,13102522,14502362,18612872,10811719,12363070,15537815,23147414,8415859,10476454,14082751,19562647,2236031,1658699,1245433,2894807,3550000,4885356,8188539,12132865,0,0,0,0,928651,1607622,276376,202079,995022,20000,155000,138397,13323587,14283194,14421921,16431587,7015319,7339083,7760923,9152260,42157729,46508443,53778459,63930358,2831001,4766876,6928105,10984864,1483094,2117696,2439426,2378988,45029616,50040073,57262723,67442677,2871887,3531629,3484264,3512319,1388793,1413933,1044837,1133331,923739,971146,1687812,728475,438870,-56051,-1331246,-74296,380096,393834,411139,556501,4.94,5.51,4.56,4.33,8391257,8958189,9811742,16608192
삼원정공주식회사,010315,15151272,15743105,15427127,16125720,7677091,8326381,7935137,6412507,9706599,10574762,9812249,8248168,5444673,5168343,5614878,7877552,2878641,3262630,2915132,3668870,2709979,3094650,2684865,3373794,0,0,0,0,0,0,0,0,0,0,0,0,2174249,2897013,2668753,1814099,0,0,0,0,12272631,12480475,12511995,12456850,5447010,5471093,4621674,4689379,15218991,17465932,17679470,18320010,2029509,2248381,1877112,1835662,4303815,4317402,4619410,4636206,22624941,25742678,26064696,26606850,7405950,8276746,8385226,8286840,3102135,3959345,3765815,3650634,2853605,3207844,3031519,2944855,350751,722764,-228260,-854653,12,2236,0,0,0,0,0,0,3276289,2923259,3618787,5836566
삼원중공업주식회사,069984,,,,14547147,,,,1453976,,,,1990156,,,,12556991,,,,9085086,,,,3893419,,,,5191666,,,,1847887,,,,0,,,,225066,,,,692572,,,,5462062,,,,490496,,,,32420615,,,,536179,,,,2387084,,,,38069696,,,,5649081,,,,3261998,,,,2432053,,,,37853,,,,480616,,,,13.65,,,,11215630
삼원철강산업(주),015131,64392147,66577621,62754367,65720671,18505880,17393306,14899485,18628875,24407694,24380849,20467311,25168598,39984453,42196772,42287055,40552073,35466692,37178691,34159887,36597940,14145049,15666709,12192650,14325829,0,0,0,0,10756707,11570276,8601105,11986818,0,0,0,0,713909,707283,869656,918007,9750000,8440000,8700000,11460000,28925455,29398930,28594479,29122731,7681246,8019926,5224720,4899383,38022403,40460486,35407139,30978739,5901815,6987543,5567827,6539723,2286471,2159317,2308031,2311759,42888007,45614999,39692989,35161867,4865604,5154512,4285850,4183128,2579133,2995195,1977819,1871369,2443972,2473475,1659492,1008251,-739959,-6627,162373,48351,541956,679210,547091,504991,4.96,6.08,5.42,4.91,23052024,22989450,22741252,22435859
삼원테크노(주),067935,,,10720446,12366746,,,4357093,7203697,,,6839026,7203697,,,3881419,5163049,,,7910289,9299459,,,7840318,7709809,,,0,0,,,2600000,2600000,,,0,0,,,400434,1844557,,,1470735,1456465,,,2810156,3067287,,,1497045,2429315,,,4521290,16473674,,,2481933,0,,,1905284,5207630,,,7191720,21755353,,,2670430,5281679,,,765146,74049,,,743982,257131,,,196739,1444123,,,62533,109057,,,4.81,4.19,,,3013403,4452228
삼원폴리텍주식회사,058331,13823747,12416635,11431626,11583359,2905325,1740128,1240346,1714869,3763493,2530560,2239443,2538891,10060253,9886075,9192184,9044468,11630088,9976518,9749967,9191060,6393956,5888176,7508713,5237076,4759448,3988343,2172510,3675230,2476336,1735211,1733865,1778391,0,0,0,0,51370,36016,8147,225559,288000,10000,0,0,2193659,2440117,1681660,2392299,2423532,1417286,901653,1369626,16152550,11897397,6076352,17283573,858168,790432,999097,824023,977538,1144803,873077,1224960,18879158,13394844,6090394,19269764,2726607,1497447,14043,1986191,1749069,352645,-859035,761231,743133,-152256,-737370,580640,-86528,-15354,-27869,217412,449614,425080,366244,273462,5.53,5.42,4.92,3.87,9365819,9444466,8976863,8773864
삼원프라자호텔,071037,,,,1757944,,,,455487,,,,455487,,,,1302457,,,,7147871,,,,6390871,,,,350000,,,,5934725,,,,0,,,,181459,,,,90829,,,,-5389927,,,,33739,,,,1085303,,,,0,,,,630213,,,,1605550,,,,520248,,,,-109966,,,,-345719,,,,168347,,,,229399,,,,7.3,,,,1295435
삼원화학주식회사,059552,15384141,15863895,14706233,15039865,3419521,2843192,2857983,4554137,4431131,4116202,4203719,5405213,10953010,11747693,10502514,9634652,12007582,11051814,9754694,9705710,5046590,7300954,5972882,7773548,6960992,3079054,3159800,1235160,2546605,1410754,1928810,2618769,0,0,0,0,5544,209128,22430,10990,340216,204168,283207,277964,3376558,4812081,4951539,5334155,3073712,2308739,2321619,4010875,34131925,36500459,32959874,36554199,1011609,1273010,1345736,851076,354432,294071,157684,207361,36042560,35956711,33644194,37599750,1910635,-543748,684320,1045551,1556202,-837818,526635,838190,836894,-1379553,139458,382616,1876,202584,-186698,-11439,531340,637061,512326,393450,6.03,7.52,7.1,5.78,10800127,11619231,10371553,9478826
삼윤상사주식회사,024133,17310253,27025973,11220972,2151516,2792066,12571520,10457308,1560051,2792066,12571520,11028348,1997031,14518187,14454454,192624,154484,9174737,18753059,6462162,31441,4522827,14096499,6388361,31441,0,0,0,0,3656724,13700000,0,0,0,0,0,0,54028,538829,258333,75448,0,0,9800000,1000000,8135516,8272915,4758809,2120074,110818,211637,0,0,0,0,0,134060,0,0,571040,436980,2099487,2231857,3795378,426638,2416236,2580709,685997,42181,2416236,2580709,685997,-91879,316749,348852,-3109381,-518516,319464,144032,21914870,-283135,-15748,484801,-280496,-182885,196689,345070,441625,0,6.07,3.98,6.45,0,14398774,14254422,144624,70484
삼익물류주식회사,015143,16351861,18284152,21249113,26118635,11096615,13297636,13637971,15011363,11130113,13335315,13661270,15031243,5221748,4948837,7587843,11087392,7964594,9697541,12327311,18207355,7328444,9033182,10249645,11321960,0,0,755663,5151250,130077,769260,2066631,2273660,0,0,0,0,28635,48198,85516,122729,1214608,1700000,1857800,2710000,8387266,8586611,8921802,7911280,9885300,11317400,10748432,11441613,61104613,69604663,71883264,79063680,33498,37678,23299,19880,2818682,2628215,2685468,2962108,64551748,72660771,74777366,80996484,3447135,3056108,2894102,1932804,628453,427893,208634,-1029304,9010498,203558,330977,-1010522,-666141,19562,37318,37213,62200,21202,64342,222615,95.64,4.72,2.92,3.74,2231887,2013548,4386929,7609724
삼익산업(주),030213,9613336,9708010,8491332,,3342335,3523599,2507018,,5380695,5532199,4380675,,4232640,4175811,4110657,,7928438,7969570,6686936,,7788771,7896680,6663163,,0,0,0,,6219195,6223937,5722834,,0,0,0,,18661,95507,61900,,23260,28107,64954,,1684898,1738440,1804397,,1313832,1222045,695116,,11910151,12771683,14038613,,2038360,2008601,1873657,,871011,1092292,1149392,,13257268,14320580,15715820,,1347118,1548896,1677207,,476107,456605,527815,,12909,53542,65957,,22442,76846,-33607,,578067,601454,598646,,9.33,9.67,10.02,,2939133,2901221,2861248,
삼익에이치디에스주식회사,060505,14799966,16528071,16240480,20495045,5558708,5699911,6115572,5618629,6546469,6589315,7151687,6935685,8253497,9938755,9088793,13559360,5660387,3705763,4283458,4400857,3152743,1403511,1648576,2185228,1780000,1580000,1422000,1106000,0,0,0,0,0,0,0,0,2499893,2749200,3186992,3193315,450000,2000000,2000000,0,9139579,12822307,11957022,16094188,2596905,905044,578960,2424400,19013462,13709380,10404681,11490701,987761,889404,1036115,1317056,2178778,1912049,2031714,2262603,25472379,18651586,13636121,16591606,6458917,4942206,3231440,5100905,4280139,3030157,1199726,2838301,3385822,2709432,1180468,2669380,1900504,249307,437792,6322,113390,57748,47004,50594,12.74,3.44,2.97,3.37,3682186,3572513,4091169,5368044
삼익정공(주),015146,14076401,15835821,15215270,16553769,6200748,7915695,7961772,8142546,8808077,10710815,10682581,10936766,5268324,5125007,4532689,5617003,6669315,7315726,6452889,7027609,4195921,4662194,4111130,4541781,1936600,1787000,1593500,1873500,2298360,2342917,2331839,2485981,0,0,0,0,983818,2330084,2261058,2669550,1857198,2197486,2344262,2423508,7407086,8520095,8762381,9526160,3027486,3083166,3110445,2839321,9570597,10740168,8869359,9265948,2607329,2795120,2720809,2794221,3008191,3389509,3366448,3404605,14541171,16314713,13317121,14069591,4970574,5574545,4447762,4803643,1962383,2185037,1081314,1399038,1923848,1938009,1147519,1243779,529901,1346266,-69025,408492,199586,204695,184478,167628,4.24,4.19,3.93,3.6,4475217,4564984,4228044,5148762
삼익제약주식회사,015147,23611346,23838309,25513990,26715973,12906073,12234475,13287717,12523174,16362883,16046200,17584340,16904079,7248463,7792109,7929650,9811893,10527392,7307319,5065691,6174285,7681473,5957805,4138787,5712291,1986680,854000,567000,0,2700000,400000,0,0,0,0,0,0,983363,1463114,468436,424428,45000,572278,4654259,4400000,13083954,16530990,20448299,20541688,11970027,10207473,8011131,7496095,11864340,14532668,15078037,15139188,3456811,3811725,4296623,4380906,15025673,17407019,15501849,13621496,31820552,37062150,35789149,33854500,19956212,22529483,20711112,18715312,4930539,5122463,5209263,5093817,3220765,3726013,4128059,374389,-161908,479751,-994678,-44008,337168,196660,58360,10510,6,5.46,3.75,2.88,6444949,7316275,7238022,7161789
삼익키리우주식회사,043206,21400662,25516726,26322696,25663691,3730890,4996900,4221951,5007067,5157716,6316717,5369677,6830056,16242947,19200009,20953019,18833636,12823021,15314899,15925837,14563637,6184514,8066865,8837503,10409718,6359208,7019120,6871699,3890500,0,1400000,1000000,1000000,0,0,0,0,6727,830904,210768,404980,0,0,0,0,8577642,10201827,10396858,11100054,2955681,3818874,3739632,4490561,29534873,30970002,29215145,32105710,1426825,1319817,1147726,1822988,1801981,2337950,2452578,2431962,33643090,36072982,33337545,36579767,4108217,5102980,4122400,4474057,2306236,2765030,1669822,2042094,1580959,2124185,1239133,1447152,-64127,824177,-620136,194212,372580,387216,395289,388373,3.87,3.78,3.6,4.2,16010085,18708766,19852803,18172175
삼일건설산업(주),048741,42439871,21410224,16579037,24627,6520083,1545283,24627,24627,42353050,21345578,16579037,24627,86822,64646,0,0,55259633,34021870,28470561,16125816,55223221,33996453,28445144,16100399,0,0,0,0,15487461,15173571,9607312,9719130,0,0,0,0,220274,24933,24627,24627,0,0,0,0,-12819761,-12611646,-11891523,-16101190,5248728,1520350,0,0,11785399,16103299,3245885,16554411,35832967,19800296,16554411,0,1576574,315193,62604,32459,12517138,17600244,4030913,12377204,731739,1496945,785028,-4177207,-844835,1181752,722424,-4209666,-5069936,208115,720122,-4209666,-4795410,-195341,-306,0,3625551,0,0,0,10.8,0,0,0,24172,1996,0,0
삼일냉장(주),024148,12235357,12258206,12051775,12350352,6182343,6906737,5888976,7238151,6182343,6906737,5888976,7238151,6053014,5351469,6162799,5112201,1761158,1134780,315291,273360,448358,531780,311291,224982,1200000,600000,0,0,0,0,0,0,0,0,0,0,2673410,2061985,1103674,1621275,1800000,2800000,2500000,0,10474199,11123426,11736484,12076992,379128,443204,399115,435176,1632565,1765753,1570862,1633223,0,0,0,0,818294,903921,886007,911410,2638275,3185686,3521006,3350381,1005710,1419932,1950145,1717159,187415,516011,1064137,805749,312570,699228,1166767,940508,775726,-611425,-958311,517601,76079,52180,16953,0,4.23,4.35,3.77,0,5928481,5245749,5035969,4974640
삼일니트주식회사,015151,23550514,27518849,31424839,31246091,10485074,11755376,10353280,10632087,16754197,19998305,19198801,17412726,6796317,7520544,12226038,13833365,18173782,20768892,23664560,24458076,16622483,19020020,21608423,22303960,255000,255000,695000,685000,9222400,11591200,14380500,15054500,0,0,0,0,768025,410711,363235,254245,121313,121313,121313,121313,5376731,6749957,7760279,6788015,7937932,9527611,9434417,10036984,58691318,64667255,60791945,53995406,6269123,8242930,8845521,6780639,6085389,4843003,5322155,7128534,63561678,70754734,66359007,58777849,4870360,6087479,5567062,4782444,-1215028,1244476,244907,-2346091,-7409640,1384454,396695,-853437,395202,-357313,-47476,-108991,841715,968057,1081478,997313,8.93,9.08,8.03,6.47,4584162,3997827,4717033,3902022
삼일방주식회사,015158,53231359,79673407,75947172,74599770,9154718,9270485,9314941,9010369,28491593,43785256,39357772,38736341,24739766,35888150,36589400,35863429,32700813,53996530,52906662,52878902,28328768,52273881,52523579,52576396,4038539,1363201,0,0,18676513,34382034,44076776,45424338,0,0,0,0,804067,399619,171041,247673,26500,51000,200000,100000,20530546,25676876,23040510,21720868,7492712,7747290,7423226,7610310,83024202,80623451,90258997,73239583,19336875,34514771,30042831,29725972,3737734,3306346,3784311,4153141,94935965,93644087,91801697,76658796,11911763,13020636,1542700,3419212,8174029,9714290,-2241612,-733929,7552931,8206465,-1049096,-1319643,569114,-404448,-228578,76631,1013876,759178,1446857,1379270,3.58,2.38,3.45,3.04,24437137,31554257,31145585,30106406
삼일방직주식회사,015152,42391208,43538511,48142854,45521418,3107686,9346732,5874635,5785765,3544895,10784188,7447551,8182976,38846312,32754323,40695303,37338442,3642005,2705425,6729750,4159912,3525855,2619275,6643600,4073762,30000,0,0,0,1030000,0,4354000,2000000,0,0,0,0,186593,431357,56300,798651,0,0,0,0,38749202,40833086,41413104,41361507,2399633,2975785,5048434,4540632,23634936,19339795,20662277,23153270,437209,1437456,1572916,2397211,1836989,1921152,1965250,1659265,26431342,22468352,23690479,24734016,2796406,3128557,3028202,1580746,959416,1207405,1062952,-78519,1322114,2504304,1129477,368822,49865,244764,-375057,742351,114032,76295,170439,128841,2.91,13.62,7.83,4.06,34719296,27797701,35873676,32473574
삼일산업(주),053853,21443953,26451429,34510960,41413236,9561549,14861445,16164990,18443946,12189908,17074173,19665510,22968838,9254045,9377256,14845450,18444397,7369126,7965591,8644298,6946985,5921053,7657717,7644298,6241880,1448073,307874,1000000,697667,0,0,2000000,0,0,0,0,0,199154,367760,714350,1599748,5639064,5850058,4200784,9183319,14074827,18485838,25866662,34466251,3438293,8300611,11092808,8244965,9138199,16933416,17012752,18149050,2628359,2212727,3500520,4524892,5163817,6384483,7232791,8181665,18421094,28780162,33199729,33651917,9282895,11846746,16186977,15502867,4119078,5462263,8954186,7321202,3390716,4992623,7923889,6256070,8137,168606,346590,885398,102174,71889,83059,21774,2.68,2.85,3.4,1.06,6861747,6930141,12097229,15280680
삼일산업(주),064028,,22382721,18834124,21194931,,13279734,12255845,15373440,,13279734,12255845,15373440,,9102986,6578278,5821491,,4516776,735815,836712,,4507026,722211,818645,,0,0,0,,0,0,0,,0,0,0,,5429733,2612568,5642539,,1437894,0,2000000,,17865945,18098309,20358219,,4108090,4831865,1788495,,7385603,7074333,5604399,,0,0,0,,2627339,3836544,2505699,,23668963,19872343,10228167,,16283360,12798010,4623768,,13656021,8961466,2118069,,10270933,242364,2259910,,0,-2817164,3029971,,0,0,0,,0,0,0,,95752,52502,112678
삼일솔루션(주),063483,,8633788,12961549,15099504,,6202254,8236270,12164127,,7440424,11561387,13654015,,1193365,1400162,1445489,,8642162,10881036,11563415,,8619735,10846683,11492216,,0,0,0,,7860286,10116898,8866576,,0,0,0,,1499112,174764,81398,,2075940,657660,677752,,-8373,2080513,3536089,,2382344,6458259,10632573,,11288619,22912357,36199393,,1238170,3325117,1489888,,3109206,4849326,4043117,,14365150,28204417,41060562,,3076531,5292061,4861168,,-32675,442735,818051,,-239605,119765,473820,,1317728,-1324349,-93365,,129436,335445,211542,,3.29,3.73,2.23,,115215,253425,159437
삼일씨티에스(주),048706,11065470,10214428,10429429,10515220,6393720,5284063,4783396,6084932,6634251,5507276,5267453,6318371,4431218,4707151,5161976,4196850,6802987,5374931,5597861,5181309,5562107,4242775,4492791,4245996,860000,660480,428400,196320,3994703,2952304,3378772,3288170,0,0,0,0,1044738,474374,948333,1478803,0,0,302185,301017,4262483,4839497,4831568,5333911,2652347,2674972,2777613,3411504,17801511,13852985,9116535,20544192,240532,223213,484057,233439,2120863,2314852,2679949,3376270,20369854,17145503,12242676,25045697,2568342,3292518,3126141,4501505,447479,977666,446192,1125234,239008,577014,103179,502343,867560,-642072,503222,572916,349149,288627,248016,244641,6.7,6.66,6.32,6.31,1985725,1892995,1788576,1799851
삼일염직주식회사,015155,12160050,11917045,11492512,11608875,3585923,3648541,3516972,3505411,5626183,5483914,5584999,5521635,6533867,6433131,5907514,6087241,3897154,3486732,2972931,2824355,3087748,2951932,2660931,2620322,747600,474800,252000,124200,870000,1205000,750000,870000,0,0,0,0,491835,199853,124703,167528,200000,361200,640800,880000,8262896,8430312,8519581,8784521,2892752,3074016,2687441,2394768,13238566,13080843,11055625,13959891,2040260,1835373,2068027,2016224,1303532,1216591,1229208,1542817,15276246,14989273,12960221,16501072,2037680,1908430,1904596,2541181,734148,691839,675388,998364,295719,475417,466878,684940,272469,-291982,-75150,42825,104206,84018,73480,59734,5.45,4.42,4.63,5.09,5192790,5065089,5059252,5135977
삼일이노팩(주),052119,24703103,23846416,38386295,42153486,5128138,3026696,8098858,11540036,6776130,3526740,8609210,12641858,17926973,20319676,29777085,29511628,10184460,11388843,16201605,20258309,8650074,10908259,14088679,16458345,215400,443600,2071800,3670000,4120000,4305556,5071100,3000000,0,0,0,0,1174927,69002,2418271,2477942,0,0,749852,545000,14518643,12457573,22184689,21895177,2844093,2135010,3579906,6906449,26626357,27104737,38679248,51617983,1647992,500044,510352,1101822,1997556,2864965,3001898,8125479,29381828,30230727,43120125,63338150,2755471,3125990,4440877,11720167,757915,261025,1438979,3594689,1364056,-1829322,1103051,-185244,-3518195,-1105925,2349268,59671,26784,187163,222912,299158,1.12,4.06,3.7,4.26,4969749,5292441,5571698,13199492
삼일테크주식회사,052269,13822450,13636114,12555327,11148165,8080163,7614136,6783540,4921757,8317758,8273059,7272001,5537534,5504693,5363054,5283326,5610631,7523181,7293814,5706600,4314589,4800495,3938528,2823449,2915013,1411800,1677675,1476800,368000,1117664,2028128,249500,0,0,0,0,0,3343818,2869707,1363870,1939919,256695,877706,2072491,527554,6299270,6342299,6848727,6833576,4341477,3757683,3143108,2155996,9444915,7973162,8356531,6856521,237594,658923,488461,615777,2074557,2377025,2214116,1864734,11963558,10409575,11309060,8786620,2518643,2436413,2952529,1930099,444087,59388,738413,65365,1094743,43030,806428,139270,3007694,-474112,-1505837,576049,136626,114315,105899,37353,5.08,3.59,3.38,1.94,4690134,4608008,4479354,4380656
삼일특수강(주),049708,12141968,13768977,16727323,18684240,5052342,5598590,5843966,6156705,7416812,8729876,8738747,8780656,4725156,5039100,7988576,9903584,7184980,7960741,10688072,12348678,4243545,5697741,7619572,8315362,1878332,1196666,3015000,3980816,2200000,3800000,4575000,6316999,0,0,0,0,406351,718691,367101,158065,0,31000,78000,24285,4956988,5808235,6039251,6335563,4658534,4876422,5517017,5617220,15109681,16636722,14291258,13347612,2364469,3131286,2894781,2623951,706173,744376,892637,681682,16742504,18967035,16049618,14883896,1632823,2330314,1758360,1536285,926650,1585938,865723,854603,509875,955302,340626,393769,11856,312340,-351590,-209036,295455,318879,472263,441053,5.21,5.13,5.92,4.39,4513815,4745223,7434421,9202533
