구분,항목,자산(*),자산(*),자산(*),자산(*),당좌자산(*),당좌자산(*),당좌자산(*),당좌자산(*),유동자산(*),유동자산(*),유동자산(*),유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),부채(*),부채(*),부채(*),부채(*),유동부채(*),유동부채(*),유동부채(*),유동부채(*),장기차입금(*),장기차입금(*),장기차입금(*),장기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),사채,사채,사채,사채,현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),자본(*),자본(*),자본(*),자본(*),매출채권(*),매출채권(*),매출채권(*),매출채권(*),매출원가(*),매출원가(*),매출원가(*),매출원가(*),재고자산(*),재고자산(*),재고자산(*),재고자산(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출총이익(손실),매출총이익(손실),매출총이익(손실),매출총이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),이자비용,이자비용,이자비용,이자비용,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,유형자산(*),유형자산(*),유형자산(*),유형자산(*)
(주)디엠에스에스,059663,7861081,8551970,,,7478347,8205368,,,7478347,8205368,,,382734,346603,,,5069279,11194702,,,4964751,7702863,,,0,0,,,1431384,1530041,,,0,0,,,10514,11857,,,20000,85000,,,2791802,-2642732,,,2007686,2247915,,,21955948,20794223,,,0,0,,,606242,636136,,,22319920,20585627,,,363972,-208596,,,-242270,-844732,,,-949396,-1922283,,,-11094,1343,,,88937,139959,,,5.51,9.45,,,364319,298188,,
(주)디엠에프,070238,,,,12407783,,,,2680155,,,,4153689,,,,8254094,,,,11735934,,,,10839919,,,,726015,,,,4163923,,,,0,,,,364972,,,,538954,,,,671849,,,,1031810,,,,4064626,,,,1473535,,,,771265,,,,4773546,,,,708919,,,,-62345,,,,-262795,,,,-144851,,,,324210,,,,13.26,,,,202382
(주)디엠엑스테크놀로지스코리아,045704,,29771957,29789506,18528796,,26212987,26493329,14298255,,27986863,28720761,17386780,,1785094,1068745,1142016,,27952364,27710764,19925065,,27670450,27362508,19686765,,0,0,0,,1157540,0,1473890,,0,0,0,,6168565,4434340,2237767,,0,0,0,,1819593,2078742,-1396269,,19321292,20342173,9433827,,44443557,34211319,17741805,,1773876,2227432,3088526,,5452830,6586025,5930406,,50076270,40017874,20394349,,5632713,5806555,2652544,,179883,-779470,-3277862,,303635,259149,-3475011,,3901410,-1734225,-2196572,,13310,19550,10320,,1.15,3.38,1.4,,260628,250319,239087
(주)디엠케이,049092,23996066,31096895,27710690,44723245,5893089,13237495,10638771,21440838,7370104,14497250,12651013,21828020,16625962,16599645,15059677,22895225,17435492,18560256,17295984,33434242,8797531,9988271,10170217,15391170,6842800,7297200,6647550,9499128,5257272,6796835,7556176,5000000,0,0,0,0,475427,1109103,447104,13184511,2450000,7780010,7180000,2180000,6560573,12536639,10414706,11289003,2485655,4452514,2415320,4818611,11383573,18592816,15914302,28440753,1477015,1259755,2012242,387182,1587737,1843843,2077122,2409283,13650192,21579284,16880358,35852253,2266619,2986468,966056,7411500,678882,1142625,-1111066,5002217,2956675,380910,-2077086,3407558,-165696,633676,-661999,7737407,633857,1109408,961710,1493669,5.58,7.51,6.23,9.42,13630934,13744670,12844805,20452449
(주)디엠케이,067983,,,29292367,45259306,,,10030477,8762359,,,10257977,12613626,,,19034390,32645680,,,19355935,29961629,,,6215935,3646629,,,13140000,26220000,,,4080000,1863649,,,0,0,,,3180879,4222572,,,271849,248826,,,9936433,15297678,,,6313701,3390586,,,24325098,44972072,,,227500,3851267,,,1192570,1801802,,,28566312,53969968,,,4241213,8997896,,,3048643,7196094,,,1868002,5369526,,,2391952,1041693,,,558896,777180,,,6.49,3.43,,,18894823,31016514
(주)디엠티,049198,48765470,38177219,47178405,,38097834,27793500,39032343,,44096968,34861877,44819167,,4668502,3315341,2359238,,30055421,13705899,15032249,,28706606,12439966,12596225,,0,0,0,,12163087,3872560,500000,,500000,0,0,,660400,14375334,14626778,,364594,477272,1160033,,18710048,24471319,32146156,,37294687,11393317,20406105,,63018502,37169407,61854864,,5999134,7068378,5786824,,13672771,12890936,19298092,,85826337,54446899,90299531,,22807835,17277492,28444667,,9135064,4386556,9146575,,8023414,4146985,8142635,,-4526893,13714934,251443,,286287,43027,11899,,3.69,0.52,0.54,,748970,814470,567895,
(주)디엠티,049782,13591294,14232821,22493675,24890451,2068522,3159236,7337791,6255443,2068522,3159236,7337791,6255443,11522772,11073585,15155884,18635008,12378296,11330303,17174103,18322031,3848324,6180509,6250826,7362942,6749190,2951596,6240556,6633816,1148361,2577810,990000,3454000,0,0,0,0,89195,453009,2831252,1702604,0,40000,40000,0,1212997,2902517,5319571,6568420,1196152,1935628,3674481,3339973,13266191,16062321,18676952,18452845,0,0,0,0,843529,1274760,1424239,1716882,15337949,19530436,23620666,22162714,2071758,3468115,4943713,3709869,1228229,2193355,3519474,1992987,865174,1689520,2405841,1253212,-22770,363814,2378243,-1128649,549810,581413,462144,641841,6.35,7.64,4.71,4.69,9180136,8445990,10052649,9591645
(주)디엠티,059093,31305868,35485139,43884271,36067403,7419347,9389065,7921974,2444620,11784175,13578940,11618828,4394387,19521693,21906199,32265443,31673016,19597122,23649704,39057199,44027302,17538069,19868919,35614306,43998402,1908979,3780785,3066210,0,10870765,12389889,15495353,25930734,0,0,0,0,162624,552066,6050,173702,493950,0,235056,0,11708746,11835435,4827072,-7959900,4225505,3732281,3812454,2883554,14572943,17175948,17326774,18642860,4364828,4189875,3696854,1949767,3345476,3625062,5497349,4036073,19210345,19484295,21656629,16236214,4637403,2308347,4329855,-2406646,1291927,-1316715,-1167494,-6442719,1142066,126689,-6910097,-10786972,22772,389441,-546015,167652,1283403,1219833,1411472,2076074,7.87,7.72,6.66,8.16,16974443,19472746,30452994,31166714
(주)디엠푸드,052877,26113516,22972522,31277556,29296770,8948793,7694885,7692674,6034401,9100762,7856503,7863187,6180950,17012754,15116020,23414368,23115819,24710535,29067233,28734840,29078294,24389219,28745128,27587205,22454047,0,0,500000,6000000,8350000,12350000,20400000,13750000,0,0,0,0,1265365,1182254,2016183,533619,390000,0,0,0,1402981,-6094711,2542715,218476,6792976,6479261,6257561,5953829,62035021,66068552,63086117,62484104,151969,161618,170513,146549,1489556,3118807,2362846,2600510,64029764,69799007,66720983,64193354,1994742,3730455,3634866,1709250,505186,611648,1272020,-891260,247674,-3016288,-4227847,-2487313,1003841,-83112,833930,-1482565,564399,611045,986804,1318220,6.9,5.9,5.94,6.49,14730239,14993920,14702175,14492874
(주)디오메디칼,064510,,9643671,10458198,11230782,,3494845,5657500,6529947,,7724421,9720725,10589151,,1919250,737474,641631,,9623283,10217058,10642925,,7960641,10097717,10476930,,1610114,0,0,,0,2000000,1941000,,0,0,0,,651205,143147,400839,,0,20000,30600,,20388,241141,587857,,2718633,3788426,4260166,,6840656,7412999,8304276,,4229576,4063225,4059204,,2067725,3036496,3439414,,9379420,10513197,12097003,,2538764,3100197,3792727,,471040,63701,353313,,409597,220753,346716,,342781,-508058,257692,,0,72238,148953,,0,4,7.56,,1870230,118454,14611
(주)디오브이,051533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)디오션씨앤씨,063656,,7883230,5630997,,,751816,847354,,,7834150,5441168,,,49080,189828,,,11998934,10453036,,,11962034,10296459,,,0,0,,,9999740,8075643,,,0,0,,,107221,123409,,,10000,10000,,,-4115704,-4822040,,,22000,0,,,0,2488519,,,7082333,4593815,,,397519,529598,,,194194,3967956,,,194194,1479437,,,-203325,949840,,,-2698454,-706336,,,39102,16188,,,2496034,1650669,,,49.92,18.26,,,181,929,
(주)디오원,014407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)디오테크,069840,,,,10646209,,,,2821184,,,,4564333,,,,6081876,,,,7815392,,,,6199632,,,,1615760,,,,4006700,,,,0,,,,476483,,,,78000,,,,2830817,,,,1861959,,,,18957345,,,,1743149,,,,402109,,,,20334590,,,,1377245,,,,975136,,,,490767,,,,97251,,,,342094,,,,9.96,,,,5657541
(주)디온개발,069637,,,,9442867,,,,1714975,,,,9211301,,,,231566,,,,8376429,,,,8376429,,,,0,,,,5067420,,,,0,,,,1417790,,,,26000,,,,1066438,,,,238285,,,,6384187,,,,7496325,,,,1146061,,,,8212464,,,,1828277,,,,682216,,,,533291,,,,1277924,,,,126966,,,,5.01,,,,16566
(주)디와이비최선어학원,041191,12934048,13145628,12519315,13034438,460857,1015270,729335,948489,460857,1015270,729335,948489,12473191,12130357,11789979,12085949,4642286,3778123,2726816,2065810,2651486,2593323,1926016,1265010,1440000,384000,0,0,1122671,656664,496986,354990,0,0,0,0,228642,699147,192741,610291,0,0,0,0,8291762,9367505,9792499,10968628,0,0,0,0,0,0,0,0,0,0,0,0,10733251,10035393,10141107,8871044,11369898,11383020,10668165,10166568,11369898,11383020,10668165,10166568,636647,1347627,527058,1295523,382098,1075743,454909,1176129,-158444,470505,-506406,417550,143059,115538,73443,24438,4.66,4.76,5.46,3.95,11040115,10838173,10553994,10442087
(주)디와이씨인터내셔날,063186,,13348064,34251442,51877410,,7344600,21323726,17678436,,10209166,26399063,23234857,,3138898,7852378,28642553,,2238227,4273727,19563332,,2238227,4239510,2986442,,0,0,16576890,,0,0,0,,0,0,0,,7001420,19381154,15687195,,0,0,0,,11109837,29977715,32314078,,67194,347453,667338,,20077738,22425735,23152807,,2864566,5075338,5556422,,148753,286842,454005,,21838249,26044346,23639466,,1760512,3618612,486659,,1611759,3331770,32654,,1441632,2641141,3703000,,-1153240,12379735,-3693959,,0,25378,118212,,0,0,1.43,,115752,67974,47591
(주)디와이에셋,053634,145853913,170491923,184552814,192484381,34349096,8941582,14020232,7504477,34349096,8941582,14020232,7504477,111504817,161550340,170532582,184979904,1726660,1736286,2535129,5457059,1449213,101704,84526,1684822,0,0,0,0,0,0,0,1500000,0,0,0,0,1593724,2405420,3979099,2065972,20000000,0,3000000,0,144127253,168755637,182017685,187027322,0,0,0,0,0,0,0,0,0,0,0,0,1637167,1668904,927965,985114,10741557,21745032,21085833,18578080,10741557,21745032,21085833,18578080,9104391,20076128,20157868,17592966,8176867,20317378,20036175,15785676,-29735955,811696,1573679,-1913127,133342,472749,0,25521,0,0,0,3.4,0,0,0,0
(주)디와이홀딩스,040374,214495470,231573191,238411863,235070917,3497186,2870796,2293309,908158,3497186,2870796,2293309,908158,210998283,228702395,236118555,234162759,11770835,10261830,8938434,6864348,132997,25444,22913,19878,0,0,0,0,0,0,0,0,0,0,0,0,1979695,2789850,1273972,894205,1500000,0,1000000,0,202724635,221311362,229473430,228206568,8580,2750,2750,2750,0,0,0,0,0,0,0,0,1547714,1356662,807096,759477,1776791,14002621,14220287,9384087,1776791,14002621,14220287,9384087,229076,12645959,13413191,8624610,3095775,14304113,14936195,9509178,-4562113,810155,-1515878,-379767,0,0,0,0,0,0,0,0,0,0,0,0
(주)디와이홀딩스,052839,14778218,16977767,21672017,28312627,113889,58808,2595828,7137,113889,58808,2595828,7137,14664329,16918959,19076188,28305490,7000330,5000000,9557291,11306094,2000330,2000000,7017808,4049863,5000000,3000000,0,0,0,0,4000000,4000000,0,0,0,0,3829,3808,482,7108,0,0,0,0,7777888,11977767,12114725,17006533,0,0,0,0,0,0,0,0,0,0,0,0,6245,4773,6735,5199,3360000,2350000,2550000,2540000,3360000,2350000,2550000,2540000,3353755,2345227,2543266,2534801,1238357,4199879,4113017,4891808,-15790,-21,-3326,6626,1838022,399983,587472,749691,23.72,6.67,8.08,7.21,0,0,0,0
(주)디유에이엔아이,043145,26865880,28586032,23309601,,7282153,5654288,5147871,,12202337,15456166,10612257,,14663543,13129866,12697344,,14742039,18210368,15457551,,10089571,14529021,12762601,,2664490,1481062,589498,,2514229,4772521,5954513,,0,0,0,,154911,28143,256362,,1363289,1436623,243000,,12123841,10375664,7852050,,5644651,4489802,5493730,,28740771,17159209,23487710,,4920184,9801878,5464386,,2668799,2656584,2755864,,32013810,18343850,24189026,,3273040,1184641,701316,,604241,-1471943,-2054548,,537991,-1755434,-2534665,,-1264734,-75320,83392,,256066,394609,485662,,3.71,4.59,5.53,,11958729,10710884,10312129,
(주)디자인하우스,014414,21811033,20099304,23262036,20496729,15844625,15018659,18143108,14292898,17753042,17092647,20394319,16331296,4057991,3006657,2867717,4165433,12721676,26571081,24564683,18129723,10124024,24064041,21838123,14689514,0,0,0,0,0,15200000,11700000,5700000,0,0,0,0,3352486,2798940,7189471,4419623,0,0,0,0,9089357,-6471776,-1302648,2367006,12537498,12123934,10860354,9635434,24543403,25114644,27200783,28016211,1908417,2073989,2251211,2038398,9136670,9175241,9193012,8925867,37549438,40234630,43912261,42247021,13006035,15119987,16711478,14230809,3869365,5944746,7518467,5304943,3111057,5621447,5382109,3669654,75487,-553546,4390531,-2769849,31562,503480,818736,505963,6.31,6.62,6.09,5.82,303332,384507,308263,379288
(주)디제이씨,061420,8824741,9680775,,,3807666,2863837,,,4365261,3664400,,,4459480,6016375,,,7192937,6938438,,,3504447,3814599,,,3664490,3024980,,,1517800,317800,,,0,0,,,386557,10120,,,439516,551588,,,1631804,2742337,,,2970298,2206184,,,11851500,15167556,,,557595,800563,,,910202,1062170,,,13330153,17923986,,,1478653,2756430,,,568451,1694260,,,394944,1110533,,,379623,-376437,,,269300,306771,,,10.39,5.68,,,4345542,5808194,,
(주)디젠,040877,37800039,41904936,24752633,19911066,10460842,9018951,5180793,2929778,20934850,20841106,10986445,8489910,16865190,21063830,13766187,11421156,23249400,27446107,29471222,28268017,19331995,19614208,5535366,27139305,2600000,6498733,23583406,0,9799079,10725108,0,0,0,0,0,0,1036335,443106,954957,11309,1456950,890000,530000,447241,14550640,14458829,-4718589,-8356951,5883661,6284587,3074098,1987032,20399343,20811674,15477210,8335554,10474007,11822156,5805652,5560132,6467688,7578996,13998235,5791586,29122920,30061174,20805994,12067870,8723578,9249500,5328785,3732316,2255889,1670504,-8669450,-2059271,158873,-71501,-19045353,-3735366,-961095,-593229,511851,-943648,1355710,1317074,1485841,945557,6.95,6.55,6.46,3.88,12288004,12420593,11452552,11032543
(주)디지에스,069200,,,,7605398,,,,1687471,,,,2157352,,,,5448046,,,,7509468,,,,2774818,,,,4166720,,,,1961607,,,,0,,,,5086,,,,53133,,,,95930,,,,733988,,,,4495086,,,,469880,,,,1019485,,,,5445240,,,,950154,,,,-69331,,,,-268880,,,,-383539,,,,218183,,,,6.88,,,,5254480
(주)디지캡,053962,,,12279726,14040451,,,10685736,12358931,,,10724374,12369251,,,1555352,1671199,,,4089909,4423527,,,2805283,3020004,,,0,0,,,0,0,,,0,0,,,673635,709508,,,6410355,7264238,,,8189817,9616924,,,4129264,4862248,,,5081011,7659515,,,38638,10321,,,2137935,2611948,,,8224641,11665957,,,3143630,4006442,,,1005695,1394494,,,1003288,1427107,,,-1400626,35873,,,0,0,,,0,0,,,136845,161160
(주)디지탈옵틱,043827,37980627,52563458,,,12323032,25952394,,,14319961,29716525,,,23660666,22846933,,,22757615,32052480,,,15129740,24730617,,,6413777,5379220,,,4425665,6356401,,,0,0,,,1853134,4147426,,,2000000,2000000,,,15223013,20510979,,,7537048,16017530,,,22423652,47215966,,,1996929,3764131,,,1735677,2136289,,,26733092,58378017,,,4309439,11162051,,,2573763,9025762,,,1881504,5986918,,,-263776,2294293,,,521459,643349,,,5.01,5.03,,,13775161,14160623,,
(주)디지털존,049413,13692696,12844343,22725225,21647995,8120201,6668842,11554342,9914196,11194559,9678978,15295551,13996819,2498137,3165366,7429674,7651176,7488158,6255071,10238263,8774327,7186071,5446125,8633632,7384260,142600,625000,1327752,1036096,5227651,3450000,5842000,4934000,0,0,0,0,3709618,2134540,3712908,4023918,59000,61089,166594,163448,6204538,6589272,12486961,12873668,3592301,3487012,6282318,4045656,19039250,18194955,21406247,21024958,3074358,3010136,3741209,4082623,2747466,3141220,5279346,5938743,24613191,22726614,27504754,28159820,5573941,4531659,6098507,7134861,2826475,1390439,819161,1196118,1449848,1015563,1412435,593926,1995203,-1575078,1578367,311011,321090,286553,322253,324086,5.5,5.43,5.23,4.62,648430,695939,2722975,3246202
(주)디지털타임스,012465,4375968,4429306,4867284,5083484,3946466,4113740,4463280,4712206,4043411,4152987,4501115,4764697,332556,276320,366169,318787,8361682,7751247,7436990,6933465,6244997,5497765,4862434,4265601,0,0,0,0,1200000,1000000,800000,600000,0,0,0,0,842889,602006,401004,325082,0,0,0,0,-3985715,-3321941,-2569706,-1849981,3570475,4112981,4882598,5389490,5460282,5914316,6271075,6448467,96945,39247,37834,52491,4430735,4665924,5019987,5030075,11082279,11862340,12587155,12628749,5621997,5948024,6316080,6180282,1191262,1282100,1296092,1150208,565197,663774,752235,719725,219240,-240883,-201002,-75922,353812,301249,199758,164022,28.3,27.39,22.2,23.43,252990,220807,312012,257552
(주)디지털트리니티,066389,,,8182647,9561086,,,6201950,9286389,,,6201950,9286389,,,1980697,274696,,,7094496,5205541,,,5636751,4800191,,,1250000,150000,,,1444874,439919,,,0,0,,,615405,159851,,,70000,10000,,,1088151,4355545,,,1317411,1183654,,,0,0,,,0,0,,,9490068,11265131,,,10261571,11639172,,,10261571,11639172,,,771504,374041,,,631474,3268042,,,431257,-455554,,,115380,125284,,,6.7,5.18,,,91925,56843
(주)디지털퓨전,010832,333160,231508,115826,,218018,142340,33959,,257898,165756,49711,,75262,65752,66115,,1811231,1834329,1755887,,737949,678856,655941,,930000,930000,720000,,58102,62678,127013,,0,0,0,,30585,1419,2174,,0,0,0,,-1478071,-1602821,-1640061,,181352,84789,25319,,410254,292614,121850,,39880,23416,15752,,479648,492403,493092,,1018798,735855,461818,,608544,443241,339968,,128896,-49162,-153124,,68846,-124750,-233709,,27591,-29167,756,,61815,77454,79697,,6,7.33,8.31,,20709,12243,13318,
(주)디지털헨지,048542,8939353,12379805,9544894,,3447684,7476914,4351330,,6158189,9935887,6913725,,2781164,2443918,2631168,,6272981,8672912,4234968,,6257981,7257912,3579600,,0,1400000,600000,,2790665,3414000,1100212,,0,0,0,,36328,29139,119829,,691000,912000,680054,,2666372,3706892,5309925,,3180230,6345110,3322327,,17417986,29612646,32773493,,2710505,2458972,2562395,,2829729,4412214,5337619,,20583495,34680918,40526086,,3165509,5068272,7752593,,335780,656059,2414974,,36099,1040521,1677913,,-1082277,-7189,90690,,304019,274660,201554,,7.02,7.07,6.19,,2443693,1946482,1966665,
(주)디케이기계,058082,16480391,10620756,1996187,,5400664,194915,449110,,5400664,194915,449110,,11079727,10425842,1547078,,15105082,9852048,11748480,,15064744,9852048,11748480,,0,0,0,,12635915,7988813,9700944,,0,0,0,,1783748,2635,255,,1200000,0,0,,1375309,768708,-9752292,,473469,0,241064,,1160498,288000,680182,,0,0,0,,305881,360342,355577,,1898204,859000,965182,,737706,571000,285000,,431826,210658,-70577,,-1976668,-1305410,-7905228,,1698326,-1781112,-2381,,168533,85571,70440,,1.68,0.83,0.8,,93924,62629,33919,
(주)디케이도시개발,052705,30102713,44093065,43915311,42127347,29827521,42492742,42048826,39870880,29834509,42499730,42055814,39877868,268204,1593335,1859498,2249479,41208272,58937463,61931278,62788109,28199759,58933754,17927528,62779192,13000000,0,44000000,0,28148200,54968200,17688200,18657465,0,0,0,0,314638,23083,25526,21040,0,10000,10000,10000,-11105559,-14844397,-18015967,-20660762,0,0,0,0,0,0,0,0,6988,6988,6988,6988,558815,720452,419386,429934,0,0,0,0,0,0,0,0,-558815,-720452,-419386,-429934,-2811569,-3738838,-3171570,-2644795,275761,-291556,2444,-4486,2263981,3040565,2764398,2370703,5.8,6.14,4.62,3.81,68134,37406,20536,11143
(주)디케이산기,064902,,11098124,7278018,,,1634712,636171,,,2048505,1266732,,,9049619,6011286,,,9218303,5831154,,,3979993,4331154,,,5238310,1500000,,,1478716,2284057,,,0,0,,,464183,66329,,,25619,14000,,,1879821,1446864,,,679410,259992,,,7294701,2275428,,,413793,630561,,,395818,577923,,,8136884,2551598,,,842183,276170,,,446364,-301754,,,20909,-1237104,,,-252889,-397854,,,390311,400210,,,10.14,6.24,,,8854998,5478912,
(주)디케이시,064322,,11871609,15156053,18032908,,4919898,3651144,4005764,,8323160,7333634,6852932,,3548449,7822420,11179976,,8664904,11038450,13475150,,5625928,10393725,8649082,,3038976,500618,4468700,,100000,4937500,4510000,,0,0,0,,46966,436947,383604,,550837,121500,11210,,3206706,4117603,4557757,,4013516,2902792,3784761,,10270039,19405551,14064851,,3403262,3682490,2847168,,1595361,2242655,2190582,,12357513,23322198,17206391,,2087474,3916647,3141540,,492113,1673991,950958,,666756,935490,681349,,-44480,389982,-53343,,158154,296568,280763,,10.08,6.55,3.76,,3402881,7198976,10314032
(주)디케이쎈서,038953,12425404,11705035,13341699,13272899,6317601,5620820,7032504,6935024,6732526,5952945,7586151,7080650,5692878,5752090,5755547,6192248,5001771,2320479,2891646,1604482,2822867,1680479,2411646,1284482,800000,640000,480000,320000,452000,452000,452000,180000,0,0,0,0,1249712,1789135,2699170,2554310,1343961,1705803,2436926,2928381,7423634,9384556,10450053,11668417,2135824,1438403,1399243,1118878,14082264,12705901,13253783,15440531,414925,332125,553647,145626,2667689,1544000,1123273,1265558,17648477,16047109,16059254,18959651,3566213,3341208,2805471,3519120,898523,1797208,1682198,2253562,705036,2520923,1465496,2418365,771936,539423,910035,-144860,61574,54425,55126,38811,4.92,4.35,4.7,4.43,2706533,3137444,3057344,3478864
(주)디케이앤디,061462,13567988,12962633,11885222,14187590,4735048,3916521,2935449,5264721,4866654,3916521,2966361,5282461,8701334,9046112,8918861,8905128,8177506,7354140,5450417,6413973,4788856,4855564,3831237,6090473,3166650,2176130,1285680,0,1460000,1100000,1600000,4000000,0,0,0,0,623763,1079546,1166369,1592165,853735,548449,982145,829884,5390481,5608493,6434805,7773617,2780368,1960255,712042,1461076,22465754,21896812,23824438,28564342,131606,0,30912,17740,2551629,2220674,2114172,2926781,25838363,24631157,27182867,33286871,3372609,2734345,3358429,4722528,820980,513671,1244257,1795747,1375233,291286,876312,1368812,-145152,455783,86823,425797,136029,262136,202003,131724,5.88,5.94,5.07,3.39,8091837,8308886,8137116,7984613
(주)디케이앤코,070096,,,,13212697,,,,3012108,,,,11908505,,,,1304191,,,,12916184,,,,4776893,,,,7500000,,,,0,,,,0,,,,288317,,,,0,,,,296513,,,,2338167,,,,7114384,,,,8896397,,,,11175157,,,,18687892,,,,11573507,,,,398351,,,,96513,,,,288317,,,,431250,,,,11.5,,,,1219512
(주)디케이에셋,045601,136782513,131791032,70212504,23320147,50476693,48364584,42678253,22302788,136348391,131492127,69914070,23028053,434121,298905,298435,292093,170717595,169526671,109302380,63256353,170701028,169511088,109288833,63235620,0,0,0,0,134005000,134032014,89032014,57032014,0,0,0,0,208278,233333,863864,80917,20000,20000,20000,20000,-33935082,-37735640,-39089876,-39936207,0,0,2980755,4891536,70250040,2744155,71212023,80971556,85871699,83127544,27235817,725266,7045131,1349104,1321761,961069,78243624,3408859,73634299,83281738,7993584,664704,2422275,2310183,948452,-684400,1100514,1349114,-5740687,-3799585,-1354236,-846331,-426063,25055,630531,-782947,7691897,4187560,3009241,2404053,4.95,3.12,2.7,3.29,41189,1045,575,234
(주)디케이에셋,063841,,14086242,15873943,14158774,,465120,2252821,485152,,14076242,15863943,14148774,,10000,10000,10000,,13610953,15354572,13460041,,7610953,9354572,7456790,,6000000,6000000,6000000,,7610953,9291184,7134804,,0,0,0,,64502,57724,482084,,0,0,0,,475289,519371,698733,,0,0,0,,0,0,0,,13611122,13611122,13663622,,25270,1447242,229060,,0,1815000,1008500,,0,1815000,1008500,,-25270,367758,779440,,-24711,44082,179362,,64502,-6778,424360,,0,327283,578104,,0,2.26,4.07,,0,0,0
(주)디케이엑스,053332,,12964681,12986268,15136823,,7688315,5200993,4992212,,12085521,11381745,13524763,,879160,1604523,1612059,,11646997,11376214,13645858,,11458997,10881982,13141088,,0,0,0,,10516941,7589368,9249618,,0,0,0,,557198,1125656,292711,,375000,472980,389919,,1317684,1610053,1490964,,6524962,2319649,2455825,,14711464,10587760,7799012,,4397206,6180752,8532552,,4102510,6886443,7702405,,19670830,17970317,16163768,,4959366,7382557,8364756,,856856,496114,662351,,26118,297743,145583,,502296,568458,-832945,,420060,452134,417389,,3.99,4.99,4.96,,433222,1031260,869921
(주)디케이오스텍,013997,44779159,50725729,54469175,63616074,26286333,28511677,27976141,33046474,28581809,30902357,29502309,34919242,16197350,19823371,24966866,28696832,25262959,29051791,24851350,32282166,22519591,23667178,21262886,29206628,2000000,2100000,2100000,1718100,10500000,11000000,11000000,13000000,0,0,0,0,2100670,7543639,6599284,10737940,9371904,9775817,11298477,8269187,19516199,21673938,29617825,31333908,13118652,9000208,7922014,8636045,64651725,69967764,58250922,54263059,2295476,2390681,1526168,1872768,4760057,7031305,6826833,6235407,75387538,78834771,65751466,61439140,10735814,8867007,7500544,7176081,5975757,1835702,673711,940674,2571849,2157738,2791028,1716083,1711284,5442969,-944355,4138656,540111,760195,714994,578944,4.89,5.42,5.07,4.11,12448429,15493489,14777819,17405365
(주)디케이크리에이션,067097,,,11423897,13631195,,,7098039,9758484,,,9237212,11489538,,,2186685,2141657,,,9916968,12177909,,,9816968,12077909,,,0,0,,,5676133,5575017,,,0,0,,,68635,121631,,,39000,75000,,,1506929,1453286,,,6954294,9437725,,,9828991,10297238,,,2139173,1731054,,,4318651,4397748,,,14214833,15522647,,,4385841,5225410,,,67190,827661,,,-417585,-53643,,,-159454,52997,,,314826,285643,,,11.09,5.08,,,2035004,2001925
(주)디케이텍,067080,,,10302557,8655942,,,973219,948185,,,1796275,2331898,,,8506282,6324045,,,9440444,8989082,,,7507368,8916857,,,1390000,0,,,2934289,5071991,,,0,0,,,181068,241468,,,0,0,,,862112,-333140,,,360091,401967,,,3600652,4396210,,,823055,1383713,,,268420,734992,,,3052600,4012407,,,-548052,-383803,,,-816472,-1118795,,,-978690,-1211617,,,178128,60400,,,378311,49279,,,15.68,0.84,,,8245892,5989487
(주)디케이텍엔지니어링,065877,,,19659253,24231249,,,13106633,17668228,,,13214810,17722342,,,6444444,6508908,,,3524785,5228807,,,1914785,2268812,,,0,0,,,0,0,,,0,0,,,405323,1164119,,,10254993,11319148,,,16134469,19002442,,,2055929,4853619,,,3733567,6179956,,,108176,54114,,,7035046,4600299,,,11440288,15501503,,,7706721,9321547,,,671676,4721248,,,-83130,4129877,,,-1369906,758797,,,7952,352,,,0,0,,,4686949,4580333
