구분,항목,이자보상배율(이자비용),이자보상배율(이자비용),영업이익(손실),영업이익(손실),자본금(*),자본금(*),차입금의존도,차입금의존도
에이블현대호텔앤리조트(주),052357,-1.83,-1.99,-19288635,-23902745,12000000,12000000,96.78,82.57
에이비씨나노텍(주),048887,-1.88,1.39,-721579,767460,5000000,5000000,78.59,73.61
에이비씨상사(주),016365,5.54,3.45,5068575,5120602,7500000,7500000,20.83,34.66
에이비씨씨엔에스(주),056783,,-1.16,,-1699515,,50000,,94.13
에이비엑스해영코리아(주),043218,1.64,,160148,,500000,,19.67,
에이비이씨산업주식회사,043140,5.91,6.52,1078651,1218492,1000000,1000000,12.7,14.57
에이스개발(주),045802,2.6,-1.16,24988091,-1124353,50000,50000,1.6,27.31
에이스건설주식회사,016373,3.46,4.22,20673113,32205101,5000000,5000000,29.18,34.09
에이스냉동공조(주),047954,5.25,,414559,,1000000,,39.77,
에이스네이쳐,044721,,1.01,,250822,,2000000,,56.61
에이스메디칼(주),044602,5.82,6.2,3062561,3854571,900000,900000,40.09,41.23
에이스스틸(주),046704,2.85,4.02,2841777,7369094,2550000,2550000,75.65,61.98
에이스유(주),049649,-0.9,-0.18,-2313508,-817661,500000,500000,102.2,70.86
에이스이공이공(주),030422,,,,,,,,
에이스전자(주),011833,,1.09,,151479,,1000000,,32.88
에이스전자기술(주),049251,-3254.26,999999999,-1197568,-840489,1596000,1596000,20.78,23.33
에이스텔주식회사,045125,3.5,7.86,621402,2587960,1458825,1458825,28.12,24.18
에이스투자(주),016375,1.95,2.36,3413625,4724203,100000,100000,29.17,48.83
에이스트로닉스(주),052584,-2.13,-3.28,-259021,-402899,1250000,1250000,29.44,43.35
에이스하이텍(주),011905,-0.21,,-248636,,2909935,,72.79,
에이시스주식회사,016376,1.74,2.15,1377998,1560139,1562500,1562500,50.69,45.82
에이씨케이주식회사,046987,0.41,-7.57,121266,-1928777,2000000,2700000,59.19,86.38
에이알에이코리아주식회사,042753,-2140.2,999999999,-766190,6448383,7000000,7000000,0,0
에이앤디신용정보(주),039232,999999999,999999999,3964816,2793970,5000000,5000000,0,0
에이앤디엔지니어링(주),051736,195.77,20,2857600,1121910,800000,800000,0,18.56
에이앤티엔지니어링(주),050043,1.71,,705593,,600000,,56.76,
에이앤피산업주식회사,053713,3.36,1.97,443813,386618,500000,500000,54.13,35.65
에이앤피테크놀로지(주),042525,,-6.17,,-1814221,,1500000,,40.7
에이에스엠엘코리아(주),016384,999999999,999999999,22865969,22095300,1667500,3335000,0,0
에이에스엠케이주식회사,018975,-6.65,-22.07,-6590808,-9032889,16818510,27458510,36.55,0
에이에스이코리아(주),016385,14.63,32.95,48458698,39482532,38066815,38066815,2.97,3.79
에이에프씨주식회사,013036,1.39,1.46,766709,1088874,4400000,4400000,27.63,30.48
에이엔에스주식회사,043742,-11.08,5.14,-2650642,1605016,2972220,2972220,39.81,36.31
에이엘디제일차피에프브이주식회사,056907,,-0.88,,-16480811,,5000000,,104.51
에이엠제이개발주식회사,049096,-0.26,0.22,-960883,1239008,330000,330000,109.85,71.13
에이엠텔레콤주식회사,057244,,18.86,,1841030,,800000,,27.53
에이엠플러스자산개발(주),054636,,-5576.46,,-4767872,,100000000,,0
에이온코리아보험중개(주),012690,999999999,999999999,6247727,4442210,4400000,4400000,0,0
에이원개발(주),053227,0.19,3.03,89351,3212131,1480000,1480000,65.99,20.29
에이원건설주식회사,042239,11.9,-28.48,4212655,-3405259,1550000,1550000,10.21,13.52
에이원정보기술(주),012049,1.57,3.55,215034,481975,1400000,1400000,22.38,25.54
에이원컨트리클럽주식회사(구:한교관광개발주식회사),016389,999999999,999999999,2234710,2606828,50000,50000,0.18,0.18
에이원프로스주식회사,047762,-10.22,,-1196805,,500000,,35.21,
에이원플러스개발주식회사,050679,-2.01,-0.18,-121259,-151454,300000,300000,71.29,65.43
에이이코리아(주),043701,37.59,76.54,3440820,4357138,493265,493265,0,0
에이제이메인터넌스파트너스주식회사,051606,-2.36,-0.41,-129318,-230759,450000,450000,83.02,71.58
에이제이스틸주식회사,049893,0.77,3.76,860987,3977098,1234500,1234500,65.08,51.8
에이제이아이씨티주식회사,013172,-6.71,3.16,-4970987,2205569,1100000,1100000,51.9,46.11
에이제이오토파킹시스템즈(주),040703,1.52,1.3,365643,385058,1000000,1000000,26.68,30.2
에이제이주식회사,018219,8.69,12.28,2329595,2537251,5000000,5000000,35.09,20.3
에이제이토탈(주),053670,,3.39,,2549856,,10000000,,25.04
에이지개발(주),056667,,-0.47,,-298629,,100000,,101.11
에이지씨디스플레이글라스오창,047727,-61.71,-22.31,-28119521,-13082352,7999510,9949510,166.42,93.56
에이지씨화인테크노한국(주),042893,16.73,9.7,105722315,111434275,87000000,87000000,51.32,68.87
에이지켐코리아주식회사,045183,999999999,999999999,2303518,1971584,343900,343900,0,0
에이취에이건설(주),046628,-0.35,-0.76,-1386146,-3046293,2000000,2000000,54.97,71.8
에이취에이취개발(주),042322,0.07,8.4,182023,4208851,100000,100000,79.05,54.42
에이치.엘.지노믹스주식회사,049591,1.25,2.25,406626,710231,2000000,3000000,72.59,54.93
에이치디씨리조트주식회사,010640,0.31,0.28,2038277,1902105,62746950,62746950,12.75,14.48
에이치디씨아이서비스주식회사,010884,999999999,999999999,6267780,7287809,7070000,7070000,0,0
에이치디씨아이앤콘스(주),028375,0.11,1.94,526995,11621520,6263235,6263235,27.08,27.9
에이치디씨아이파크몰(주),020369,-1.46,-1.15,-27200167,-19115005,22400550,181905295,54.32,46.58
에이치디씨영창주식회사,040503,1.32,-2.17,2234260,-2754292,48286807,48286807,34.55,28.93
에이치디에스주식회사,048387,10.94,,243455,,784000,,5.68,
에이치디엑스(주),041326,3.59,3.68,6136906,8917608,1000000,1000000,52.21,66.13
에이치디종합개발주식회사,041033,0.34,1.31,248899,1010698,800000,800000,51.07,42.78
에이치비스틸주식회사,045892,-2.96,0.26,-913062,127097,900000,900000,92.4,113.16
에이치비텍스타일(주),052474,0.14,-1.96,29243,-220033,100000,100000,79.52,66.61
에이치비피오코리아,051173,-20.65,-18.37,-738405,-806464,696000,696000,20.19,0
에이치산업(주),049359,1.19,4.59,1193183,1936132,1100000,900000,13.81,33.85
에이치설퍼(주),053126,4.43,29.69,1020565,7914768,700000,700000,27.29,13.5
에이치솔루션주식회사,029919,21.4,13.6,10884597,16100108,25000000,25000000,1.04,18.34
에이치아이네트워크주식회사,051179,999999999,999999999,6471177,7146385,333345,333345,0,0
에이치아이티(주),041130,8.2,999999999,558455,-2380734,2511500,2511500,0,0
에이치앤브이물류(주),047111,1.19,1.35,617663,802152,3500000,3500000,64.29,65.23
에이치앤에스에셋주식회사,050334,-0.21,0,-118381,-2499,500000,500000,104.42,98.62
에이치에스디엔진(주),020579,31.91,6.04,165110940,193403905,30000000,30000000,26.11,19.02
에이치에스비피에프브이원주식회사,046090,2.48,,16604860,,6000000,,73.93,
에이치에스에이엘(주),045903,1.32,,1019591,,9000000,,30.73,
에이치에스지성동조선주식회사,040779,1.61,11.55,24026960,166216980,108333330,151442210,14.2,24.21
에이치에스지중공업주식회사,041415,3.52,4.28,4283131,7190513,2100000,2100000,66.94,60.42
에이치엔에스하이텍(주),019470,-4.48,,-1502668,,771900,,44.57,
에이치엔에이치개발주식회사,046077,0.41,1.1,2274099,7122290,400000,400000,62.38,57.68
에이치엘비에너지주식회사,029969,2.13,-2.21,732664,-871140,3500000,3500000,56.16,30.41
에이치엠산업개발,046715,999999999,999999999,53523,378547,300000,500000,102.25,99.51
에이치와이에셋(주),014640,999999999,999999999,2058108,1681001,200000,200000,0,0
에이치원개발(주),016390,999999999,,-1509275,,50000,,0,
에이치이엠코리아주식회사,029885,999999999,37.2,2546433,2617167,100000,100000,0,9.02
에이치케이레져주식회사,048789,-0.15,1.27,-602704,4383228,300000,300000,56.06,57.49
에이치케이씨담배주식회사,054181,-148.48,-10.79,-2260985,-6226933,19760000,32500000,0.01,31.25
에이치케이하이텍(주),025668,-14.44,0.78,-3822285,225832,11000000,3142845,26.08,13.63
에이치테크(주),045426,4.61,1.67,1207587,920880,450000,1450000,26.34,43.27
에이치플러스에코(주),048526,17.49,5.41,1434739,894363,700000,700000,19.04,24.26
에이치플러스이엔지(주),048551,-6.05,-53.11,-118536,-4676296,200000,400000,3.73,44.84
에이치피시스템(주),050213,1.11,-1.67,467147,-543941,300000,500000,67.38,32.97
에이컴에너지주식회사,053776,5.79,11.3,785137,1687314,100000,100000,29.15,22.39
에이케이레저주식회사,047039,0.42,0.11,1109058,319335,1460000,1460000,107.05,112.39
에이케이에스앤디주식회사,016277,0.64,0.53,19098786,18528308,242096360,243505090,48.49,55.27
에이케이정보통신주식회사,048724,-0.44,,-123987,,50000,,33.25,
에이케이켐텍(주),016279,1.2,4.27,1775750,7245855,1400000,1400000,41.64,48.21
에이테크솔루션(주),028484,3.51,10.46,4404482,8230700,4551000,4750000,25.29,18.71
에이투아이(주),056429,,-0.59,,-377691,,2500000,,111.47
에이티아이(주),052469,21.97,0.86,2014188,37264,1000000,2000000,10.71,9.05
에이티이에스(주),043343,0.69,1.4,223404,518036,900000,900000,42.86,45.12
에이펫(주),047961,4.18,-0.09,1633473,-41688,994285,994285,46.76,52.2
에이프로시스템즈(주),051614,4.51,0.23,643338,74276,635750,635750,43.9,57.85
에이플러스,046193,3.19,999999999,794591,-1071375,300000,300000,3.46,0
에이플시스템즈(주),039223,0.25,0.03,59608,7116,2800000,2800000,39.05,31.55
에이피텍주식회사,049429,999999999,999999999,2840461,2511777,50000,50000,0,0
에이피티씨(주),042965,1.49,-7.04,321560,-2623807,5466666,5466666,20.41,29.77
에임시스템(주),021089,-30.44,-4.76,-2444478,-294916,1300000,1300000,8.05,8.6
에치투엘(주),011158,4.39,1.72,1178147,879663,2000000,2340000,49.85,53.97
에코술이홀주식회사,045093,-0.58,1.17,-249460,719019,3200000,3200000,73.15,81.55
에코에너지,041792,1.16,6.46,4009188,28692076,23743000,23743000,74.83,56.35
에코에너텍주식회사,047944,1.42,,535761,,2433330,,67.4,
에코엘이디주식회사,053685,5.59,-0.4,109378,-32021,2200000,2200000,27.93,39.47
에텍(주),050051,0.32,0.01,98469,1702,1700000,1700000,39.49,35.74
에틴시스템(주),040785,2.74,,1422937,,1568500,,45.43,
에프디시스(주),046563,-2.4,0.59,-2037626,503051,7167820,7167820,39.98,51.8
에프리빙(주),013587,-0.6,1.07,-721674,1336729,2600000,18198250,53.82,55.8
에프씨비파미셀주식회사,045368,-17.12,-6.77,-1507538,-936904,1600308,1600308,12.34,13.62
에프씨산업(주),043466,-3.63,1.04,-2158564,748631,516920,1016920,65.2,62.04
에프앤디우성주식회사,052068,-1.38,0.04,-721481,36874,100000,100000,92.96,95.19
에프앤유신용정보(주),030082,999999999,999999999,119838,653619,3000000,3000000,0,0
에프엔에스테크(주),049687,-6.99,0.55,-1847070,182593,1000000,1125000,36.35,33.66
에프엔에프주식회사,016411,-0.94,-0.56,-783320,-438153,580000,580000,96.23,96.68
에프유(주),052931,3.96,1.64,817985,489314,1000000,1000000,64.4,62.07
에프투텔레콤(주),046443,41.7,47.7,2911856,3103956,513000,769500,6.25,4.49
에프티피에셋컴퍼니(주),052280,-21084.7,999999999,-1497014,-1451339,1224000,1224000,33.33,16.77
에픽개발(주),045207,27.95,30.3,8346265,4768375,300000,300000,0.77,0
엑셀리스코리아(주),016417,999999999,999999999,1105053,-188950,12613400,12613400,0,0
엑소후레쉬물류주식회사,042919,8.93,17.7,3788600,4113220,5903810,5903810,0,6.75
엔디엠사이버주식회사,039136,-0.79,-1.07,-830442,-1987742,1250000,1250000,87.81,127.7
엔디티엔지니어링주식회사,049435,2.28,1.11,850980,578593,1000000,1000000,47.5,48.09
엔바로테크주식회사(구.트리메탈코리아주식회사),019496,0.78,1.03,995842,1567049,4117120,4117120,65.47,54.62
엔백주식회사,043313,122.76,744.27,1171884,2619841,11944160,11944160,0.23,0.19
엔브이에이치오버헤드시스템주식회사,045149,1.51,0.64,1457905,875893,2500000,2500000,41.3,44.97
엔브이에이치코리아(주),025983,-3.16,2.32,-1052002,2191964,4100000,4100000,7.85,20.01
엔비제이게임즈(주),047907,999999999,999999999,-7603024,-4584891,20000000,20000000,0,0
엔비텍(주),049095,-0.27,-0.35,-609297,-733071,2000000,50000,101.81,0
엔시개발주식회사,052153,-0.33,-0.31,-266275,-270065,50000,50000,143.89,164.14
엔쓰리엔주식회사,053786,5.98,2.9,797845,869755,450000,450000,26.33,60.2
엔앤피아이,050501,-8.65,-0.29,-11025168,-768601,450000,450000,221.19,315.06
엔에스디플래닝(주),046821,-0.88,5.51,-2625391,7509216,1650000,1650000,94.41,75.17
엔에스메탈(주),052105,1.4,1.18,455277,353608,800000,800000,45.12,43
엔에스산업(주),050838,-1.36,-0.31,-1725756,-605780,400000,400000,107.65,107.97
엔에스씨링키지제이차(주),051875,-262.63,12.34,-35412620,5366787,10550620,10550620,0,15.35
엔에이치엔게임스주식회사,043283,8.68,18.19,3546572,14491724,6400000,6400000,0,43.41
엔에이치엔서비스주식회사,051590,5.69,58.37,652765,11821418,1100000,1100000,21.63,9.64
엔에이치엘개발(주),045012,-0.75,0.25,-2717737,954235,35050000,35050000,16.51,16.89
엔에이치유통주식회사,029833,-2.72,6.35,-357722,853047,7300000,7300000,36.09,28.18
엔에이치케미칼주식회사,052032,3.95,1.48,337530,454632,4300000,4300000,42.14,49.08
엔엔케이건설(주),030197,-5.47,-6.43,-495667,-574274,1200000,1200000,81.29,85.44
엔이케이(주),027320,999999999,999999999,5100844,4552316,3750000,3750000,0,0
엔제이비주식회사,052364,0.04,0.43,5331,138821,50000,50000,44.63,39.33
엔젤클럽주식회사,046042,1.6,-6.02,856376,-619699,500000,500000,36.92,0
엔지유인터내셔날(주),047299,2.14,2.34,636692,838632,300000,300000,60.49,55.04
엔카네트워크주식회사,042907,10.59,8.37,3872431,6691562,1600000,2408100,34.11,31.5
엔탑(주),015463,999999999,999999999,9513776,12363838,559300,559300,0,0
엔터프라임주식회사,050604,106.38,,2811727,,100000,,1.97,
엔텔시스템(주),016431,-2.18,,-496894,,1700000,,38.2,
엔티산업주식회사,054890,,-0.83,,-5881866,,5000000,,95.47
엔티스주식회사,020598,626.64,124.66,5362768,5788273,2500000,2500000,0,0
엔티케이불주식회사,046188,0.92,1.26,443849,916041,2490000,2851605,33.82,42.96
엔티티코리아주식회사,047894,999999999,999999999,930146,1198213,9630000,9630000,0,0
엔프라니주식회사,030142,2.86,7.84,1751081,4780046,22336825,22336825,26.2,15.35
엔플랫폼(주),016433,999999999,-120.3,277767,-777837,7936735,7936735,0,3.36
엔피엔지니어링(주),042843,-1.19,-0.87,-24092189,-17876513,1500000,1500000,123.36,148.43
엔피텍주식회사,040874,2.19,2.59,1134986,2268203,1700000,1700000,26.77,38.84
엘디건설주식회사,042362,8.09,4.61,620000,348031,2600000,2600000,6.27,7.86
엘디산업개발주식회사,016435,0.07,-0.02,106239,-33597,1160000,1160000,74.28,76.74
엘림레져개발(주),051914,999999999,-2.85,-757677,-2334720,2050000,2050000,88.51,63.68
엘림산업주식회사,039052,999999999,1.42,3542102,2987851,650000,650000,61.63,113.74
엘림전자산업(주),039562,-1.55,-3.73,-366083,-1220187,353005,353005,27.73,32.88
엘링크링거코리아(주),047904,70.41,-23.79,737302,-555781,4500000,4500000,3.63,2.08
엘브이엠에이치패션그룹트레이딩코리아(유),043843,999999999,999999999,3577286,9838832,500000,500000,0,0
엘스타약품주식회사,016437,5.21,3.05,1283313,904945,650000,650000,14.22,15.07
엘시종합건설주식회사,040249,2.96,-0.17,12950475,-521698,700000,700000,85.74,18.57
엘아이디개발(주),045749,10.73,,5756575,,300000,,0,
엘아이지네옵텍주식회사,051923,-9.89,-6.22,-980128,-3963135,1200000,4000000,85.66,105.7
엘아이지넥스원(주),043727,4.6,7.41,24624689,41966018,100000000,100000000,4.92,7.64
엘아이지엔설팅주식회사,047803,2.09,2.53,1082283,1064083,6000000,6000000,49.41,55.69
엘아이지한보건설(주),038756,2.49,-7.8,8285551,-35442722,10000000,10000000,24.15,27.27
엘앤제이건설주식회사,044325,-0.86,-0.59,-372810,-272153,300000,300000,14.78,16.09
엘앤피자동차코리아유한회사,051058,999999999,999999999,1587963,445720,4125000,4125000,0,0
엘앤하스리미티드주식회사,050509,-0.24,-0.43,-127473,-279899,300000,300000,111.44,120.59
엘에스글로벌인코퍼레이티드(주),048637,17.67,4.75,2340379,3396627,1000000,1000000,0,9.87
엘에스니꼬동제련주식회사,011650,9,16.77,305771738,527481287,283204000,283204000,34.71,31.08
엘에스대원주식회사,029701,,-2.8,,-1704150,,500000,,30.54
엘에스메카피온주식회사,039381,1.12,1.07,631830,996984,1545000,1545000,47.03,52.49
엘에스빌드윈주식회사,024833,2.92,5,1073338,1888145,5178000,5178000,0,23.29
엘에스엠트론(주),050950,,-0.01,,-48638,,45000000,,22.56
엘에스제이산업개발주식회사,046515,-1.62,0.02,-703460,8369,300000,300000,30.82,30.68
엘에스지스카이셰프코리아(주),040640,16.24,25.17,21309193,21999457,6500000,6500000,8.65,7.57
엘에스통신주식회사,048009,72.64,98.25,1069267,1610629,300000,300000,5.88,5
엘엔지특수전선주식회사,039896,,,,,,,,
엘엔케이인더스트리(주),056729,,1.65,,598640,,1500000,,67.19
엘엠더블유주식회사,043715,1.35,1.89,554660,627412,300000,300000,31.1,33.13
엘엠디지털주식회사,016442,2.54,0.63,1693339,599847,3200000,3200000,36.58,46.47
엘지.필립스디스플레이(주),029073,-1.68,0.12,-130476603,6199164,49875000,49875000,311.68,439.44
엘지엔시스(주),047804,91.91,43.68,5537397,24158004,10000000,10000000,0,6.32
엘지유니참주식회사,016897,999999999,999999999,-3437565,2469044,30000000,30000000,0,0
엘지이노텍(주),010193,1.49,,10782045,,43104000,,7.91,
엘지폴리카보네이트(주),016443,-2.44,-3.49,-5990870,-26852134,140515700,140515700,40.6,49.36
엘칸토,026417,-1.55,0.54,-1125626,663651,17588945,1758895,51.39,67.01
엘케이디컴퍼니(주),039221,1.03,-0.48,8650113,-7422277,1200000,1200000,60.98,72.75
엘케이씨건설(주),053607,4.64,-1.74,6471146,-2719774,1000000,1000000,59.61,63.71
엘케이정밀(주),014431,17.71,11.18,495098,283975,147060,147060,4.14,2.84
엘케이테크넷(주),051865,18.47,36.26,1768091,2047767,1700000,1700000,8.32,6.55
엘티메탈주식회사(구.희성금속),020558,2.04,2.46,10043266,13383030,3065700,3065700,42.69,37.69
엘티삼보주식회사,010308,999999999,35.6,22413146,3203882,11047410,11047410,0,0
엘티소재(주),045107,5.65,5.41,5079307,7609305,2000000,2000000,52.43,43.84
엘티씨에이엠주식회사,051637,2.46,2.82,534711,746666,700000,1000000,40.07,40.83
엘티정밀,020561,999999999,13769.7,5679427,1982837,2382400,2382400,0,0
엠.이.씨,029153,3.8,3.21,2834232,1697997,411600,411600,38.18,42.61
엠디건설주식회사,048210,-0.06,,-52419,,340000,,35.36,
엠스퀘어주식회사,038577,,,,,,,,
엠스클럽(주),051716,-0.04,-0.14,-143364,-698250,300000,300000,105.7,114.35
엠쏘정보통신주식회사,030502,149.14,,71736,,720000,,2.71,
엠아이알산업개발(주),052102,-0.02,-2.07,-9652,-6888860,100000,100000,103.04,116.69
엠아이티기업(주),051515,7.84,1.59,731791,339789,400000,400000,36.74,38.62
엠알제이인터내셔널,049979,-0.22,-0.07,-985015,-218888,300000,300000,137.83,173.82
엠앤드엠주식회사,052540,1.18,1.91,326559,693429,773000,773000,70.6,47.95
엠앤디정보기술주식회사,021122,-5.13,,-1027486,,1207000,,60.86,
엠앤에스스틸(주),047322,19.93,10.12,2218400,2309600,550000,550000,38.98,49.47
엠앤에스주식회사,045383,4927.12,3963.73,2291109,3079820,200000,200000,0,0
엠앤지건설(주),043806,-6.28,,-3180486,,500000,,61.16,
엠에스씨코리아,048469,-6.5,-0.68,-3123988,-5752579,22780040,22780040,45.1,118.19
엠에스씨코리아주식회사,040828,999999999,999999999,1552916,979236,276000,276000,0,0
엠에스종합건설주식회사,042270,3.38,-0.46,8632138,-615746,800000,800000,55.69,59.97
엠에스종합건설주식회사,051521,-0.92,-0.49,-4647982,-4870012,300000,300000,106.1,117.41
엠에스파이프(주),053468,1.78,6.42,378902,1889608,2050000,2050000,56.29,38.55
엠에프아이(주),052455,999999999,-2.13,-266074,-623849,50000,50000,95.95,73.48
엠엠에스케이주식회사,056279,,-75.31,,-2227256,,14000000,,19.07
엠오에이치개발(주),057339,,999999999,,-72034,,300000,,43.15
엠와이에이치(주),021138,-0.32,-1.13,-211012,-947923,500000,500000,35.17,16.61
엠이에스테크주식회사,052623,117.83,45.64,780759,169936,450000,450000,0,0
엠이엠씨코리아주식회사,010044,565834.08,337859.49,14145852,13852239,86000000,86000000,0,0
"엠제이엘테크놀러지주식회사(구,한국엠제이엘주식회사)",025337,-0.61,1.56,-126320,240378,5234000,5234000,30.87,32.06
엠제이프로젝트금융투자주식회사,045915,1.8,1.39,15452376,23598794,5606500,5606500,79.99,73.18
엠지코리아(주),041167,999999999,999999999,-381225,-689745,1000000,1000000,106.3,132.35
엠케이아이엠씨주식회사,048815,0.82,0.98,415066,590666,50000,50000,98.06,101.63
엠케이에스코리아유한회사,039574,999999999,,6146749,,56340,,0,
엠코르셋주식회사,051202,3.13,2.87,1024376,2205127,1008000,1008000,53.86,53.43
엠코웰주식회사,045344,-43.62,,-2059257,,1772250,,22.31,
엠큐로지스틱스(주),052306,-0.8,0.22,-57218,180269,600000,600000,80.42,79.65
엠큐브웍스(주),043211,999999999,-2.69,312336,-169037,800000,800000,0,0
엠테스(주),012310,2.4,1.43,1393394,794972,870000,870000,66.19,54.86
엠텍,053957,3.41,-1.56,485810,-469411,528000,528000,36.48,46.41
엠티엠옵틱스주식회사,051956,1.61,3.56,552083,2108187,1350000,1350000,79.55,75.09
엠티코리아주식회사,052395,1.83,0.04,356376,9627,700000,700000,51.6,42.68
엠파워주식회사,048593,-1.41,1.42,-623939,799428,1625000,1625000,64.91,65.72
엠파크주식회사,045040,1.06,0.7,1625489,1222541,1000000,1000000,28.66,32.6
엠판넬(주),049674,3.59,1.62,1262887,785050,1400000,1400000,43.81,42.1
엠팩트주식회사,049483,2.3,1.39,1541775,2728345,6000000,6000000,53.08,59.28
엠피오인터내셔널주식회사,048736,-41.02,,-2199689,,1400000,,4.69,
엥겔하드아시아퍼시픽한국(주),016469,999999999,,-7855898,,23571690,,0,
여명약품주식회사,016470,2.14,1.58,1603573,1344225,1020000,1020000,46.13,46.09
여산디엔씨(주),054045,3.01,-1.36,587434,-552737,550000,550000,86.24,99.52
여수문화방송(주),016471,999999999,999999999,1070886,1810648,800000,800000,0,0
여수복합신도시개발주식회사,054019,-292.64,-2260.59,-6132815,-2393966,5000000,5000000,102.06,111.27
여양산업주식회사,040186,-0.35,0.27,-281421,225829,1200000,1200000,47.99,46.59
여천NCC(주),011569,7.16,-4.23,295953188,-269967544,100000000,100000000,36.54,60.69
여흥건설주식회사,039121,40.58,90.26,332239,436855,1100000,1100000,0,12.73
여흥토건(주),030017,0.18,4.98,549065,10385071,1800000,1800000,68.04,70
연경전자주식회사,016475,0.1,-2.3,35020,-880573,2100000,2100000,44.85,55.53
연산메탈(주),046269,13.39,8.48,665700,1421043,600000,600000,30.25,44.53
연성정밀화학(주),051961,48.54,77.26,1708676,2606860,200000,200000,23.02,18.43
연세산업(주),016478,999999999,999999999,2896398,2880140,103800,103800,0,0
연세종합건설주식회사,053502,493.6,999999999,3602776,2470581,1210000,1210000,0,0
연안알루미늄(주),029199,1.79,2.84,215078,1124285,600000,600000,44.77,46.54
연암종합건설(주),057073,,-0.53,,-254764,,500000,,80.1
연이정보통신(주),041702,,,,,,,,
연일주택주식회사,016483,-0.12,-0.14,-202954,-228832,500000,500000,99.87,100.1
연전개발주식회사,016484,3.04,1.62,2121959,1133775,3310000,3310000,32.71,35.29
연합정밀주식회사,016486,7.43,13.96,6705766,12602860,3624080,3624080,25.23,14.6
열린배움터(주),053771,-0.54,0.95,-1077,1046833,2020600,2020600,89.28,89.46
열림실업주식회사,041123,-0.56,,-244714,,1300000,,24.22,
영광정공주식회사,039452,2.37,1.35,1307427,949861,150000,1000000,50.68,68.39
영광토건주식회사,050360,6.61,4.05,1118398,355252,1900000,1900000,34.48,33.71
영기종합건설주식회사,047016,6.89,7.83,1364501,1618465,2120000,2120000,0,0
영남건설(주),016499,-2.42,11.73,-1959750,38948979,12000000,12000000,147.53,59.32
영남건설주식회사,016500,-1.93,-2.79,-6349729,-9406819,20050000,20050000,55.57,53.23
영남레미콘주식회사,039191,999999999,33168.68,1111508,2255470,300000,300000,0,0
영남방직(주),025366,-0.77,-1.45,-361139,-751215,7174605,7174605,32.18,26.37
영남선재(주),016501,0.67,1.41,441619,1279771,500000,500000,43.06,48.81
영남알프스컨트리클럽(주),042978,-0.13,-0.12,-527420,-563833,100000,100000,55.8,105.9
영남에너지서비스(주),010182,125.84,58.78,9813043,10968127,5000000,8255745,1.21,7.01
영남전기통신주식회사,016503,999999999,999999999,1008493,295903,1300000,1300000,0,0
영남정보통신(주),048521,999999999,999999999,659553,197928,1000000,1000000,0,0
영남주물공업주식회사,016504,-0.33,0.09,-181677,84999,900000,900000,47.95,25.85
영덕산업주식회사,057242,,-1.33,,-333511,,550000,,91.67
영덕엔바이로주식회사,056315,,999999999,,-20170,,4127000,,62.71
영덕풍력발전(주),043017,0.76,1.95,1790950,4299595,15750015,15750015,72.74,65.7
영도건설산업(주),016507,999999999,999999999,2565078,3372329,5000000,5000000,0,0
영도산업주식회사,016508,32.58,24,3238485,4278353,1000000,1000000,20.08,17.95
영동건설주식회사,016510,1.36,0.99,2343910,-248733,2400000,2400000,39.17,39.13
영동산업주식회사,029262,1.03,0.45,630603,296542,600000,600000,64.99,63.43
영동제약(주),025378,2.29,4.06,761948,1662311,1300000,1300000,50.51,43.74
영동특수샷시(주),049152,8.07,,428505,,100000,,56.21,
영동흥산주식회사,056580,,999999999,,-496727,,300000,,0
영림목재주식회사,016515,2.51,1.97,1240640,1000049,1150000,1150000,49.76,57.77
영림임업(주),041731,44.44,58.06,2894516,4111648,6100000,7100000,4.65,6.1
영림전자(주),010707,1.38,0.93,899468,897328,70000,70000,36.3,31.25
영림화학(주),048536,2.23,6.59,723801,747734,4600000,4600000,52.02,44.81
영미산업(주),016519,1.69,2.41,1049081,1702578,3167640,3167640,47.88,49.85
영보건설주식회사,054173,251.11,-312.77,4841465,-1366814,1200000,1200000,0,0
영보지류유통주식회사,049519,2.65,1.78,372026,305621,500000,500000,25.23,30.96
영보직물주식회사,016521,3.59,4.46,1240213,2662090,1000000,1000000,20.82,25.53
영빈물산주식회사,028569,15,13.43,970620,966013,400000,400000,24.62,24.71
영산콘크리트공업(주),016522,0.45,7.16,91990,1801771,1100000,1100000,12.92,9.6
영서학교사랑(주),056761,,0.83,,42398,,2161000,,79.26
영성산업(주),016525,2.27,1.65,1091747,498385,1800000,1800000,66.91,59.07
영성산업(주),029740,1.82,1.73,900470,1034692,1000000,1000000,41.63,42.9
영성토건주식회사,050087,999999999,,1105975,,900000,,0,
영신공업주식회사,056388,,-0.04,,-18323,,400000,,108.59
영신기전공업(주),056022,,2.93,,1136480,,600000,,69.08
영신미다스주식회사,050561,33.2,2.35,3175026,520946,600000,600000,28.47,18.42
영신산업(주),016531,-1139.1,999999999,-433998,-625340,5080000,5080000,0,0
영신여객(주),016533,-1.59,1.28,-537397,631966,881100,881100,38.3,36.08
영신정공(주),016534,1.28,1.51,3950011,4661776,1910000,1910000,44.77,49.34
영신쿼츠(주),016536,22.44,1.47,4129973,379136,1344740,1344740,16.07,30.12
