구분,항목,이자보상배율(이자비용),이자보상배율(이자비용),영업이익(손실),영업이익(손실),자본금(*),자본금(*),차입금의존도,차입금의존도
이화다이아몬드공업주식회사,010411,2.76,3.13,5050747,6381087,3000000,5000000,15.45,18.55
이화산업주식회사,017092,1.16,3.83,1352508,2711807,10000000,10000000,18.1,11.57
이화지업주식회사,017095,5.03,3.52,674687,655729,50000,50000,25.57,25.88
이화화섬주식회사,017097,1.08,1.16,3365757,2558883,2200000,2200000,113.13,321.55
익산에너지(주),025909,3.17,4.02,7033738,6278121,5700000,5700000,61.48,44.15
인곡산업(주),017102,1.39,1.11,1486160,1219297,4500000,6300000,60.1,56.59
인그리디언코리아유한회사,011919,8.7,4.75,38965239,41891922,121174000,90880500,3.93,26.7
인따르시아주식회사,017104,2.69,2.64,969381,2218349,2100000,3150000,39.27,37.74
인바이오주식회사,017105,,1.77,,675464,,900000,,43.46
인본건설주식회사,016069,-1.6,10.05,-1204348,1842953,22300000,4530000,12.02,0
인본산업(주),015142,74293.8,999999999,742938,1156294,2626000,2626000,0,0
인산기업주식회사,017110,0.87,-3.16,370840,-922556,2636120,2636120,24.72,26.76
인성공업(주),017111,-19.52,0.37,-602265,7543,350000,350000,12.52,11.5
인정건설주식회사,017117,1.58,0.86,8128103,4009019,4473000,4473000,38.99,29.47
인제개발주식회사,017118,999999999,999999999,293412,400933,100000,100000,0,0
인창전자주식회사,017120,4.5,17.21,800317,1167354,600000,600000,15.16,1.82
인천공항에너지(주),010086,-0.69,0.07,-886586,790834,52982000,52982000,70.66,76.06
인천공항외항사터미널(주),021220,999999999,1.17,0,2248571,16200000,16200000,59.65,62.04
인천국제공항공사,017121,999999999,0.2,-5557597,35894418,2502290480,2510090480,52.35,46.8
인천국제공항급유시설주식회사,017122,999999999,0,-6614,15707,40000000,40000000,59.32,64.04
인천도시가스 (주),010413,7.88,5.53,10746641,7859144,11830000,14000000,19.64,18.24
인천항공화물터미널(주),017126,,0.78,,884588,,500000,,84.75
인천화학주식회사,017127,,0.73,,149521,,600000,,26.91
인크루트주식회사,011061,-31.32,,-732051,,329950,,69.08,
인터그래프코리아주식회사,025929,999999999,766.88,-667821,1239271,3438070,3438070,0,0
인터내셔날클럽매니지먼트그룹(주),017130,-2.18,-1.41,-4532320,-2847729,5000000,9000000,8.2,36.39
인터넷티브이네트웍스(주),017135,-902.58,-260.23,-7198108,-3903913,10620960,10620960,0.4,7.43
인터뱅크주식회사,012102,,7.3,,1218016,,3000000,,13.81
인터지스(주),019108,7.62,16.71,2087402,2380586,1200000,1200000,6,8.15
인터지스중앙부두주식회사,017771,0.12,-1.25,35468,-345472,800000,800000,67.85,65.91
인터테크(주),017139,,-2,,-610626,,3316000,,63.37
인테그리스코리아(주),014670,999999999,34.8,653959,2164954,2275645,2275645,0,45.79
인텍크산업주식회사,017144,-0.91,-0.23,-2603076,-452283,5000000,5000000,226.72,224.36
인텔코리아주식회사,017146,15475.17,999999999,54828544,38865318,200000,200000,0,0
인팩혼시스템주식회사,015548,1.73,1.7,770676,774289,2000000,2000000,39.47,41.38
인포뱅크(주),010840,,-256.38,,-2683234,,3193000,,0
인피니움인베스트먼트주식회사,023605,5.51,999999999,727909,1552099,850000,850000,21.35,4.83
인하창고(주),028554,,16.99,,72648,,500000,,0.93
일경산업개발(주),015211,,2.84,,2280972,,15000000,,18.63
일광공구공업주식회사,017148,,-1.02,,-124068,,450000,,21.23
일동제관공업주식회사,017152,0.07,-0.68,101177,-810376,3800000,3800000,64.24,65.44
일동후디스(주),017155,5.34,11.02,3711032,4546921,6000000,6000000,18.52,18.04
일륭산업(주),017156,-26.44,265.44,-1664891,4105878,300000,300000,75.01,58.52
일성기계공업주식회사,017163,13.32,14.14,2634535,3169968,970000,970000,2.08,0.99
일성레저산업(주),017164,-109.31,-32.71,-12519835,-2759041,1000000,1000000,0.88,1.51
일송개발(주),016670,-3.43,0.32,-5652590,760728,350000,350000,20.6,21.88
일신건설산업(주),025969,0.12,3.41,57272,3267311,1400000,5000000,74.2,37.51
일신건영(주),017166,1.5,4.82,4015181,7122501,4300000,4300000,49.87,37.83
일신산업주식회사,017170,0.71,3.53,136577,494317,2900000,2900000,57.8,14.82
일신여객자동차주식회사,017171,0.43,-0.5,163954,-199236,1000000,1000000,38.99,38.72
일신태광금속주식회사,017175,-0.63,2.01,-698024,1727515,1200000,1200000,58.38,50.27
일신토건주식회사,017177,3.13,7.19,1091182,1657565,2509000,2509000,3.8,1.31
일신하이폴리(주),017180,0.94,0.56,2025168,1452342,3510000,3510000,46.72,45.29
일신해운주식회사,017179,1.05,1.18,688436,702779,2700000,2700000,41.88,48.07
일심알맥스(주),017182,1.72,1.81,667151,631503,850000,850000,64.32,59.76
일양화학주식회사,017184,4.48,5.94,2402073,2557257,4000000,4000000,35.89,26.1
일우종합건설주식회사,017185,15.15,25181.34,5963270,18659372,3000000,3000000,0,0
일진건설주식회사,025997,4.81,4.53,1483564,842933,2500000,2900000,0,9.01
일진금속공업주식회사,017191,0.74,0.99,588738,624248,4700000,4700000,49.58,51.96
일진기계주식회사,017192,,-3.81,,-987957,,5000000,,75.64
일진디스플레이 (주),010073,5.69,,27522477,,22083500,,36.37,
일진머티리얼즈(주),028098,5.77,1.91,25574044,12577902,11025000,12025000,34.55,54.36
일진산업,017195,,1.49,,611541,,1700000,,48.66
일진실업주식회사,017198,,0.76,,1465706,,14000000,,20.78
일진에이테크(주),017199,9.45,11.77,4904973,3684271,300000,2053500,18.48,15.55
일진유니스코,010417,,2.11,,3250064,,1059000,,12.13
일진전자통신(주),017201,,20.06,,705292,,1000000,,3.26
일진제강(주),017190,8.03,9.85,2942510,3731189,2000000,2000000,12.94,9.56
일진중공업(주),017202,-3.32,1.07,-3105407,848203,8750940,8750940,17.25,14.07
일진파트너스유한책임회사,017193,,,,,,,,
일흥실업주식회사,017210,999999999,999999999,399078,1809797,1600000,1600000,0,0
잇츠티비주식회사,017213,,-12.48,,-12170047,,36305315,,36.86
자강산업주식회사,026014,1.53,1.09,1638717,1300759,7900000,7900000,39.4,51.7
자오무역(주),017217,7.26,7.56,1680589,1798967,400000,400000,24.79,22.07
자유건설주식회사,026017,-1.05,,-7925606,,12543280,,95.87,
자유실업주식회사,026018,0.55,,116702,,137800,,2.16,
자이에스앤디(주),017072,,999999999,,-1969362,,10000000,,0
자이온리눅스시스템즈(주),012693,,-7.59,,-1331657,,4750000,,43.17
자인관광주식회사,017221,5.93,20.88,929959,2500473,50000,50000,2.5,26.69
잡코리아(유),021298,,6.9,,136786,,740000,,20.6
잡투데이주식회사,012153,999999999,999999999,-290909,-53504,350000,651300,3.04,12.19
장금상선(주),021234,2.52,1.83,4555538,4726800,2000000,4000000,0,4.87
장안종합건설주식회사,026027,,0.97,,2898421,,2160000,,7.2
장암칼스주식회사,017225,,0.61,,230296,,1950000,,50.44
장원산업주식회사,026032,30.4,999999999,1128261,1699478,5795650,4879595,0,0
장원종합건설(주),017229,,10.33,,2640650,,2050000,,24.25
장은실업주식회사,026034,16.77,25.24,4802030,5474498,250000,250000,14.35,2.9
장인가구(주),026037,0.32,2.93,709632,4889224,3300000,3300000,57.73,40.65
장한기술(주),017232,2.27,1.73,1009916,870485,700000,700000,38.06,34.17
재영솔루텍(주),010419,6,4.69,7203435,7172704,6138940,6138940,21.93,17.67
재영실업주식회사,028543,,1.19,,206383,,950000,,34.13
재웅건설주식회사,028536,,-8.82,,-140516,,500000,,14.18
재원산업주식회사,017236,7.86,16.41,1793237,3251225,1160000,1160000,11.46,16.05
재이손산업(주),010545,-0.8,,-59539,,100000,,4.8,
재익정보통신(주),011425,,3.36,,243328,,1578975,,44.4
전남도시가스(주),010249,2.98,3.06,6924947,5420508,12227340,12227340,41.47,37.07
전방텍스타일주식회사,017241,0.29,1.4,116170,586346,1731600,1731600,25.62,33.55
전북도시가스(주),017244,3.4,4.12,7670700,6694310,2890000,17092050,32.7,19.48
전북에너지서비스(주),017099,7.78,33.63,3546214,4070509,3500000,3500000,12.72,5.49
전원산업주식회사,010038,1.03,1.27,13589174,13920153,73200000,20607100,35.76,37.87
전인석유주식회사,017253,2.15,1.84,620461,1194793,200000,200000,67.98,56.73
전일실업주식회사,017256,-1.48,-1.61,-1685664,-1588254,2000000,2000000,31.1,32.04
전일제지주식회사,026066,0.97,0.19,1365695,319251,2000000,2000000,99.17,132.38
전주문화방송(주),017257,638.12,999999999,2174082,3545334,800000,800000,0,0
전주코아호텔,018458,2.46,2.84,6785739,10301073,3500000,3500000,49.1,23.62
전진건설로봇주식회사,017259,,0.21,,102871,,2000000,,51.57
전한실업주식회사,017260,-1.18,1.39,-1220368,1484242,8500000,8500000,48.4,47.21
정남개발주식회사,017263,,999999999,,-462732,,740000,,356.47
정도건설주식회사,010892,1.02,0.5,666681,279340,5300000,5300000,48.07,42.72
정도이앤피(주),017266,,-0.34,,-58105,,501970,,37.43
정도진흥기업주식회사,010547,-0.4,1.7,-139865,597691,1500000,1500000,29.74,25.7
정림개발주식회사,017267,,999999999,,101932,,1000000,,47.57
정명텔레콤(주),012697,11.94,0.66,2241026,414938,4500000,4500000,17.96,35.99
정문사문화주식회사,017271,1.05,1.12,664941,604773,1100000,1100000,44.08,47.61
정석기업주식회사,017275,0.96,2.37,1981880,5306804,10445000,10445000,22.53,20.01
정석어패럴주식회사,010722,1.1,1.06,798866,709191,3950000,3950000,22.06,27.59
정아산업주식회사,017276,18.38,32.51,772300,1055217,2420000,2420000,5.38,0
정안철강(주),017277,,1.75,,897156,,850000,,51.64
정암산업주식회사,017279,15.14,27.78,1732082,1771729,1000000,1000000,2.91,3.82
정양산업주식회사,026097,2.91,3.2,487797,496158,1000000,1000000,28.07,27.33
정우금속공업(주),017281,0.56,0.53,1146267,996891,3000000,3000000,59.67,63.11
정우산기주식회사,017282,1.68,0.17,290691,75550,1100000,2100000,23.71,46.12
정우종합건설(주),017286,3.98,-1.41,1368705,-1185222,2500000,2500000,56.15,303.04
정우화인주식회사,017289,2.16,2.31,1438178,2397848,3500000,4375000,36.17,37.4
정의개발주식회사,026112,0.02,,8138,,1570000,,59.36,
정일산업주식회사,017113,1.46,2.4,782173,1687281,2800000,2800000,17.78,13.68
정일울산컨테이너터미널주식회사,026113,0.51,0.46,1000177,881433,14000000,14000000,66.52,76.03
정한개발주식회사,017296,1.03,0.86,1037821,1019405,19516000,19516000,43.32,52.19
정한종합건설주식회사,017297,-1.83,,-1042379,,916000,,93.38,
정화식품(주),021245,,53.46,,238551,,1000000,,63.58
정화흥산(주),017301,6.48,6.84,1731706,1424409,200000,200000,18.77,16.29
제논텔레콤(주),017304,,-1.74,,-7280260,,7200000,,61.51
제니코식품주식회사,017305,-0.05,-0.57,-13933,-277836,2048000,2048000,16.46,18.58
제닉스(주),016784,,0.62,,219357,,3000000,,52.84
제동물산(주),017306,4.14,4.3,1668644,1751455,100000,100000,35.88,29.28
제디아주식회사,010823,-0.64,1.85,-357524,1028473,1000000,1000000,60.28,56.32
제신약품(주),017311,1.67,1.85,345011,894921,1000000,1000000,9.36,25.93
제원전자(주),026146,10.12,-2.02,1603453,-449325,2100000,2100000,22.55,34.49
제원화섬주식회사,026148,2.68,0.6,2047737,362285,650000,2000000,34.71,39.98
제이더블유생명과학(주),018955,1.77,0.58,2300675,550375,5000000,5000000,60.19,0
제이더블유생활건강주식회사,018512,0.95,1.4,903428,1300550,1500000,1500000,52.63,49.62
제이더블유티애드벤처(주),016280,31640.71,999999999,4050011,4348811,1355000,2494880,0,0
제이레저주식회사,014087,-1.64,-1.37,-3369076,-2770320,4500000,4500000,14.34,15.28
제이비에스미디어주식회사,020641,,-50.93,,-2668202,,6500000,,14.62
제이비주식회사,018922,2.52,2.58,2972853,3845973,8500000,8500000,26.95,32.39
제이스톡,011756,999999999,999999999,-617045,-417268,1758400,1933400,0,0
제이씨엔울산중앙방송,016799,,-1.74,,-1240380,,4000000,,73.97
제이에스건설(주),017287,5.91,13.83,603128,1078768,5120000,5420000,28.37,4.23
제이에스씨엔텍주식회사,012921,0.81,1.84,533790,1866380,2500000,2500000,43.14,40.46
제이유알바트로스(주),016950,-0.71,-0.08,-198718,-357209,50000,50000,69.76,70.34
제이유이티씨(주),028380,,999999999,,-195053,,1500000,,0
제이티인터내셔널코리아(주),017324,109.85,999999999,5326267,5327394,600000,600000,0,0
제이피아이헬스케어(주),017290,1.07,0.97,833004,638893,2000000,2100000,52.79,50.58
제일E&S주식회사,017359,1.58,1.51,565169,777519,3000000,3000000,16.81,24.23
제일곡산(주),017328,4.05,3.14,4645146,7130088,5136495,5136495,24.86,53.51
제일레코드(주),017331,,1.87,,293604,,800000,,29.31
제일물산(주),017334,1.4,2.53,1576143,2006133,4000000,4000000,45.65,38.04
제일베어링공업(주),017336,,2.54,,244079,,1200000,,15.44
제일산업(주),017338,,3.9,,964221,,380000,,40.43
제일산업(주),017341,-0.61,0.5,-2232321,1688666,2400000,12400000,67.56,58.54
제일섬유공업주식회사,017343,1.23,,948992,,2000000,,58.47,
제일연마공업(주),017347,9.72,6.43,4863367,4082977,791300,791300,23.89,23.88
제일유리공업주식회사,017349,0.49,1.27,268119,607541,3300000,3300000,40.97,35.82
제일전기공업주식회사,017350,1.66,1.71,1772674,1865334,4800000,4800000,37.77,34.63
제일하이텍주식회사,017352,-0.03,3.82,-2872,359864,600000,900000,15.92,14.71
제일홀딩스(주),017337,4.4,1.94,7443544,7326473,10460810,10460810,27.14,47.94
제일화섬주식회사,026190,23.89,26,3031093,1901393,26496000,26496000,2.11,1.48
제일환경기술주식회사,017357,0.59,,373579,,3000000,,61.01,
제일흥업주식회사,010428,-0.48,-0.2,-1081039,-464071,11213035,14413435,63.83,49.68
제주문화방송(주),017363,999999999,999999999,3473238,3179188,600000,600000,0,0
제트에프오토모티브코리아주식회사,019499,2.95,17.04,892660,5454448,12318700,12318700,6.07,2.09
젝셀발레오공조코리아(주),013839,,3.13,,2528412,,12000000,,41.44
젤라인,017368,,999999999,,-1672792,,2500000,,16.87
조광요턴(주),017370,10.16,4.65,6271065,2511242,2320000,2320000,0,0
조광종합건설주식회사,017371,1.42,3.21,738954,1144532,3550000,3550000,35.56,42.56
조선해운(주),017377,,6.1,,215219,,500000,,1.24
조양모방(주),017381,6.14,2.5,1995123,681554,600000,600000,69.38,65.66
조양상사주식회사,017383,10.02,52.32,492514,607367,4780145,4780145,10.89,0
조양상선주식회사,017384,0.32,,14466583,,37602790,,57.93,
조양운수주식회사,017385,1.01,0.43,319135,123769,600000,600000,32.32,35.46
조양케미칼,017386,5.96,5.92,1236012,1342366,200000,200000,34.8,30.57
조영교역(주),017388,,-8.3,,-835335,,6630000,,24.14
조원건설주식회사,017389,3.62,3.78,225913,376080,2000000,2000000,10.18,12.33
조원관광진흥(주),017390,0.98,3.69,917211,2660947,51947000,51947000,14.69,11.42
조일건설주식회사,017393,38.59,150.85,96865,146471,1000000,1000000,21.88,0.1
조일성업전기(주),017394,,15.36,,912348,,250000,,11.22
조해산업(주),017395,-2.31,-1.27,-259038,-126691,50600,50600,8.29,0
조호기업(주),017396,,1.89,,266035,,775000,,22.5
종근당건강(주),017399,7.85,,2118427,,300000,,16.78,
종근당산업(주),017400,17.76,8.92,599892,961488,4380000,4380000,0,7.27
종로서적주식회사,017401,-0.25,-7.62,-63799,-2404547,1000000,2000000,16.47,49.3
종합산업개발,017403,4.16,1.51,911736,930612,100000,100000,51.2,48.48
종합전기,017404,30.11,34.27,2838369,2233099,1300000,1600000,5.82,0
주)강원일보,026242,0.52,-0.69,236981,-283452,1766485,1766485,25.4,22.96
주립건설(주),017410,,1.04,,320932,,2000000,,27.43
주송(주),017411,,-0.08,,-64244,,1400000,,52.37
주식회사HBC코오롱,028809,,-0.16,,-330987,,59737485,,66.6
주식회사KBS비즈니스,018896,1.38,15.5,291342,821825,500000,500000,12.71,0
주식회사KBS아트비전,018897,-1211.71,-636.23,-346550,-2729425,3200000,3200000,5.72,0
주식회사KCTV제주방송,018740,4.79,1.58,383560,293314,6000000,6000000,22.21,21.76
주식회사KN솔텍,018898,1.84,0.74,1530036,932104,1600000,3000000,43.09,48.56
주식회사LG스포츠,018899,0.43,1.57,219176,768784,6000000,6000000,40.19,48.63
주식회사가나레포츠,017416,10.27,8.56,1158420,892870,600000,600000,11.37,15.06
주식회사가야,017420,-0.06,0.17,-18763,52074,550000,550000,95.74,105.9
주식회사가이엔지니어링,017423,-1.14,-1.79,-105285,-144359,300000,300000,108.44,30.84
주식회사갑을상사,026240,999999999,999999999,353118,486932,948640,948640,0,0.1
주식회사강남,026241,1.41,3.73,5545847,10482088,45500000,45500000,18.6,19.15
주식회사강릉주택,017425,-0.68,-2.74,-26186,-116855,700000,700000,99.1,102.27
주식회사강림C.S.P,017426,3.02,2.7,849106,1438147,5241400,5241400,34.59,36.71
주식회사개양,023001,1.12,1.41,13772444,8688198,3450000,3450000,45.24,61.46
주식회사거봉,017432,-0.52,,-772713,,4000000,,138.49,
주식회사거성주택,026243,-15.35,,-1551732,,50000,,60.28,
주식회사거양,017433,-0.46,,-158952,,1600000,,51.59,
주식회사거양,017434,1.53,1.94,1394575,1740159,1218750,1218750,57.99,47.98
주식회사거화실업,017435,999999999,999999999,477399,950307,100000,100000,0,0
주식회사건국우유,017436,-0.45,,-305071,,3500000,,52.25,
주식회사건륭실업,017437,0,0.03,6026,57324,200000,200000,51.47,61.42
주식회사건설레미콘,012876,999999999,476.07,-18718,129014,900000,900000,68.16,52.93
주식회사건설알포메,017438,14.57,118.65,2853978,3967635,60317050,60317050,20.48,9.31
주식회사건양알앤디,012880,,242.05,,1609161,,300000,,4.1
주식회사건영유통건설산업,026244,999999999,999999999,-511329,-317209,10000000,10000000,48.39,45.38
주식회사건익통상,010757,1.18,-0.57,841000,-396962,744120,744120,54.7,65.86
주식회사건한시스템,011137,33.05,-4.69,202223,-801737,2780000,2980000,0,42.08
주식회사건화,017439,-0.32,-0.15,-104877,-68112,1131000,2691100,50.43,51.14
주식회사건화,017440,3.3,3.73,2172741,2101042,505000,2500000,27.53,22.8
주식회사건화자원,021757,-0.27,0.2,-497147,320742,3819000,4819000,60.22,66.43
주식회사게링코리아,017442,4.52,4.62,922427,913810,1596870,1596870,27.6,29.91
주식회사게인,011025,-6.32,-2.93,-981391,-1276290,5000000,5000000,52.15,61.23
주식회사게임엑스포,017443,-79.53,,-524908,,360000,,63.03,
주식회사경기고속,017444,0.62,0.45,1207368,808168,10060000,10060000,14.06,39.89
주식회사경기색소,017445,2.82,2.69,671394,610673,2700000,2700000,34.87,32.32
주식회사경남도민일보,010923,-15.83,-7.77,-553716,-469962,2000000,2000000,42.04,37.49
주식회사경남무역,012905,,1.17,,160874,,3000000,,40.3
주식회사경남신문사,017447,-2.3,,-875179,,8000000,,22.6,
주식회사경남제약,010161,23.08,35.83,5416262,5690643,3190000,3190000,7.99,3.94
주식회사경남지오영,012906,999999999,21.75,370030,646662,700000,1500000,0,11.21
주식회사경동,010001,-0.72,-3.35,-2043356,-19445268,10000000,10368000,23.23,38.76
주식회사경동사,012914,589.64,57,729388,1230608,400000,400000,0.27,2.92
주식회사경동산업,017450,0.14,2.98,85483,1620583,682500,682500,45.05,39.89
주식회사경동세라텍,017938,1.31,2.06,792211,1195721,8898000,8898000,19.71,25.88
주식회사경동프라자,017451,-0.1,-0.09,-8121,-32559,50000,50000,29.74,35.13
주식회사경민종합건설,017453,-0.19,,-301132,,4664505,,60.6,
주식회사경방유통,012924,0.33,0.3,1256070,737387,14000000,23300000,48.61,27
주식회사경보,017454,-0.17,,-3774917,,5800000,,1161.44,
주식회사경보종합건설,017455,4.67,15.42,310482,1046963,1410000,1410000,9.4,10.93
주식회사경북가스,017456,1.48,1.86,356577,383213,300000,300000,45.68,57.49
주식회사경북관광개발공사,017457,28.83,264.2,2179545,4073937,22063890,22063890,0.43,0.41
주식회사경북레미콘,026246,-2.88,-1.22,-1125113,-462038,800000,800000,57.51,44.41
주식회사경북실업,026247,-0.86,0.02,-125397,2615,300000,300000,83.87,81.94
주식회사경성섬유,017458,0.85,1.23,1095458,1270703,900000,900000,61.61,64.24
주식회사경신,012935,1.1,5.17,1895195,5549932,2090000,2500000,18.41,8.59
주식회사경신,017459,2.42,4.36,1648475,2527072,1000000,1000000,33.49,26.91
주식회사경신홀딩스,012937,,3.3,,2670666,,910000,,21.7
주식회사경인,017461,1.12,1.12,1080656,1080656,500000,500000,52.18,52.18
주식회사경인에셋,017462,3.05,1.85,1096912,646285,1000000,1000000,33.55,22.39
주식회사경주조선호텔,017463,0.86,,3264585,,9049650,,40.12,
주식회사경진인더스트리,021865,-0.26,-3.26,-113127,-1900851,200000,200000,39.67,52.74
주식회사경한,026248,1.48,1.79,3000756,6336205,3900175,4979670,18.89,25.68
주식회사계림통상,021269,0.32,,169685,,1626000,,62.56,
주식회사계성,026249,0.41,-32.55,533828,-1337295,801000,801000,5.21,5
주식회사계성교역,026250,1.1,-0.31,781755,-179648,1549735,1549735,33.34,42.04
주식회사계양정밀,017465,21.63,14.64,2237574,2654003,1500000,1500000,9.18,12.56
주식회사고려레포츠,017466,2.03,2.16,853653,1008749,730000,730000,44.43,13.54
주식회사고려소재,017468,21.41,,1858045,,400000,,6.87,
주식회사고려식품,017470,0.9,-0.28,664822,-224096,474000,474000,62.28,82.36
주식회사고려약품,017471,6.85,,848063,,750000,,0,
주식회사고려원,021913,-14.68,-6.29,-777547,-264253,2000000,2000000,293.27,606.31
주식회사고려자동차,017473,1.15,1.18,353091,340362,500000,500000,85.84,85.34
주식회사고려해운항공,017474,999999999,999999999,1338333,1444645,500000,500000,0,0
주식회사골드프리,011207,999999999,999999999,-306658,-260648,540665,540665,0,0
주식회사곰레미콘,017478,-0.27,1.3,-232701,1139716,1500000,1500000,36.64,41.01
주식회사공영기연,017481,7.17,,243736,,300000,,45.86,
주식회사공영사,017482,1.67,3.16,111076,3556483,13697000,13697000,0,29.89
주식회사과일나라화장품,017747,1.86,0.96,1299596,675478,1500000,2500000,41.28,57.22
주식회사광성하이택,010177,1.04,0.83,667815,631908,2400000,2400000,39.39,49.3
주식회사광신판지,017486,1.87,2.04,1229521,1778336,18725000,6000000,33.89,31.9
주식회사광양기업,017488,6,25.49,698005,1204529,2260240,2260240,7.44,0
주식회사광우,026252,1.41,,723621,,1200000,,39.13,
주식회사광원목재,017489,0.92,2.66,345620,1162232,2000000,2500000,18.67,50.2
주식회사광일광고기업,017491,802.96,292.12,1099253,954656,500000,500000,59.99,61.23
주식회사광전자INT,010180,0.3,-7.15,289452,-7953905,12486000,12486000,33.65,57.7
주식회사광주매일,017492,-0.97,-1.65,-1324357,-2587264,800000,800000,85.61,139.86
주식회사광주방송,010717,62.2,999999999,7851765,6998856,40000000,40000000,0,0
주식회사광진기계,017494,1.1,0.8,637145,379930,750000,900000,36.66,35.69
주식회사광진주택,026253,7.16,,315714,,1350000,,11.88,
주식회사교원,017498,122.01,129.14,27364595,28711313,150000,1000000,1.32,0
주식회사교하,026254,-0.71,1.21,-278196,585587,3000000,3000000,73.19,73.51
주식회사구주섬유,017502,2.11,1.87,1816987,1852919,100000,100000,42.25,48.52
주식회사국전,017507,14.79,44.9,4649045,3826263,463300,509630,4.94,4.85
주식회사국제관광호텔,026257,-0.1,0.48,-37940,190247,400000,400000,22.06,41.44
주식회사국제신문,017511,-127.83,23.98,-3753156,1412276,12500000,12500000,3.54,2.92
주식회사국제종합토건,010187,-0.45,0.95,-2170244,3498098,13500000,13520500,5.11,7.83
주식회사국제타일,017513,1.63,2.51,614843,1205617,100000,100000,55.85,61.17
주식회사굿윌씨앤아이,021278,999999999,-646.32,-568701,-186139,1790000,1790000,2.18,22.07
주식회사귀뚜라미랜드,017514,0.57,1.35,960130,3138456,10000000,10000000,68.08,67.66
주식회사규호,017515,106.29,2.43,6999272,188184,100000,100000,2.66,20.13
주식회사그린,017520,11.66,12.04,1620979,1393171,800000,800000,10.1,28.65
주식회사그린건설,017521,22.86,2.3,1676259,360049,1000000,1000000,19.58,16.55
주식회사그린바이텍(구:주식회사세계물산),015593,,3.05,,902533,,1500000,,14.39
주식회사그린빌라,017522,-0.19,,-345363,,2900000,,116.43,
주식회사그린조이,017525,1.45,1.37,764170,696787,1500000,1500000,70.2,55.65
주식회사그린탈,021270,999999999,,-43795,,500000,,0,
주식회사그림,019150,0.13,,69621,,500000,,36.52,
주식회사극동금속,017526,4.16,,693345,,4000000,,19.01,
주식회사극동기계,017527,1.25,-3.95,228498,-647965,2589000,2589000,22.01,12.99
주식회사근화모피,026259,999999999,999999999,-454007,932004,800000,800000,12.31,0.38
주식회사글락소스미스클라인,018696,16.8,24.84,16075790,10393253,30000000,30000000,1.91,0.16
주식회사글로벌컨셉츠코리아,017529,4.3,11.18,1091598,2032347,500000,500000,25.59,22.71
주식회사글로스코,020457,0.95,0.55,1192455,614646,1300000,1300000,48.58,53.95
주식회사글로윈,010947,2.19,,2522532,,3377200,,54,
주식회사금강기획,010004,12.03,4.08,26721259,9599536,20028400,20028400,11.9,11.71
주식회사금강염공,026260,0.47,0.83,205785,384823,2500000,2500000,51.32,42.6
주식회사금강주택,017532,2.35,2.21,6980186,5370900,8600000,8600000,59.23,46.18
주식회사금강포스템,017531,0.59,-3.59,151141,-1444053,2800000,2800000,19,33.27
주식회사금광,017533,,1.47,,827746,,1000000,,22.2
주식회사금광주택,017535,-1.91,-1.67,-373856,-322401,300000,300000,66.48,66.47
주식회사금남지하상가,017537,999999999,999999999,-10783,5446,50000,50000,0,0
주식회사금보유통,028548,,-3.87,,-1976924,,4230000,,64.47
주식회사금비화장품,017538,3.09,6.63,1491091,2678980,1200000,1200000,44.93,29.07
주식회사금성,017540,-5.41,,-2024095,,4000000,,65.85,
주식회사금성정밀,017542,1.23,-2.54,632308,-1318545,1000000,1000000,57.43,54.61
주식회사금성텔,017543,999999999,999999999,-883884,-941295,300000,300000,0,0
주식회사금양인터내셔날,017544,3.12,4.05,2057935,1761036,2139000,2247000,42,12.91
주식회사금양통신,017545,2.29,2.18,675659,726274,1500000,1500000,32.77,25.99
주식회사금영,017546,39.5,46.29,3533994,5039514,1500000,1500000,2.61,0.05
주식회사금오텍,026263,0.71,0.79,381697,563803,1000000,1000000,54.11,50.36
주식회사금정,017547,999999999,-1.84,130297,-353262,2000000,2000000,0,11.34
주식회사금정개발,017548,-1.83,-7.64,-194446,-93071,150000,150000,45.47,54.75
주식회사금정약품,026262,-11.07,,-142555,,500000,,4.96,
주식회사금창,017549,2.43,3.44,419686,532770,1000000,2000000,16.86,15.47
주식회사금화,017550,0.28,0.33,99877,1116121,7000000,11500000,16.61,41.07
주식회사기가링크,013259,,-1.04,,-3078796,,1720000,,54.3
주식회사기린건축,017551,0.99,1.79,95191,188189,500000,500000,59.03,58.36
주식회사기이라,017554,-22.3,999999999,-285525,-378770,200000,200000,0,0
주식회사길천실업,017557,-0.01,,-307979,,100000,,3649.61,
주식회사김앤드이,017558,1.93,1.85,420451,568854,1300000,1300000,2.29,17.96
주식회사김포케이블방송,013298,,0.21,,30737,,6615000,,0
주식회사나노모션테크놀러지,012471,14.25,-14.44,55355,-372294,1128150,1128150,0.08,26.11
주식회사나노켐,013166,301.57,2411,7699459,10008073,358420,358420,0,0
주식회사나눅스,013305,,999999999,,1185691,,1112950,,58.72
주식회사나라컨트롤,017561,2.23,1.86,885859,916961,3000000,3000000,14.52,8.77
주식회사나래무역,013313,6.82,9.78,1157282,2001227,800000,800000,36.43,2.98
주식회사나전,022261,-1.13,0.91,-474621,455999,800000,800000,45.27,53.28
주식회사낙산개발,017565,-17.55,-4.67,-2419355,-1305547,1500000,1500000,0.03,6.02
주식회사낙원,017566,999999999,,-2464160,,50000,,147.16,
