구분,항목,이자보상배율(이자비용),이자보상배율(이자비용),영업이익(손실),영업이익(손실),자본금(*),자본금(*),차입금의존도,차입금의존도
동방엔지니어링(주),046767,4.21,1.62,1064711,661672,1000000,1000000,35.72,36.67
동방의료기(주),014069,151.47,70.41,1354787,49289,270000,270000,0.35,0
동방콘크리트공업주식회사,014070,-0.59,1.94,-191942,850547,344000,344000,52.43,50
동방하이테크주식회사,057000,,2.9,,1557851,,400000,,52.57
동백레이크타워,053159,999999999,-18.39,-72547,-2235534,100000,100000,66.09,56.01
동보정밀강관주식회사,053050,5.48,0.44,270373,42899,1000000,1000000,17.34,24.33
동보체인공업주식회사,014074,10.12,27.75,1074841,1242010,250000,250000,1.4,9.33
동보해운(주),052782,4.23,2.09,316835,670407,1000000,1000000,57.89,55.21
동보화학주식회사,014075,1.13,0.17,460826,73254,4650000,4650000,65.96,68.9
동부교육사랑(주),053823,0.87,0.95,538894,796190,1302500,1302500,89.03,89.12
동부엔지니어링주식회사,010696,3.68,2.38,686665,514449,4900000,4900000,0,0
동부철구주식회사,028336,2.03,1.07,4785198,2493153,8750000,8750000,40.84,33.56
동부팜가야(주),012883,9.87,-1.39,2441241,-1038228,497660,838940,15.43,0
동부환경주식회사,042955,1.68,1.52,4951055,4905993,9900000,9900000,77.79,75.08
동북아10호선박투자회사,042714,999999999,999999999,475185,476452,7928300,7928300,0,0
동북아11호선박투자회사,042715,999999999,999999999,475189,476475,7928300,7928300,0,0
동북아12호선박투자회사,042711,999999999,999999999,475185,476460,7928300,7928300,0,0
동북아13호선박투자회사,042712,999999999,999999999,475185,476416,7928300,7928300,0,0
동북아14호선박투자회사,042713,999999999,999999999,475185,476446,7928300,7928300,0,0
동북아15호선박투자회사,042705,999999999,999999999,562671,564185,9545285,9545285,0,0
동북아1호선박투자회사,040369,999999999,999999999,1045775,1048651,16110000,16110000,0,0
동북아21호선박투자회사,042848,999999999,999999999,653523,472494,7799760,5199840,0,0
동북아27호선박투자회사,042970,999999999,999999999,1040393,8825118,10679790,50000,0,0
동북아28호선박투자회사,042969,999999999,999999999,1040393,8825111,10679790,50000,0,0
동북아29호선박투자회사,042971,999999999,999999999,1040393,8825108,10679790,50000,0,0
동북아2호선박투자회사,040506,999999999,999999999,1057415,1045030,15811000,15811000,0,0
동북아30호선박투자회사,042968,999999999,999999999,1040393,8825107,10679790,50000,0,0
동북아31호선박투자회사,044953,999999999,999999999,1078061,212104,12261600,11606400,0,0
동북아32호선박투자회사,051216,999999999,999999999,869487,1748798,20518335,20518335,0,0
동북아33호선박투자회사,051217,999999999,999999999,869487,1748798,20518335,20518335,0,0
동북아36호선박투자회사,056352,,999999999,,1196060,,43050000,,0
동북아3호선박투자회사,040500,999999999,999999999,1287641,1274279,20513000,20513000,0,0
동북아4호선박투자회사,040501,999999999,999999999,1287164,1274253,20513000,20513000,0,0
동북아5호선박투자회사,040502,999999999,999999999,1286806,1274322,20513000,20513000,0,0
동북아6호선박투자회사,040492,999999999,999999999,852038,754362,13212735,10895675,0,0
동북아7호선박투자회사,045248,999999999,999999999,478980,480054,7369650,7369650,0,0
동북아8호선박투자회사,040529,999999999,999999999,732918,731538,11906000,11906000,0,0
동북아9호선박투자회사,042390,999999999,999999999,534121,467946,8817850,7558150,0,0
동북특수강한국(주),047431,60.72,16.27,1864380,2341193,1623000,1623000,8.38,4.14
동북화학주식회사,041152,0.82,1.37,3308367,6211486,3650000,3650000,105.71,106.86
동산건설(주),020450,2.65,,3257054,,4577000,,24.07,
동산건설(주),040764,4.37,3.18,2182491,2045517,2200000,2200000,12.17,30.79
동산공업주식회사,041478,0.52,0.58,206814,254786,1420000,1420000,44.11,46.7
동산물류(주),045853,-404.88,-116.59,-396380,-79514,1100000,1100000,65.14,62.54
동산전자부품(주),053839,1.36,0.93,284529,393659,420000,620000,70.61,68.25
동삼건영주식회사,014083,-6.28,-9.33,-431506,-960256,1100000,1100000,16.31,22.72
동서레미콘(주),044713,2.58,,835914,,500000,,3.51,
동서물산주식회사,038840,999999999,999999999,7278210,7970083,4500000,4500000,0,0
동서식품주식회사,023098,584889.37,563325.3,171957474,176320818,172000000,172000000,0,0
동서울케이블TV(주),014094,1.9,1.41,5905010,4547290,13233280,13233280,47.87,53.67
동서유지주식회사,023101,999999999,999999999,9315700,13308028,2000000,5000000,0,0
동서유통(주),044866,999999999,,-159914,,520000,,0,
동서자원(주),052903,2.95,8.11,473109,2404985,300000,300000,45.74,40.51
동서페더럴모굴주식회사,014086,14.93,-3.82,3989242,-857328,3000000,3000000,10.95,12.47
동서피.씨.씨주식회사,052463,1041.24,3152.36,3949409,2991586,365000,365000,0,0
동서화학공업주식회사,014099,2.81,6.09,1540213,4647946,3148000,3148000,42.33,46.57
동선산업전자(주),048262,0.5,1.35,182260,474711,500000,500000,48.19,50.35
동선종합건설(주),057247,,14.41,,6126019,,2220000,,43.72
동선종합건설주식회사,014101,2.79,3.31,286145,662900,1500000,1500000,16.31,12.23
동성건설(주),010669,562.87,2657.68,415962,1926815,3300000,3300000,0.45,9.72
동성교역주식회사,010252,-1.57,0.36,-478542,92355,23764000,23764000,9.03,7.01
동성교통(주),041815,6.76,4.6,2218048,1460960,2240000,2240000,38.66,31.7
동성금속주식회사,014106,492.47,3.14,2160453,99924,6120000,6120000,0,11.33
동성물산주식회사,042636,-4.74,0.33,-979629,89478,300000,300000,38,46.29
동성산업(주),014110,8.11,6.93,2540171,2716327,3097580,3097580,19.92,8.65
동성산업주식회사,014111,-3.04,-3.89,-1872816,-676991,500000,500000,50.81,67.74
동성이앤지주식회사,051751,999999999,999999999,2886168,798087,2400000,2400000,2.71,0
동성정공(주),052235,2.45,3.33,801136,2042376,1018410,1018410,56.85,55.81
동성종합건설주식회사,014117,,,,,,,,
동성중공업(주),052480,1.93,1.68,723099,953719,450000,450000,60.97,59.75
동성화학공업(주),014119,1.69,1.66,1543994,1895341,2000000,2000000,57.56,51.52
동수원관광개발(주),057134,,-2.35,,-769784,,600000,,84.57
동신건설산업주식회사,014125,36.39,8.73,833798,219194,2600000,2600000,0,7.24
동신관유리공업주식회사,023134,105.1,26.91,2227616,1129195,150000,150000,1.92,7.23
동신기술개발(주),014126,1.43,1.26,838563,745200,1500000,1500000,28.38,29.82
동신기업주식회사,050333,4.93,0.9,1755544,684972,142195,142195,39.44,68.18
동신산업(주),014128,0.15,0.62,40776,201441,1000000,1000000,24.15,25.97
동신선박주식회사,051067,2021.34,2372.91,523527,491193,300000,300000,0,0
동신운수(주),014130,0.94,1.11,817258,1303392,760910,760910,72.35,65.39
동신주식회사,046372,-50.15,-2.85,-1157523,-109437,100000,100000,55.84,1.15
동신코퍼레이션(주),050758,-2.52,,-1149145,,500000,,39.42,
동아강업주식회사,014139,8.82,5.75,5308995,9176533,1000000,1000000,25.19,30
동아건설산업(주),012761,-6.68,-4.3,-17534243,-39605997,379713925,479718890,44.29,11.71
동아공사주식회사,057416,,2.52,,883720,,600000,,46.67
동아공업주식회사,010677,-0.29,-0.53,-535620,-1233278,3000000,4000000,66.41,57.87
동아교재주식회사,014140,53.63,73.24,1083390,1455791,750000,750000,0,0
동아베스텍주식회사,014158,0.77,1.19,1116005,2988267,900000,900000,65.09,58.47
동아산업(주),045553,3.71,3.26,2019738,2275547,210000,210000,27.01,22.16
동아상조(주),048731,-360.09,-74.16,-6756679,-8587688,50000,50000,10.8,5.44
동아서적주식회사,014147,-6.15,-11.22,-2258509,-2044658,3145000,1572500,36.04,9.19
동아석유주식회사,014148,-2.89,-4.91,-271493,-2027735,100000,100000,30.11,22.76
동아석재산업(주),041277,,999999999,,2063765,,1000000,,0
동아스틸주식회사,010691,-0.63,1.91,-1716724,5533327,2000000,2000000,55.17,65.4
동아연필주식회사,014151,94.46,307.45,1969499,6642482,3000000,3000000,0,0
동아오츠카주식회사,023157,0.9,-0.73,2239599,-1998257,66000000,66000000,28.34,25.75
동아운수(주),014152,2.78,3.07,2137615,2591332,1050000,1050000,48.54,43.13
동아유리창호(주),049280,3.58,,1608379,,1500000,,68.43,
동아유조선(주),014155,1.42,3.01,1761286,1153076,500000,500000,96.49,102.24
동아육운주식회사,050621,1.28,-0.18,577641,-125146,1500000,1500000,72.16,50.19
동아이엔지주식회사,049564,2.26,2.02,695481,883238,1000000,1000000,59.22,52.17
동아전기부품주식회사,014157,2.9,1.05,1388889,645780,660000,660000,15.1,20.74
동아전장(주),029105,566.66,170.03,2084744,818376,250000,250000,0.81,0.7
동아전지주식회사,042891,46.78,932.08,3875418,12837558,5000000,5000000,3.04,2.77
동아정밀공업주식회사,014159,-1.4,-0.52,-415758,-373998,1200000,2262750,47.14,54.14
동아제분주식회사,014160,4.26,,13113106,,20500000,,49.6,
동아종합개발주식회사,010255,999999999,999999999,-181458,-107893,3000000,3000000,0,0
동아중공업주식회사,057081,,-1.06,,-146498,,500000,,65.22
동아출판(주),051474,,0.48,,821041,,10000000,,46.14
동아탱커(주),047814,2.9,5.3,23654711,80313553,500000,500000,63.26,56.66
동아특수정밀주식회사,049107,37.02,1.43,392178,8664,400000,425000,2.79,0
동아화공기(주),045985,999999999,999999999,204642,519536,200000,200000,0,0
동아화학주식회사,014169,1.49,4.2,622981,1278258,1500000,1500000,28.54,20.01
동아회원권거래소주식회사,048180,230.69,-8.21,2998997,-1817016,100000,100000,44.72,58.9
동아흥업주식회사,014170,4.92,-0.3,1383417,-127047,771940,771940,42.49,45.56
동양가스산업(주),042156,1.54,1.42,777873,1136590,300000,300000,58.37,48.39
동양건설(주),014174,104.45,14.61,2041836,1169055,2450000,2450000,0,0
동양건설주식회사,056357,,999999999,,20217,,1005000,,32.68
동양고속훼리(주),014177,337.72,999999999,333668,-566331,1800000,1800000,0,0
동양기계공업(주),046146,1.25,1.72,743935,1341477,200000,200000,56.96,37.99
동양다이캐스팅(주),046000,1.77,0.42,702065,228388,1050000,1350000,51.26,51.45
동양라이너주식회사,014179,-4.45,0.69,-1134139,184916,2250000,2250000,45.29,45.04
동양마샬주식회사,045693,1.48,-0.09,480873,-30028,600000,600000,80.64,82.14
동양물산주식회사,045593,1.72,,875806,,1500000,,56.18,
동양방식주식회사,040713,1.27,1.77,369379,844968,400390,400390,43.65,33.56
동양산기(주),052254,2.42,2.72,376961,519338,2000000,2000000,15.03,17.61
동양산업(주),040742,2.28,1.16,2328086,1364808,200000,200000,54.34,37.81
동양산업(주),044091,1.55,1.79,1636377,2127124,1700000,1700000,66.48,69.05
동양산업주식회사,014182,0.42,0.23,62004,32961,2300000,2300000,17.47,17.05
동양산업주식회사,014185,0.54,1.89,308850,987036,161000,161000,42.5,47.37
동양섬유(주),014190,-1.27,-4.16,-802433,-2055085,1500000,1500000,11.17,13.73
동양시멘트주식회사,038767,0.4,-0.06,20225494,-2728941,50000000,61904765,47.62,45.49
동양실리콘주식회사,014192,3.27,0.98,1490984,660540,6800000,6800000,17.09,25.63
동양야금공업(주),023194,8.04,11.02,595182,2578975,294000,294000,14.16,16.29
동양온라인(주),019354,8.33,999999999,1138733,1586851,9886335,9886335,0,0
동양인더스트리(주),050550,3.58,1.74,917531,651395,800000,1200000,39.89,50.98
동양인터내셔널(주),010079,,,,,,,,
동양전자공업(주),014199,0.74,-3.78,1421463,-8275143,8190000,8190000,63.96,84.81
동양전자산업(주),052922,8.19,1.98,750816,357425,150000,150000,50.04,48.48
동양전자초자주식회사,014201,52.23,999999999,81424,595174,100000,100000,0,0
동양제관(주),039828,5.46,16.7,877123,1327067,480000,480000,18.15,12.98
동양제지공업주식회사,023203,-3.6,-2.4,-1129256,-789067,7124640,7124640,71.72,43.63
동양종합건설(주),042166,151.74,36.14,6856296,6637241,6000000,6000000,0,0
동양주공주식회사,023204,3.06,12.56,1907163,6881239,900000,900000,29.38,22.27
동양콘크리트산업(주),014205,-26.81,7816.15,-206247,304830,500000,500000,0.11,0
동양토탈(주),041047,-0.65,,-680033,,200000,,38.88,
동양판넬공업(주),023212,-3730.79,999999999,-582004,408934,4000000,4000000,0,0
동양팬주식회사,046353,999999999,,135624,,300000,,0,
동양피스톤주식회사,014208,1.57,0.48,5224549,1701415,3684230,3684230,45.56,46.42
동양피엔에프(주),049565,12.01,16.03,2937922,6385209,300000,1000000,31.51,15.43
동양하우징주식회사,047004,-7.15,0.87,-1098186,4990089,300000,300000,91.69,59.54
동양화학(주),014209,-6038.43,-363.38,-211345,-360109,2579500,2579500,0.32,0
동오정밀주식회사,047339,2.1,0.64,662514,286253,500000,500000,22.27,33.91
동오화학(주),014219,999999999,43.1,-940590,175782,773000,773000,0,3.56
동우개발(주),053381,999999999,4902.43,1516017,1382484,1900000,1900000,0,0
동우개발주식회사,014221,1.5,2.96,312527,421051,500000,500000,28.13,24.92
동우개발주식회사,052270,-0.08,-0.05,-527404,-1534650,50000,300000,99.78,100.06
동우건설산업(주),053384,36592.06,53.37,1170946,645446,1500000,1500000,0,0
동우건설주식회사,051950,1.84,0.2,172104,122355,1400000,1400000,15.14,23.49
동우공영(주),014225,286.99,1279.79,1465962,1055824,822000,822000,0,0
동우국제주식회사,014226,2.18,2.3,503173,678684,5000000,5000000,25.28,39.12
동우모피주식회사,029418,3.28,1.75,595824,427940,1000000,1000000,30.27,31.19
동우산업개발(주),030252,999999999,999999999,-1351310,-727770,50000,50000,31.78,52.23
동우에이앤이주식회사,011745,0.51,2.87,139692,1289167,3626200,3626200,45.02,60.17
동우에이치에스티주식회사,023232,1.11,-0.11,1847163,-277348,8500000,8500000,49.87,58.54
동우이엔씨(주),029878,1.47,,1508043,,8400000,,31.53,
동우이엔씨주식회사,054005,27.75,5.6,2235200,754407,480000,480000,37.35,10.08
동우전기주식회사,041938,1.79,1.91,1064364,1214294,1600000,1600000,48.58,50.25
동욱산업(주),023236,,999999999,,215192,,478000,,0
동욱전자주식회사,053127,31.54,28.36,2375974,1712940,700000,700000,16.6,10.15
동운이엠피(주),052238,2.7,1.62,755831,839393,200000,200000,81.49,77.42
동원개발(주),014234,,-12.37,,-632682,,2079710,,0
동원건설(주),023238,8.44,,1515001,,2000000,,25.76,
동원건설주식회사,010797,3.74,29.14,561934,8430079,2250000,2250000,20.66,2.92
동원로엑스인천주식회사,040683,-953.24,0.17,-769268,1178240,55001000,55001000,64.67,68.52
동원메닉스(주),053116,-0.24,1.17,-79968,834977,1000000,2000000,90.58,56.19
동원메이드건실주식회사,050581,25.67,51.61,1603955,4092089,700000,700000,48.8,13.16
동원물류(주),046358,2.32,3.42,1389558,1927247,500000,500000,76.29,63.3
동원부산컨테이너터미널(주),030405,10.78,4.26,11522322,6450368,10000000,10000000,36.24,25.09
동원산업주식회사,029370,-2.22,1.06,-753675,423446,500000,2600000,50.27,50.24
동원주택건설(주),039401,-51.04,-32.51,-1830693,-1861081,300000,300000,4.04,8.55
동원테크놀러지(주),014248,-0.87,-0.04,-351603,-13516,1020000,1020000,38.4,27.62
동원텔레콤(주),011586,-5.09,,-2175749,,1893390,,70.37,
동원통상주식회사,017153,5137.99,21147.35,2589548,3256692,4900000,4900000,0,0
동원팜스주식회사,018039,-0.52,0.48,-231391,535703,4400000,4400000,44.06,87.5
동원팜스주식회사,048268,4.99,0.57,360534,1337747,3000000,3000000,50.83,65.24
동원페이퍼(주),038559,1.42,-0.18,2754099,-607799,7000000,7000000,60.88,120.5
동원하우징(주),056936,,-1.35,,-1579527,,50000,,77.68
동원해운주식회사,041201,13.42,0.96,671326,1573623,500000,500000,17,79.09
동은개발진흥(주),014250,-1.47,-1.43,-649446,-808044,640000,640000,69.26,32.33
동은단조(주),014251,1.21,3.06,1640098,5080583,4300000,4300000,42.66,43.96
동은정공(주),045846,105.76,356.77,1802964,2662909,50000,50000,0,0
동이공업(주),043920,3.41,6.15,549313,1072242,2274000,2274000,36.58,42.1
동익건설주식회사,014253,58.97,6.92,5716139,14782817,4500000,4500000,18.27,53.74
동인개발(주),042074,7.83,11.12,1901252,4161955,1839000,3039000,11.14,12.53
동인건설산업(주),043659,0.12,-2.88,51408,-1141789,3000000,3000000,33.99,61.38
동인레져(주),045331,-0.44,,-59968,,100000,,100.69,
동인씨앤디주식회사,052870,-0.01,-0.18,-4891,-517106,50000,500000,101.17,109.22
동인텍스켐(주),038907,10.91,8.45,878867,1236302,400000,400000,20.9,32.98
동인하이텍주식회사,043648,54.02,108.51,788292,1858284,1200000,1200000,3.41,1.47
동일건설(주),014257,10.77,11.04,2049482,3787640,2200000,2200000,5.92,11.08
동일건설주식회사,014258,133.81,25.75,3543563,621540,5000000,5000000,0,0.51
동일건설주식회사,045977,-0.22,-0.1,-270312,-122702,300000,300000,102.97,103.16
동일금속(주),023265,19.9,110.85,1849076,14643930,882450,2450000,5.61,8.78
동일기계공업주식회사,038912,10.78,3.53,1367152,606253,1500000,2000000,10.1,14.71
동일냉장(주),014260,3.64,19.49,155855,589974,1500000,1305000,3.49,4.19
동일모터스주식회사,047947,4.23,-2.6,818751,-1548783,500000,500000,46.96,74.82
동일산업(주),045676,12.21,260.44,969727,4444339,900000,900000,2.29,1.04
동일산업주식회사,023270,-0.54,-0.15,-1496899,-411422,2000000,2000000,67.11,62.98
동일산자(주),023271,1.18,1.62,1400153,2094627,2700000,2700000,31.4,29.62
동일석유주식회사,014267,46.08,0.41,2618737,479421,2000000,1834900,1.6,21.07
동일시마즈(주),051184,124.32,999999999,465593,390323,1000000,1000000,0,0
동일알루미늄(주),014269,2.88,5.62,2802007,6354944,25978050,25978050,28.06,21.47
동일에프엔지(주),023264,2.65,0.19,1631261,129820,2000000,2000000,59.7,60.51
동일유업주식회사,014271,-11.03,-10.32,-436522,-536659,1000000,1000000,18.13,33.6
동일전선주식회사,014273,3.56,-10.18,749768,-2138960,1500000,1500000,37.2,48.87
동일제강(주),023280,4.96,2.29,5946541,4565328,2500000,2500000,23.04,36.99
동일조선(주),014268,1.1,0.56,697607,862811,1100000,1100000,51.29,56.75
동일텍스산업주식회사,053521,,-3.73,,-1142152,,2390000,,86.62
동일텍스타일주식회사,014275,-0.33,-1.11,-306478,-1075285,2400000,2400000,70.4,66.24
동일통운(주),044316,3.86,1.83,633830,293048,1000000,1000000,52.16,52.93
동일파텍(주),041258,-3.9,,-4121311,,7500000,,58.65,
동일팩키지(주),045289,1.79,2.94,569477,1495874,9000000,9000000,39.76,41.1
동일화학공업(주),039007,1.25,0.78,787942,614178,1600000,1600000,63.76,59.16
동자프로젝트금융투자(주),053847,999999999,-1.32,-845856,-9359905,5000000,5000000,86.79,109.8
동재산업주식회사,014278,-0.3,-0.3,-332453,-270414,1310000,1310000,47.67,48.56
동조물산(주),051911,3.01,2.9,526428,1040211,1000000,1000000,30.21,48.28
동주개발주식회사,045027,0.2,-0.28,717577,-1004341,15000000,15000000,71.96,71.97
동주에코힐주식회사,053042,-60,999999999,-542358,-498789,300000,300000,97.08,17.89
동주항업주식회사,014285,0.79,0.26,193863,64897,8500000,8500000,9.79,8.42
동주흥산주식회사,030696,999999999,-153.25,-848808,-851752,300000,300000,0.15,21.9
동진P&I산업(주),047080,2.71,2.02,638976,644179,800000,800000,38.61,42.06
동진건설(주),014286,53.41,108.14,630613,1194243,2700000,2700000,0,0
동진건설주식회사,052627,129.35,24.68,1256931,993699,2110000,2110000,0,0
동진기업(주),014288,3.1,2.18,2928015,2264097,850000,850000,35.33,42.25
동진기업주식회사,053603,0.8,1.18,312590,423927,50000,50000,70.22,63.68
동진기연주식회사,048056,2,1.8,551248,659482,2100002,2100002,48.36,46.92
동진모타공업(주),029519,2.06,0.38,651619,129793,800000,800000,29.62,35.42
동진산업(주),014291,4.15,57.63,1032744,3264490,1000000,1000000,1.11,0
동진산업주식회사,014292,-5.63,,-3035178,,4278200,,26,
동진상선주식회사,023300,0.95,6.7,516907,6188423,3198000,3198000,17.9,18.46
동진이공주식회사,014295,0.95,0.43,314757,173914,2500000,2500000,22.22,34.99
동진침장주식회사,044292,8.45,5.68,1249339,820745,100000,100000,18.52,17.76
동찬기업(주),014300,999999999,999999999,2312947,2214649,50000,50000,0,0
동창기계주식회사,040945,1.62,2,1320855,3312772,901100,901100,61.7,40.01
동창알앤에스(주),050644,1.94,3.26,737145,1675020,850000,850000,33.53,45.89
동창종합건재(주),039506,-0.26,1.93,-102554,1044946,400000,400000,68.92,99.09
동친해운(주),056614,,-4.44,,-2817465,,2000000,,70.88
동하산업(주),023314,371.54,451.55,2773566,2688063,2000000,10500000,0,0
동하산업개발(주),050656,2.74,-1.95,749807,-448152,800000,800000,59.85,38.44
동하시티개발(주),048078,8.29,26.72,1272704,321672,2000000,2000000,0,4.84
동한피앤에스주식회사,016871,-2.32,-2.31,-552830,-549678,3000000,3000000,27.15,34.23
동해가스산업주식회사,014301,1.61,5.74,216249,1003855,500000,500000,15.79,13.29
동해건설주식회사,052248,27.23,6.52,2302345,816374,800000,1000000,5.02,22.09
동해금속(주),014302,9.33,18.74,438547,1275458,900000,900000,5.77,12.42
동해금속(주),057137,,-11.59,,-820886,,300000,,92.25
동해기계(주),052485,5.67,4.63,1974080,2941726,1000000,1000000,52.88,61.26
동해메탈주식회사,046593,2.52,,765313,,1155000,,51.01,
동해목재주식회사,039515,-0.7,2.54,-168088,881570,500000,500000,75.32,31.65
동해산업(주),041669,1.2,1.19,464456,453920,700000,700000,58.89,66.5
동해상사주식회사,014305,-4.66,-5.1,-921481,-1106404,250000,250000,20.1,20.13
동해운수주식회사,014307,0.39,0.48,162503,157631,115000,115000,56.82,53.72
동해하이테크산업(주),054154,2.59,-0.19,388913,-37520,1650800,1650800,26.97,25.43
동해해운,045677,999999999,999999999,311117,974794,300000,300000,0,0
동해화학주식회사,023329,-0.5,15.24,-169103,1696266,2000000,1000000,43.8,26.7
동헌산업주식회사,014311,1.3,0.25,963183,221187,3058775,3058775,32.38,32.72
동현엔지니어링주식회사,051299,999999999,999999999,2023819,2166707,500000,500000,0,0
동현전자주식회사,057173,,8.06,,218827,,5000000,,42.19
동호레져(주),043660,2.15,2,4075367,4127330,300000,300000,100.03,94.88
동호철강공업주식회사,052429,3.99,2.16,878014,1261073,2100000,2300000,64.68,67.03
동화개발주식회사,052822,22.96,17.54,2985429,3068392,1100000,1100000,21.7,21.51
동화건설(주),053764,-5.08,-0.68,-295562,-371260,650000,650000,54.73,67.06
동화건설주식회사,045605,2.12,3.71,578430,716854,3175000,3175000,12.58,18.08
동화국제상사주식회사,014316,999999999,-26.76,-884288,-855576,300000,300000,0,5.44
동화기업(주),038799,0.87,1.73,3715528,7850701,8388000,8388000,7.88,34.04
동화기업(주),046308,-7.3,-5.2,-1015437,-858880,6000000,6000000,77.84,78.12
동화기업주식회사,014319,1.29,0.01,21897,5534,400000,400000,0,49.07
동화디에스(주),045615,999999999,999999999,783655,545541,2000000,2000000,0,0
동화바이텍스(주),048596,1.35,0.65,197308,107280,800000,800000,30.56,28.34
동화산업(주),014322,5.81,5.49,2316765,3773085,5000000,5000000,37.76,44.44
동화산업주식회사,014323,999999999,999999999,982312,1552419,16697080,16697080,0,0
동화상가주식회사,023338,999999999,999999999,5698586,6113655,7671000,8439000,0,0
동화상협(주),026535,3.64,6.41,498474,955043,870000,870000,16.03,8.5
동화실업(주),023339,3.83,4.23,723982,637011,2500000,2500000,22.13,20.17
동화아스콘주식회사,053398,-0.09,0.49,-19149,108685,2250000,2250000,48.24,40.49
동화윈(주),048348,1.33,-1.89,731602,-1329413,300000,300000,54.22,51.64
동화이에스주식회사,013984,999999999,203.02,1141708,8303475,880000,880000,0,0
동화자연마루주식회사,045500,2.27,-2.7,1718348,-2984484,6250000,6250000,21.87,20.8
동화제관(주),043684,8.38,9.38,1496445,2075752,500000,500000,25.89,22.42
동화종합건설(주),016238,-12.71,0.44,-2959879,147819,2167500,2167500,50.11,23.56
동화지앤피(주),027793,-983.17,2929.32,-371640,146466,6000000,6000000,0,0
동화집단주식회사,056732,,-0.56,,-249861,,7050000,,72.68
동화청과주식회사,014329,2.6,1.99,2016691,2064533,5000000,5000000,33.35,44.22
동화케미칼주식회사,039898,-4.77,1.48,-2896147,935645,1000000,1000000,28.34,18.77
동화케이팀(주),046673,2.04,-4,326313,-807112,3500000,3500000,29.94,27.07
동화투자개발(주),014330,1.13,1.02,3118228,3213675,54667920,54667920,30.23,19.84
동화프라임주식회사,010268,4.86,7.49,1393436,2536889,180000,180000,32.59,22.77
동화합판(주),014332,0.16,3.75,34582,625871,5975640,5975640,17.06,16.02
동환산업주식회사,014334,2.71,1.26,4491654,2205875,2181350,2181350,42.89,48.81
동흥개발주식회사,048604,23.92,-8.86,1374952,-1513423,1000000,1000000,4.76,16.03
동흥전자주식회사,014335,2.66,0.79,43012,50217,50000,50000,21.32,25.23
동희오토주식회사,038648,1.26,0.68,4630504,2332778,30000000,30000000,45.92,59.56
두강건설(주),047219,0.79,,140574,,500000,,19.74,
두고테크주식회사,014339,6.04,18.27,40596,807714,4300000,4300000,3.66,9.06
두남해운(주),051566,6.44,-3.61,365920,-588408,500000,500000,75.46,56.6
두라씨앤디,048110,-0.51,-0.16,-3424411,-1495121,305000,305000,112.76,114.09
두레시닝주식회사,051524,999999999,5418.54,1441201,2086138,300000,1000000,0,0
두레청과주식회사,045359,1.96,2.02,513899,590685,3050000,3050000,55.26,50.43
두로로지텍주식회사,048963,0.65,0.32,248450,139156,1540000,1540000,68.74,59.3
두루무역(주),045082,12.74,1.63,725041,64857,250000,250000,11.45,9
두루약품(주),044559,6.51,12.05,2622322,2962953,1800000,1800000,22.65,7.16
두루찬(주),050151,1.06,-0.18,6562182,-799964,50000,50000,78.02,92.17
두루케미칼주식회사,030748,0.27,-0.26,121293,-93962,200000,200000,39.98,31.35
두리건설(주),050434,-0.29,-0.23,-107520,-144494,200000,200000,93.15,74.37
두리비젼주식회사,029137,3.07,1.47,1706674,1273774,2100000,2100000,37.43,56.71
두리토건(주),048867,6092.13,6.68,1047846,250483,1100000,1100000,0.18,0
두리화장품(주),048613,34.61,29.05,8975505,8502635,450000,450000,17.1,17.17
두리화학주식회사,014342,2.77,2.45,1378725,1313221,700000,700000,36.05,35.64
두림개발(주),029857,0.02,-204.83,57748,-6345138,2000000,2000000,68.36,173.3
두림야스카와(주),047222,18.77,9.96,1918052,1547596,345000,345000,11.65,41.27
두림주택(주),048888,-2.28,-0.46,-233187,-113732,300000,300000,65.63,61.1
두미종합개발(주),048550,-0.08,-0.15,-273597,-655990,3000000,3000000,103.04,110.45
두보식품(주),040897,1.58,-0.22,510193,-88287,900000,900000,39.35,38.66
두산메카텍주식회사,018809,7.39,2.51,130512104,57375968,54840000,54840000,18.54,29.9
두산모트롤(주),014052,14.93,12.14,17102201,13988063,11716270,11716270,11.4,12.88
두산모트롤홀딩스주식회사,054837,,-0.35,,-1632732,,360000,,74.46
두산큐벡스주식회사,045100,-0.44,1.18,-610818,2014833,30000000,30000000,11.1,10
두선산업주식회사,045469,1.7,-0.06,281556,-20531,1500000,1500000,63.29,78.77
두성산업(주),044099,7.35,5.89,600195,482103,764640,764640,20.55,18.99
두성산업주식회사,052896,50.01,21.4,1544299,1670287,300000,300000,11.29,19.55
두성에스비텍주식회사(구:두성공업주식회사),023372,22.96,9.2,1052934,1182030,2100000,2100000,15.95,12.05
두송A&D주식회사,047021,0.99,1.01,341938,388885,100000,100000,71.1,74.31
두송건설주식회사,010821,11.7,11.71,976444,1362390,1000000,1000000,7.29,6.63
두앤캔,046023,6.34,,291515,,300000,,56.72,
두양건축주식회사,052606,202.3,999999999,750331,1023065,2000000,2000000,0,0
두양상선주식회사,023384,6.24,11.66,2899906,2156158,8100000,8100000,30.97,113.31
두영엠아이주식회사,057577,,-0.17,,-645969,,500000,,102.1
두영종합건설(주),043954,,1,,896801,,1200000,,42.53
두올상사주식회사,014365,0.73,3.06,347211,2053093,1000000,1000000,29.5,36.8
