구분,항목,이자보상배율(이자비용),이자보상배율(이자비용),영업이익(손실),영업이익(손실),자본금(*),자본금(*),차입금의존도,차입금의존도
주식회사영화수출포장,038739,1.86,1.77,736109,819906,1300000,1300000,55.61,50.37
주식회사영흥산업환경,046106,3.78,2.84,1012505,929004,1900000,1900000,32.88,33.31
주식회사예건,051641,999999999,1690090,2681114,1690090,250000,250000,0,0
주식회사예광기업,018297,2.76,2.31,1024139,2374266,500000,500000,56.28,49.22
주식회사예그린,049236,-1.71,,-194566,,300000,,69.36,
주식회사예다지도어,041930,-6.49,1.1,-1491157,177838,3300000,3300000,17.58,15.88
주식회사예문테크,046536,2.77,2.51,724508,827045,1000000,1000000,50.94,52.1
주식회사예승테크,048169,1.73,0.93,567107,299570,700000,700000,30.24,46.94
주식회사예작디앤씨,047229,-0.85,,-582544,,300000,,0,
주식회사예지성,047053,999999999,999999999,111579,119474,4801710,4801710,38.54,38.26
주식회사예탑엔지니어링,039455,-5.28,-1.98,-3885840,-1375632,300000,300000,30.16,29.71
주식회사오라컴,041805,1.27,2.18,1002423,2097561,2642200,2642200,54.28,58.68
주식회사오르다코리아,041259,0.28,1.47,79907,539441,1000000,1000000,32.17,40.09
주식회사오리엔텍,018301,1.05,-3.74,1038777,-2739770,978000,978000,40.32,5.64
주식회사오리엔트골프,051567,140.35,7.21,4660192,4673811,400000,400000,0,59.43
주식회사오리온,030788,15.15,64.94,10014181,29815519,1099995,1099995,18.94,16.42
주식회사오리온씨티,045554,-6.96,-2.92,-61479,-56518,320000,320000,79.38,37.64
주식회사오미아군산,026422,3.67,1.51,5560558,3017209,8000000,8000000,43.99,69.56
주식회사오복식품,018304,0.18,1.22,174598,1626677,1755000,1755000,59.11,54.57
주식회사오비에프산업,049248,999999999,999999999,489724,261423,300000,300000,31.62,23.69
주식회사오산개발피에프브이,051529,-1.11,-5.05,-214572,-270202,5000000,5000000,93.66,94.16
주식회사오산시네마,050441,-1.51,-4.64,-766929,-2382131,573000,573000,112.81,137.55
주식회사오성개발,053345,-8.18,-9.63,-863775,-1677984,2200000,2200000,83.5,94.4
주식회사오성기공,053138,12.18,3.69,1238733,1181911,55000,500000,54.94,41.17
주식회사오성사,018307,46.84,999999999,2253351,708165,741000,741000,0,0
주식회사오성자원,016619,1.43,1.31,1658582,1681637,600000,600000,66.59,66.96
주식회사오성전자,018308,999999999,203.61,7697715,2659102,200000,200000,0,0
주식회사오션비치,042437,-0.84,-0.93,-2383097,-2377125,50000,50000,0.71,38.37
주식회사오션스위츠,054991,,-0.15,,-158725,,50000,,56.79
주식회사오션식스리조트,050232,1,,1588825,,200000,,96.17,
주식회사오엔건설,044762,-0.23,0.06,-178508,44860,700000,700000,53.29,86.01
주식회사오이디,049318,1.5,,314054,,900000,,51.78,
주식회사오일네트워크,049935,0.95,1.1,539753,836377,50000,800000,89.95,87.25
주식회사오케이투어,011016,-11988.88,-234.17,-4915441,-4352990,9400000,9400000,0,0
주식회사오콘,046616,-13.58,-12.91,-1421265,-2488943,3622348,3652848,11.71,21.96
주식회사오토닉스,010390,768.94,804.41,12110020,10454150,3327000,3327000,0,0.01
주식회사오토엠아이티,043712,-5.42,2.22,-2935968,1251357,1630000,1840500,70.65,48.78
주식회사오토텍,052864,6.11,0.63,1258563,270027,300000,600000,52.44,43.29
주식회사오티씨리얼티,056442,,-0.04,,-4868,,500000,,98.59
주식회사오페라하우스,049412,1.18,,444887,,300000,,96.92,
주식회사오픈타이드코리아,012602,999999999,999999999,1078994,934662,6000000,5783000,0,0
주식회사오피니언,046220,999999999,999999999,-425313,-784126,50000,50000,0,0
주식회사오피에이,043281,999999999,-1.38,-2569851,-5480508,300000,300000,103.83,112.51
주식회사옥광엔지니어링,045828,2.23,1.03,795989,511110,850000,850000,56.58,53.55
주식회사옥산아이엠티,048239,4.76,8.55,631221,1439019,1134000,1257540,19.31,22.75
주식회사온누리,057171,,-0.92,,-464094,,600000,,96.04
주식회사올림픽컨트리클럽,017387,999999999,29.12,5622167,5029576,800000,800000,0,34.18
주식회사올포프로,050964,12.85,1.59,39457,41272,100000,100000,72.26,74.83
주식회사올품,039499,-6.79,-0.89,-16557161,-2850363,14700000,14700000,42.64,51.36
주식회사옵트론-텍,018313,0.19,1.54,348340,4057945,3322652,4210071,47.61,46.51
주식회사옵티멈,046120,-0.74,0.7,-834939,1722149,50000,50000,43.78,42.04
주식회사옵티멈미디어코리아,048496,-1543.15,,-342579,,50000,,0,
주식회사와와일공구,046518,-3.81,,-628159,,50000,,64.77,
주식회사와이.엠.피,048848,3.15,2.49,1267796,1400880,600000,600000,63.61,63.83
주식회사와이디피,016514,5.16,5.1,3246631,4161782,500000,500000,39.55,37.05
주식회사와이비엠,018127,29.89,55.15,43480015,48801977,2773770,2773770,9.26,3.34
주식회사와이비토프러스,052482,1.44,-0.98,575012,-455805,200000,200000,67.54,69.78
주식회사와이에스,018372,2.43,1.95,1347032,1251235,2700000,2700000,29.57,26.68
주식회사와이에스라인,052798,-1.92,4,-102093,1495364,5000000,5000000,51.25,37.49
주식회사와이에스피시,051352,999999999,-0.73,-366371,-213354,499999,499999,147.65,0
주식회사와이엠에스에이,018314,75.06,122.65,822856,1222363,500000,500000,0.04,6.1
주식회사와이즈퍼시픽홀딩스,049597,0.15,-0.99,126209,-1143732,200000,200000,84.1,89.33
주식회사와이케이건기,052070,15020.1,1522.11,3770044,2987900,350000,350000,0,0
주식회사와이티에스,041266,0.22,5.51,104691,3780881,2400000,2400000,42.36,27.47
주식회사왓슨스코리아,042962,-9.83,-6.56,-4233592,-3595573,15380000,23380000,36.14,34.41
주식회사왕산,050130,-0.09,-0.07,-1032072,-816478,50000,50000,100.6,101.24
주식회사요진그린냉장,041589,2.29,,234940,,600000,,58.82,
주식회사용곡,039012,1.22,1.33,1208155,1950786,800000,800000,79.88,76.99
주식회사용산,018316,-0.04,-1.29,-44476,-361493,1212400,1212400,65.78,6.91
주식회사용산밸리,044290,8.03,0.57,2156974,202876,100000,100000,30.26,40.64
주식회사용성건설,042223,0.6,3.82,500464,10234322,350000,350000,38.78,34.97
주식회사용성종합건설,049282,0.51,1.08,197063,429145,300000,300000,76.61,60.98
주식회사용원석산개발,018317,17.19,83.54,1542719,2119368,1000000,1000000,2.95,0
주식회사용인씨씨,040975,10.95,11,4139666,4367660,996000,996000,39.7,43.73
주식회사우남,043097,-5.03,-302.27,-4035948,-586705,2000000,2000000,54.94,41.67
주식회사우남씨앤씨,051530,-2.8,0.66,-292888,180240,1000000,1000000,91.36,71.17
주식회사우노디자인,053438,745.44,999999999,2852808,2603578,210000,210000,12.26,2.59
주식회사우람씨엔디,049212,-0.5,,-424566,,300000,,125.62,
주식회사우룡,030279,1.29,0.76,629734,453082,1300000,1300000,64.83,65.7
주식회사우리건설,018318,-1.41,-1.31,-793017,-975586,4850000,4850000,52.39,44.5
주식회사우리도시컨시스,045906,-0.09,999999999,-807103,-361450,300000,300000,116.67,117.19
주식회사우리들디앤씨,046933,0.04,-2.34,18267,-2969630,300000,300000,106.19,153.64
주식회사우리마트,043456,1.41,0.68,1048168,549295,3800000,3800000,57.44,62.22
주식회사우리모두,056260,,999999999,,-442988,,450000,,42.73
주식회사우리별,055975,,28.51,,3353061,,1000000,,19.13
주식회사우리산업,047541,-0.43,-0.13,-1767381,-618803,200000,200000,209.73,1224.25
주식회사우리씨앤지,052282,-1.82,-0.28,-515599,-1277179,500000,500000,100.69,117.45
주식회사우리에스티엔,016700,-1.87,-7.02,-2836361,-14813011,1199000,1999000,64.53,125.31
주식회사우리엠텍,056341,,1.27,,475292,,600000,,38.18
주식회사우림,021164,0.84,0.98,447096,593490,1500000,1500000,45.9,49.13
주식회사우림산업,049064,2.91,2.4,623567,754120,1350000,1350000,61.63,55.49
주식회사우림씨엔디,041168,-2.63,-5.46,-1316155,-3374380,1315000,1315000,85.06,100.72
주식회사우림홀딩스,039748,-15.47,-6.19,-2138880,-599165,500000,500000,5.89,0
주식회사우미,016711,19.98,71.6,377243,1078580,1400000,1400000,0,0
주식회사우미개발,026367,49.27,0.55,20829251,480637,3000000,3000000,47.61,55.61
주식회사우미토건,039020,8.39,13.32,2113539,5164477,5000000,5000000,0,0
주식회사우반씨앤씨,038641,0.02,0.53,14202,282642,50000,50000,85.47,90.58
주식회사우산건설,051247,-0.19,-2.84,-13570,-532822,1500000,5500000,96.91,97.7
주식회사우석건설,053848,11.2,7.62,2670752,3732819,2710000,2710000,0,0
주식회사우성기업,046867,0.97,2.69,423673,1152509,1300000,1300000,46.89,40.73
주식회사우성물류,016723,-7.66,16.61,-105935,732416,304190,304190,7.54,10.57
주식회사우성엠엔피,040992,323.73,716.59,3474885,9797965,500000,500000,3,0
주식회사우성유통,018324,999999999,999999999,-589136,-271121,430000,430000,29.88,29.46
주식회사우성진공,052207,2.72,2.51,803529,968672,635000,635000,39.53,41.21
주식회사우성코리아,044596,999999999,28.14,363074,105767,600000,600000,0,0
주식회사우성필림,018327,8.85,-691.77,36170,-1281152,600000,600000,2.25,0
주식회사우신금속,018328,1.7,0.99,3282869,2026218,1400000,1400000,50.03,58.1
주식회사우신냉장,045467,1.58,0.84,617452,342245,800000,800000,84.42,84.66
주식회사우신버스,018329,4.88,6.74,396133,823961,811000,811000,17.76,15.01
주식회사우신산업,010862,1.99,0.28,1306657,317795,3000000,3000000,41.85,48.67
주식회사우신세이프티시스템,013926,2.53,1.17,3037608,1266690,1585728,2600000,37.21,48.4
주식회사우신특수포장,053228,6.1,4.51,1235846,1095220,500000,500000,55.08,56.79
주식회사우아미,052962,-0.64,-0.33,-183927,-146020,1000000,1000000,69.18,68.98
주식회사우양네트웍스,039427,1.1,0.85,726105,734517,500000,500000,62.13,62.41
주식회사우영메디칼,047022,35.94,106.66,2308372,3405447,1000000,2000000,27.9,3.18
주식회사우원,018335,2.64,-2.39,488883,-229313,2920000,2920000,17.03,40.05
주식회사우원디자인,018336,18.21,5.67,3212719,1521127,2700000,2700000,12.3,15.73
주식회사우인웨이브,030206,1.83,3.5,1076532,2607221,1002580,1002580,58.6,58
주식회사우일,049115,21.61,,4834416,,436000,,50.76,
주식회사우일상사,018337,4.3,3.88,234068,229719,300000,300000,53.75,51.64
주식회사우전디앤엠,050252,999999999,999999999,219731,229103,11519670,11519670,2.11,1.3
주식회사우정식품,043154,1.2,1.02,502140,420252,850000,850000,57.58,56.16
주식회사우정에너지,052582,1.56,0.93,195963,310643,300000,300000,91.73,81.97
주식회사우주홀딩스,016132,-1.02,-2.48,-1019595,-3461891,2000000,2000000,122.35,150.11
주식회사우중산업개발,047234,-0.64,,-350849,,1700000,,94.73,
주식회사우진,018344,5.88,10.81,6420100,11388912,1800000,1800000,15.4,18.41
주식회사우진개발,045363,-0.49,-0.14,-2480228,-831785,300000,300000,120.02,129.84
주식회사우진건설,040022,-9.03,-2.67,-637265,-253207,1200000,1200000,19.26,22.76
주식회사우진고분자,039417,5.98,12.87,1970641,4506849,500000,500000,34.81,34.14
주식회사우진산업,044595,1,1.43,881431,1677018,400000,700000,49.81,60.08
주식회사우진서비스,026428,0.27,,861122,,2000000,,1037.95,
주식회사우진시스템,052284,48.48,7.13,1862209,1008083,300000,300000,10.08,9.18
주식회사우진에프앤씨,041109,-0.09,-2.68,-34779,-8512583,300000,300000,9.14,55.37
주식회사우진페인트,018345,,-4.62,,-2303029,,300000,,97.09
주식회사우창,039394,1.37,1.65,448260,624510,1350000,1350000,86.82,87.34
주식회사우창웰스,045988,1.17,1.07,303646,294657,80000,80000,48.2,54.08
주식회사욱토개발,049417,-1.7,-0.44,-1080146,-1635768,300000,300000,101.04,90.52
주식회사운암건설,018347,-2.3,1.7,-5896890,4536188,4200000,4200000,62.66,74.01
주식회사운영,043192,2.92,5.32,748950,1531269,1300000,1300000,41.6,37.31
주식회사울산방송,018348,1448.45,40528.68,541722,1256389,30000000,30000000,0,0
주식회사울산화물터미널,042909,2.26,2.45,555425,697159,9922440,9922440,27.47,25.33
주식회사움트리,046076,1.86,2.61,231658,394823,593600,593600,49.24,41.98
주식회사웅선비지네스,049139,-1.08,0,-92995,170,150000,150000,16.41,12.35
주식회사웅지생활관관리,049358,0.63,0.05,362814,38669,800000,800000,79.67,93.38
주식회사웅진해피올,042990,40.29,-26.24,3852175,-2512746,7569250,7569250,4.36,0
주식회사웅천텍스텍,010401,-0.53,-1.04,-1840515,-3555811,1095462,1095462,0,0
주식회사워렌인베스트,051696,999999999,0.81,-1477,206304,50000,50000,85.2,93.26
주식회사워커힐,010034,1.33,1.23,22124521,22366429,40000000,40000000,44.37,32.12
주식회사원당,046967,-42.66,-9.98,-1585447,-721148,1210000,1210000,14.56,16.98
주식회사원당필하우징,044302,0.64,999999999,956895,2073692,300000,300000,78.5,11.96
주식회사원동방,018351,-627.55,-9.87,-497021,-582147,320000,500000,57.58,64.36
주식회사원랜드원마트,052956,999999999,999999999,-9944,-42630,50000,50000,93.74,98.68
주식회사원마트,052955,0.27,1.02,82821,381570,500000,500000,82.51,60.59
주식회사원메이트,017837,2.34,1.55,2189295,1264756,1800000,1800000,46.39,41.26
주식회사원미철강,046775,8.98,2.63,1636699,3126782,700000,1400000,46.62,65.77
주식회사원방테크,016822,1420.45,3396.86,7390615,8869194,2120000,2120000,0.38,0.3
주식회사원보,048232,4.52,2.38,2113164,1135383,2500000,2500000,37.39,30.95
주식회사원알로이,018911,4.88,4.77,3043362,4099535,4081000,2000000,67.55,69.94
주식회사원업테크,045007,-2.35,,-1128971,,1780000,,49.93,
주식회사원엔터테인먼트,054068,999999999,999999999,-10624,-641633,200000,200000,98.66,94.46
주식회사원영조선,050336,0.9,-0.24,903734,-548354,3300000,3300000,47.08,38.61
주식회사원일건설,049951,-126.49,-2.82,-463583,-117151,850000,850000,41.75,34.62
주식회사원일현대에프엔티,057362,,4.6,,1693651,,2360000,,58.47
주식회사원주자동차부품클러스트,053008,999999999,999999999,-21526,-20257,50000,50000,0,0
주식회사원진,045722,2.02,1.16,894631,595140,1129000,1280500,51.62,47.75
주식회사원진엔터프라이즈,042343,1.47,0.94,252981,175054,50000,50000,33.45,32.11
주식회사원진일렉트로닉스,052905,1.43,0.8,317249,253205,1058500,1858500,48.91,34.92
주식회사원탑이앤씨,051471,999999999,999999999,-508048,-992980,50000,320000,89.57,108.02
주식회사원태,018358,1.21,3.43,259159,817758,788000,788000,27.47,28.62
주식회사원텔,011022,11.97,2.81,475008,225260,3000000,4480000,5.64,23.89
주식회사원풍산업,045465,1.31,1.29,644171,858337,490000,490000,64.38,65.73
주식회사원프렌지,050364,1.07,0.92,641864,696693,750000,1000000,83.01,61.64
주식회사월드디앤씨,053953,999999999,999999999,-181291,-116021,300000,300000,98.76,99.44
주식회사월드에스,050386,-2.99,,-302432,,50000,,8.93,
주식회사월드인더스트리,052260,-0.56,-2.55,-144204,-744480,1000000,1000000,45.93,60.78
주식회사월드탑이엔지,047352,5.74,6.33,458698,710027,700000,700000,19.54,23.08
주식회사월드테크,029713,1.45,2.19,1174116,2059576,2204000,2204000,30.82,30.3
주식회사월드테크,056966,,2.97,,1713626,,900000,,56.49
주식회사웨어플러스,041143,0.92,1.2,303974,726447,900000,1067617,30.53,51.94
주식회사웨이브스퀘어,056838,,-18.03,,-1331395,,2818767,,14.2
주식회사웨이브씨티개발,056376,,999999999,,-996264,,10000000,,0
주식회사웰가,023968,21.05,1.95,4754475,5952650,25014720,25014720,5.92,61.22
주식회사웰빙주택,052986,7.86,-4.57,502441,-391368,300000,300000,20.42,42.21
주식회사웰섬,043498,11.82,6.11,906389,938770,1000000,1000000,31.73,24.69
주식회사웰스탠다드,050554,-0.07,-0.15,-395627,-1219949,300000,300000,2.44,127.49
주식회사웰스톤,052237,999999999,999999999,-17256,-58184,300000,300000,91.8,93.51
주식회사웰스틸,048585,3.25,8.41,1526486,5972158,615380,615380,30.53,49.93
주식회사웰씨,049009,6.18,,6197253,,300000,,81.21,
주식회사웰컴씨티,056886,,0.59,,261488,,50000,,101.47
주식회사웰코스,018837,2.53,0.3,1464215,193434,1282580,1282580,44.64,48.22
주식회사위니아전자,013730,-2.15,0.09,-74953400,3224095,532273800,532273800,52.3,51.36
주식회사위닉스,016832,1,1.17,856002,697686,5306635,5306635,37.18,53.42
주식회사위더스지,053915,1.82,-1.61,475651,-380225,800000,800000,63.9,77.17
주식회사위드비전,053471,-5.16,-1.18,-2218742,-1281678,300000,300000,108.72,122.95
주식회사위드시니어스,048825,-0.61,-0.27,-1611453,-1206529,150000,500000,120.91,129.76
주식회사위드씨앤아이,050858,-0.34,-7.17,-441351,-88698,300000,300000,126.27,125.93
주식회사위드이앤씨,045989,0.4,,228737,,300000,,43.43,
주식회사위미트코리아,048705,0.1,-0.61,26400,-157908,1000000,1000000,48.99,38.29
주식회사위세아이텍,012736,6.27,7.16,645127,837174,1700000,1700000,23.91,35.61
주식회사위스코,010615,2.42,4.8,2192326,6042516,4508780,3640565,51.3,38.16
주식회사위즈덤에프에이치,046155,4.12,1.44,1583413,377591,810000,810000,35.29,35.63
주식회사위즈덤하우스,051719,,1.94,,545132,,1000000,,31.53
주식회사위트,019410,-0.21,0.86,-348936,1359266,3000000,3000000,63.9,57.01
주식회사윈글리쉬닷컴,048677,37.19,-18.7,171646,-724644,2657000,2657000,0,23.8
주식회사윈스피아,040903,2.24,1.46,2295805,1935592,1457000,1457000,41.96,38.3
주식회사윈앤스타,050594,-0.08,-0.05,-165918,-115477,900000,900000,90.29,883.48
주식회사윈젠,051428,1.69,0.76,605098,463440,1165000,1165000,69.43,73.52
주식회사윈코,053456,4.73,4.11,1441516,1099110,2060000,1030000,36.86,43.83
주식회사윌리엄스워드,047338,2.13,0.74,8079234,2754600,50000,50000,17.2,69.78
주식회사윔스,038622,-4.94,-4.43,-1696488,-1775172,1000000,1000000,31.74,35.55
주식회사유경물산,056771,,3.33,,347414,,300000,,22.52
주식회사유경테크놀로지스,016880,5.94,3.73,4574497,6306632,5400000,5400000,49.08,55.76
주식회사유국건설,041868,0.43,0.47,88249,102433,300000,300000,34.15,34.93
주식회사유넥스씨앤디,051289,-0.83,-1.01,-803104,-3396911,100000,100000,102.14,85.93
주식회사유노레스,050319,-1.21,-0.16,-7380240,-1090853,300000,300000,123.25,131.13
주식회사유니버설맥켄코리아,016889,999999999,999999999,79152,-43054,50000,50000,0,0
주식회사유니버셜메탈,057246,,18.89,,1506427,,1500000,,6.44
주식회사유니실테크놀러지,051053,999999999,999999999,5248274,13056572,50000,50000,0,0
주식회사유니아나,011926,-12.87,-1.55,-590001,-227818,2400000,2400000,49.77,70.5
주식회사유니언스,048600,88.41,6.54,3049902,1905679,770000,770000,31.96,36.42
주식회사유니에스,018364,892.37,3929.89,2692278,5493991,1000000,1250000,0,0
주식회사유니엘,010799,999999999,999999999,-739315,-2034179,67500,67500,0,0
주식회사유니온금속,018365,-1,,-869633,,800000,,52.24,
주식회사유니온세븐,053259,-5.16,-1.25,-451438,-3130069,1200000,1200000,98.4,102.57
주식회사유니온시스템,046557,-20.35,-11.44,-63260,-770441,300000,300000,94.77,92.31
주식회사유니온씨엠,057002,,999999999,,-650953,,100000,,101.42
주식회사유니온아크개발,056770,,-18.44,,-3225193,,82495000,,8.09
주식회사유니온케미칼,018868,,,,,,,,
주식회사유니온테크,030691,1.74,0.94,1759128,2916067,300000,300000,19.2,80.24
주식회사유니젠,029550,9.79,0.58,1361939,201973,4099412,4099412,4.64,14.31
주식회사유니크대성,054107,12.17,4.09,1782433,2438494,2200000,2200000,35.86,41.96
주식회사유니테크,049813,-0.69,,-145983,,1000000,,38.38,
주식회사유니텍,011447,0.29,1.63,53456,518538,1857450,1957450,86.32,63.1
주식회사유담,042430,1.01,1.11,141501,171939,50000,50000,59.03,60.36
주식회사유뎀,051340,,1.25,,1507182,,3718750,,50.78
주식회사유도,016910,339.9,1937.11,13751149,24765978,3601800,3601800,0,0
주식회사유라하네스,039180,16.6,2.8,4726474,656128,3550000,3550000,6.52,9.45
주식회사유로세라믹,053006,999999999,999999999,3138566,4115982,100000,100000,15.66,10.59
주식회사유리웍스,053131,-0.02,-0.13,-18332,-86840,3000000,3000000,65.49,60.02
주식회사유림건영,046186,-0.22,,-894973,,350000,,113.83,
주식회사유맥,018371,4.08,2.61,1439833,1174648,1000000,1000000,40.76,38.71
주식회사유맥시네마,052765,1.13,0.5,255351,288962,1500000,1500000,82.41,82.36
주식회사유베이스,027043,0.25,2.93,405502,3440814,12770390,12770390,6.52,50.87
주식회사유벡,053043,2.25,7.96,905564,5275850,1032000,2032000,30.25,19.02
주식회사유벨라,041591,1.61,1.44,718292,692163,1300000,1300000,52.64,38.15
주식회사유비셀,043328,10.58,11.91,11559791,27824826,2500000,2500000,42.37,32.22
주식회사유비오션,039445,0.37,-0.26,70775,-84825,100000,100000,115.56,163.61
주식회사유비크하우징,053949,-1.02,-0.25,-1398307,-297825,300000,300000,146.3,161.95
주식회사유빈주택건설,049693,-1.5,-0.32,-899925,-528283,350000,350000,105.53,120.94
주식회사유상,016926,8.16,0.91,2895563,389302,300000,300000,11.65,7.52
주식회사유석철강,043792,2.8,4.62,2055789,3885697,300000,300000,36.12,16.93
주식회사유성,018122,-1.42,1.11,-2478527,2157661,4000000,4000000,61.74,54.6
주식회사유성건설,018374,16.91,999999999,4348753,2165302,3550000,3550000,0,0
주식회사유성사,018375,-10.19,-82.37,-967194,-635753,1800000,1800000,1.04,24.08
주식회사유성씨엠,038996,,-2.22,,-188321,,1810000,,19.94
주식회사유성이엔지,043216,4.42,,7187350,,300000,,0,
주식회사유성종합설비,018376,549.89,33.23,568583,1008659,1100000,1100000,0.13,0.09
주식회사유성진공,053208,2.89,4.64,881357,1595178,300000,300000,41.21,44.97
주식회사유성테크,050342,1.79,0.98,615162,340275,1300000,250000,60.07,63.91
주식회사유성텔레콤,016927,6.89,3531.46,1342747,3457302,1500000,1500000,0,0
주식회사유성하우징,045473,1.17,0.16,303539,294061,1760000,1760000,42.87,55.53
주식회사유스페이스,048447,999999999,-1.56,-2200031,-1765104,140000000,140000000,0,25.75
주식회사유승,044337,1.35,3.24,155841,436907,50000,50000,25.43,22.95
주식회사유승홀딩스,018377,3.86,5.83,15041264,23110710,3100000,3100000,32.31,24.87
주식회사유아산업,030408,10.36,6.17,1577771,2230467,2000000,2130435,22.4,46.49
주식회사유아이이앤씨,050664,0.93,0.51,420494,517686,1700000,1700000,62.72,60.47
주식회사유아이인텍,030282,-5.48,-2.87,-401261,-601075,490000,490000,41.99,51.34
주식회사유아이헬리콥터,049084,0.38,1.7,228128,1030671,4000000,4000000,58.41,34.58
주식회사유앤드림,043518,1.07,,516413,,2200000,,16.52,
주식회사유연디앤씨,056402,,0.18,,231169,,500000,,97.27
주식회사유영제약,018380,4.34,2.68,6497140,5483778,3000000,3000000,41.07,42.7
주식회사유원수산,050990,1.27,,459863,,100000,,58.41,
주식회사유일특수강,048494,2.72,2.19,1031448,1508665,1000000,1000000,71.59,68.17
주식회사유진로지스틱스,041218,-0.76,-1.32,-1555130,-1554415,13850565,13850565,43.96,44.25
주식회사유진메트로컴,045296,1.62,1.37,8287745,12784718,3500000,3500000,89.78,88.61
주식회사유진사이언스,011364,-3.72,-0.68,-3252904,-544179,3304858,3304858,253.59,329.79
주식회사유진수산,047521,1.26,0.85,417134,314074,50000,50000,70.09,73.04
주식회사유진티엠씨,057028,,60.56,,11833047,,400000,,17.8
주식회사유창,018387,-2.48,-0.4,-749559,-121732,550000,550000,24.25,23.24
주식회사유창씨앤앤,053376,-9.1,-1.24,-3061549,-3521453,50000,500000,91.28,99.1
주식회사유창에프씨,048350,331774,7136.43,1327096,1577150,100000,100000,5.51,2.96
주식회사유창인더스트리,046738,24.63,-88.72,31590308,-439678,50000,50000,0,1.54
주식회사유창플랜트,053473,-11.78,-18.4,-487680,-3441914,1500000,4230000,23.91,37.61
주식회사유케이두아이,041159,-1.8,1.27,-415392,481529,900000,900000,74.6,44.57
주식회사유텍미디어코리아,044280,4.44,5.75,274442,91925,8258430,8258430,8.42,0
주식회사유텔,052173,19.99,23.02,1491165,1213757,300000,330000,15.62,11.07
주식회사유토,047741,4.8,,1133960,,1400000,,65.01,
주식회사유풍,010409,103.58,14443.65,4531497,5777459,3000500,2663730,0,0
주식회사유한메디카,018390,3.56,2.4,2061367,1442625,14350000,14350000,26.11,28.44
주식회사유한팩,050566,1.12,,406363,,800000,,61.75,
주식회사유한프로텍,041156,999999999,62.74,2038326,1691185,100000,100000,1.08,2.54
주식회사육송,047325,1.23,1.08,665318,681927,1120000,1130000,55.65,55.89
주식회사육천건설,018393,-2.4,-0.74,-1216590,-406613,500000,500000,16.37,9.27
주식회사윤성테크,049433,-2.06,-2.42,-1234148,-2065759,1000000,1000000,46.59,88.28
주식회사윤성테크,053173,1.8,1.49,672652,815681,500000,1000000,70.68,65.75
주식회사율암센타,053410,-45.52,-1.8,-240097,-2168755,240000,600000,84.08,101.53
주식회사융,046400,-3.06,-2.19,-1067480,-814139,228000,228000,64.54,123.89
주식회사융덕산업,018395,1.16,0.18,444536,105453,1133330,1133330,60.73,66.12
주식회사융진,040169,2.33,2.73,2774100,4857578,1000000,1100000,60.26,57.77
주식회사으뜸기획,052715,-0.55,-1.18,-469512,-1132342,50000,1250000,76.8,80.93
주식회사은강,050436,2.59,2.75,198941,210931,750000,750000,71.09,75.97
주식회사은성사,017008,-1.86,0.85,-1004731,438421,1625000,1625000,27.55,26.99
주식회사은성오엔씨,017006,2.1,0.56,710900,373083,1000000,1000000,26.8,12.75
주식회사은성테크닉스,017005,3.99,2.83,2764820,2594152,3120360,3120360,31.4,28.51
주식회사은성프린터스,044444,1.09,-2.9,535626,-1719681,650000,650000,47.93,51.33
주식회사은일,044561,1.78,2.61,640641,1465557,300000,300000,63.59,57.49
주식회사은진,044439,-2.25,-1.17,-973333,-741573,1600000,1600000,59.22,65.52
주식회사은파엘시디,043966,21.7,10.37,2621289,2727066,100000,100000,22.35,44.75
주식회사을지엘엔씨,044795,1.55,,315609,,750000,,24.17,
주식회사의성개발,018398,3.63,9.9,1947184,1913578,3000000,3000000,20.52,23.58
주식회사의왕아이시디,012958,999999999,999999999,-260256,-242841,5000000,5000000,0,0
주식회사의조산업,018399,-1.57,-1.91,-1587692,-365363,2500000,1485000,17.34,15.51
주식회사이건환경,044962,0.9,0.78,1212357,1314925,7000000,7000000,57.99,46.26
주식회사이끌리오아이앤디,046807,1.05,,2807811,,200000,,9.97,
주식회사이노괌,053130,999999999,999999999,-3870315,6927547,50000,50000,122.89,131.12
주식회사이노그리드,056995,,-34.76,,-181586,,875000,,32.55
주식회사이노라임,050228,1.64,,102202,,500000,,17.47,
주식회사이노메카텍,049302,3.74,,546947,,300000,,23.75,
주식회사이노블록,051932,4.15,12.78,999952,2837708,263810,263810,44.41,33.86
주식회사이노지스,049006,3.81,-9.5,484437,-3106276,1500000,1500000,41.71,51.39
주식회사이노컴,018400,-1.2,,-375209,,500000,,160.05,
주식회사이노하이텍,052910,1.34,0.5,196509,120804,1000000,1000000,53.83,54.75
주식회사이니스산업개발,046343,28.56,2.51,7903366,5523731,800000,800000,0,61.27
주식회사이니텍기계,057065,,9.25,,2676932,,700000,,29.47
주식회사이니플래닝,050608,8.82,5.24,2151601,2051175,490000,490000,34.25,54.8
주식회사이다플래닝,041857,2.05,,2942965,,300000,,53.19,
주식회사이동수에프엔지,014048,5.55,2.46,3334001,2601672,3000000,3000000,20.01,29.22
주식회사이동우콜렉션,046522,6.59,3.63,428819,257864,562500,562500,13.23,14.09
주식회사이드존,044677,-0.12,-0.31,-341980,-1102109,50000,50000,104.33,87.84
주식회사이랜드건설,039357,3.45,2.7,16941276,12985786,10000000,10000000,46.82,26.96
