구분,항목,이자보상배율(이자비용),이자보상배율(이자비용),영업이익(손실),영업이익(손실),자본금(*),자본금(*),차입금의존도,차입금의존도
파마시아코리아주식회사,019514,1.14,-2.36,1673750,-4110087,4440280,9000000,40.15,49.79
파스퇴르유업주식회사,027049,2.29,0.45,10966556,3094900,2530025,2530025,26.38,28.49
파카,019518,2.39,2.23,2828216,2531880,2425910,2425910,40.68,35.06
파트너스네트워크(주),028547,,999999999,,-1375233,,5512335,,0
판알피나코리아(주),019523,51.5,330.93,1904736,2700697,500000,500000,14.66,0
팔마종합건설주식회사,019524,4.61,-166.4,149604,-585046,1800000,1800000,33.47,49.83
팔미금속공업(주),019525,1.85,1.73,1303231,1140788,1430380,1430380,49.79,42.69
팬아시아페이퍼청원주식회사,027061,,3.07,,28725467,,82080200,,42.45
팬코염직주식회사,019529,1.08,-2.93,473912,-502360,1800000,3600000,61.19,64.59
퍼스텍주식회사,026165,-0.26,-0.61,-268381,-517871,2100000,3100000,73.91,41.33
퍼시픽랜드주식회사,018657,0.23,0.33,119759,171525,6000000,6000000,92.07,93.02
퍼시픽에폭시(주),019532,3.69,4.37,1735642,587076,9000000,9000000,29,4.13
펄테크,011793,35.16,,396710,,1490000,,2.09,
페더럴모굴세종주식회사,018726,-0.7,-1.12,-462517,-55364,7762250,9223850,48.14,6.07
페라가모코리아(주),027066,999999999,44.48,5711935,7070423,3291200,3291200,0,11.91
페트로코리아주식회사,019535,16.95,22.8,2110246,669285,2600000,3640000,0,0
펜타시스템테크놀러지주식회사,019537,4.14,16.17,411902,993426,2500000,2500000,1.72,3.61
펜타시큐리티시스템주식회사,019538,,-20.7,,-1155696,,3323150,,7.15
평산건설주식회사,019543,-0.98,-0.15,-707045,-104582,1405385,1405385,66.88,58.77
평안제관주식회사,027077,5.31,5.36,1347279,1364920,430000,430000,27.72,23.92
평창정보통신(주),011010,-35.21,-9.46,-5413769,-3515584,4999000,4999000,34.9,122.78
평창종합건설주식회사,019549,1.18,1.99,3640733,4348024,5000000,5000000,37.16,21.66
평창토건주식회사,019550,0.88,-0.87,390035,-512397,500000,500000,67.87,45.66
평화기공주식회사,019552,2.82,3.59,2965522,2750172,1265500,2177000,36.27,34.07
평화발레오판매주식회사,019556,999999999,999999999,1637199,1863128,100000,100000,0,0
평화씨엠비주식회사,027091,4.47,6.18,2145149,2387119,9700000,9700000,29.37,27.95
평화오일씰공업(주),019557,5.23,8.26,7796259,9930609,10000000,10000000,16.89,24.06
평화유지공업주식회사,019558,1.51,0.11,576898,1593,4800000,4800000,6.52,2.68
평화전자주식회사,019561,1.5,2.79,453829,761376,600000,600000,47.35,27.64
평화주택건설주식회사,019564,0.54,0.14,220523,57432,1500000,1500000,79.69,82.75
포레시아코리아주식회사,022480,0.37,1.47,976885,3103467,7835000,3917500,34.54,44.45
포스코강판(주),010471,7.5,6.91,28158450,21565883,39000000,21000000,16.68,11.82
포스코에너지(주),019953,1.7,1.71,118777629,103896037,200000000,200000000,54.8,52.05
포스텍전자(주),019573,7.89,3.84,1647194,2096573,2200000,2200000,44.82,28.35
포철기연(주),019576,1298.56,1222.13,4045011,3723838,10000000,10000000,0.32,0.33
포항도시가스(주),021447,7.88,9.91,8472872,9434563,6000000,6000000,28.7,23.39
포항문화방송주식회사,019578,3078.26,4332.76,4223368,2283362,1200000,1200000,0,0
폴리미래주식회사,019580,-2.02,-0.37,-11491603,-6292497,18766300,18766300,63.08,77.6
폴린트컴포지트코리아(주),019337,3.54,2.42,1781660,1785336,9770000,9770000,29.2,31.81
풀무원건강식품(주),026473,2.03,1.99,1353255,1579511,1350000,1350000,15.79,27.29
풀무원생활주식회사,019586,2.9,4.74,3849539,3968165,700000,700000,17.69,0
풍광직물(주),027111,,-1.33,,-629513,,600000,,33.3
풍국산업주식회사,019588,0.56,-1,83110,-132011,500000,500000,5.38,6.27
풍기산업주식회사,019589,2.31,2.79,1397853,1991985,4090000,4090000,18.32,21.85
풍림건설주식회사,010735,999999999,999999999,226399,621101,63000000,63000000,0,0
풍림무약(주),019592,9.16,40.22,2822286,2651383,500000,500000,16.62,13.86
풍림수산주식회사,019593,12.6,-22.07,1083578,-1795171,200000,350000,8.86,7.32
풍만제지(주),019595,0.38,0.49,2726276,3432149,15500000,15500000,83.65,35.69
풍산건업주식회사,027119,34.17,,431253,,1300000,,7.34,
풍산기계주식회사,027121,6.19,3.74,1328801,644584,2140000,2140000,0,0
풍산산업주식회사,019598,5.91,6,4402310,3846934,11250610,11250610,39.69,36.33
풍성주택(주),019603,-5,-1.33,-1292852,-126853,2950000,2950000,51.52,71.93
풍성홀딩스(주),019602,,999999999,,-58425,,10000000,,0
풍원제화공업주식회사,019605,1.76,-1.72,2004889,-1833015,2000000,2000000,45.93,47.25
풍전건설(주),019606,7.34,26.4,3070770,3528855,300000,300000,1.34,0
풍전약품(주),019608,-15.45,-3.46,-517753,-45682,210000,210000,4.67,2.38
풍진트레이딩주식회사,019611,1.99,0.84,508472,253211,1700000,1700000,33.99,51.76
풍창건설주식회사,019613,8.02,74.14,342867,1187013,5700000,5700000,5.42,0
프라다코리아유한회사,019616,6.43,6.56,2037312,1771848,8125000,8125000,9.12,17.64
프라이즈텍주식회사,019618,,9.76,,1444195,,2770000,,21.92
프라임개발(주),010071,-0.42,0.12,-8014022,2040709,9000000,9000000,51.27,51.82
프라임포텍주식회사,011762,1.52,1.15,72173,350566,4000000,4000000,15.38,49.07
프라임프라퍼티즈(주),019621,,-0.63,,-2226406,,5000000,,78.3
프레지니우스카비코리아(주),010202,5.67,6.13,1460565,995524,3500000,3500000,16.27,8.72
프렉스에어서피스테크놀로지스(주),019625,0.89,1.09,204326,276716,6549400,6549400,36.8,51.6
프로토자동차주식회사,011301,,0.24,,5795,,539962,,22.57
플라스틱옴니엄(주),019633,0,-0.3,6190,-371606,14000000,19000000,52.54,58.15
플라텔,017128,,1.35,,1043776,,2300000,,60.26
플러스건설,019635,17.19,,832033,,300000,,21.37,
플루오린코리아정밀화학주식회사,010235,1.76,4.97,1232944,3543267,24600000,24600000,16.84,13.85
피어리스상사(주),019640,999999999,,-2254556,,75000,,0,
피에스케이홀딩스(주),020666,17.17,365.95,1138100,914511,500000,500000,0.64,0
피에이치지(주),018660,3.73,6.15,1579733,2014724,1400000,1400000,33.14,21.11
피에프시스코(주),019659,-18.95,0.11,-4971587,35814,100000,100000,21.82,8.07
피엠씨바이오제닉스코리아주식회사,025215,0.03,0.65,27364,288941,6850000,6850000,55.56,46.19
피케이밸브앤엔지니어링(주),023726,1.27,0.9,1727895,1261709,9200000,9400000,31.62,15.73
하나산업(주),019652,,1.17,,166312,,800000,,11.92
하나제약(주),019653,3.58,2.8,2909259,2016808,2450000,2575000,43,36.33
하남산업(주),019656,999999999,999999999,477082,665782,200000,200000,0,0
하남종합개발(주),019657,,999999999,,620780,,51000,,0
하니웰퍼포먼스머터리얼스앤테크놀로지스코리아주식회사,019660,,999999999,,2125807,,12555715,,0
하바스월드와이드코리아,016912,19.23,17.11,90479,498888,500000,500000,0,0
하이메트주식회사,020323,1.46,1.3,946844,839708,4500000,4500000,43.46,40.49
하이스코트주식회사,019671,14.13,17.87,48259743,47001678,5000000,5000000,27.69,24.06
하이쎌 (주),028735,,248.33,,2488511,,2220000,,14.43
하이에어코리아주식회사,020041,,10.58,,4557662,,1196000,,14.61
하이젤(주),019673,1.25,2.18,283920,708883,3000000,3000000,31.95,40.13
하이트진로산업주식회사,019678,4.46,7.77,9683575,9042983,8000000,8000000,23.94,18.85
하이퍼정보시스템(주),019680,,999999999,,-3974,,2100000,,18.67
학림실업(주),019684,0.01,,17858,,1000000,,99,
한강온천주식회사,019690,-2.21,999999999,-644034,-515619,400000,400000,0,0
한겨레신문(주),019691,0.76,-1.19,1290627,-1698970,19880000,19880000,14.08,31.03
한경개발주식회사,027194,0.09,0.95,60764,79655,12000000,30000000,22.59,3.22
한교엘닷컴,019697,,0.38,,107334,,800000,,47.08
한국CES주식회사,020060,-2.3,-0.34,-1091766,-238313,1500005,2550000,99.25,99.02
한국CNC기술주식회사,011043,10.03,2.29,530885,546767,1035640,1315640,14.95,60.13
한국가공유리(주),027204,1.87,-0.92,254328,-132217,1550000,4550000,11.89,16.13
한국가스산업주식회사,019699,3.94,8.48,240842,318750,300000,300000,5.57,9.29
한국가스엔지니어링(주),027206,7.24,,484580,,3536820,,24.91,
한국가스해운주식회사,019700,2.7,3.86,3043779,3744001,2000000,1840000,0,0
한국가와사키로보틱스(주),019701,,999999999,,107077,,1500000,,0
한국강구공업주식회사,019702,3.92,6.12,5750693,5548160,850500,850500,43.21,31.12
한국개발주식회사,019704,1.28,1.71,1396790,1500376,2850000,2850000,33.7,27.33
한국갬브로(주),019705,1.65,0.81,2953096,1498860,25750000,25750000,38.92,36.69
한국거울공업(주),027208,-0.42,-0.25,-224729,-112093,1920000,1920000,44.67,38.23
한국건설주식회사,019706,3.49,4.69,1342283,1466416,4100000,4100000,22.22,16.43
한국게이츠(주),019707,,999999999,,-873051,,12452000,,0
한국공작기계(주),019710,-1.24,1.04,-1622987,1373810,5000000,5000000,42.68,41.04
한국그런포스펌프,027222,11.71,28.98,1677343,1670081,3245400,3245400,10.28,0
한국금융안전(주),019715,,999999999,,-76706,,8000000,,0
한국기술개발주식회사,019718,27.32,17.06,1259545,1696245,1300000,1300000,16.1,6.1
한국기전주식회사,019721,0.84,-2.22,286944,-784805,200000,200000,19.5,23.86
한국남동발전주식회사,028698,,5.3,,221120407,,166350000,,32
한국남부발전주식회사,028402,,1.33,,97417900,,230900000,,47.89
한국노바티스주식회사,019727,5.94,4.57,7221084,3605048,24500000,24500000,13.91,14.44
한국노키아(주),019728,,-7,,-6604031,,4000000,,113.39
한국닛다무아주식회사,019731,3.62,-5.15,133915,-217736,6800000,6800000,8.93,5.91
한국닛켄(주),019733,999999999,999999999,1740535,1493484,2000000,2000000,0,0
한국다쓰노(주),019734,,-627.71,,-432491,,1501040,,4.83
한국다우케미칼주식회사,019735,229.01,119.77,8217391,11076714,15331000,15331000,1.34,1.52
한국델파이디젤주식회사,019739,1227.1,258.83,5880249,6290899,3960000,3960000,0.59,0.49
한국도로관리주식회사,022002,-3.29,-0.07,-1973019,-711969,54300000,54300000,65.36,76.65
한국도심공항자산관리(주),010046,141.75,4.54,4620155,11553055,21782380,21782380,40.82,35.5
한국도자기(주),019742,306.55,999999999,6457437,1267195,9450000,9450000,0,0
한국도키멕주식회사,019744,86.26,74.99,2256850,1202658,1750000,1750000,3.75,0
한국라이톤주식회사,019751,76.19,,1435055,,1681320,,0,
한국라텍스공업(주),019752,,484.56,,812129,,500000,,1.75
한국렌탈(주),010482,,999999999,,-5130914,,40751915,,61.82
한국로버트보쉬(주),019754,2.12,2.2,8512446,8931051,50047460,50047460,16.73,18.73
한국로슈진단(주),019755,21.98,9.76,4613545,2303499,19000000,19000000,6.5,15.77
한국로스트왁스공업주식회사,019757,6.46,4.14,1905107,1336475,2241400,2241400,16.16,26.77
한국롱프랑로라제약주식회사(주),027239,-3.28,-2.21,-5259232,-2514380,5412000,5412000,123.9,164.64
한국리복주식회사,019761,11.47,15.72,11497876,11194330,1000000,1000000,0.17,0
한국릴리유한회사,019762,12.46,1.94,12305287,2205531,27000000,27650000,32.79,35.13
한국마그넷주식회사,019763,-1.46,-0.99,-567436,-311240,1285120,1468620,48.66,46
한국맥도날드유한회사,018139,1.35,0.65,13181997,7910538,9377500,9377500,72.48,94.08
한국머스크(주),010880,0.49,-2.52,216590,-305916,670000,670000,0,29.74
한국멀티넷주식회사,019766,,-17.7,,-5415604,,7989535,,70.1
한국메가스포츠상사(주),019767,8.5,6.96,897337,1105027,630000,630000,21.57,28.9
한국몰렉스유한회사,019770,,249.83,,13023821,,7510000,,0
한국미라이공업주식회사,019772,-1.98,-2.04,-621237,-639758,5390000,5390000,67.24,69.47
한국미마(주),010483,1.67,-5.3,299131,-472851,368000,368000,2.39,4.29
한국바스프주식회사,019778,2.08,0.51,56643316,13198225,304650000,404650000,42.68,47.5
한국바이린주식회사,019779,3.1,3.74,5552286,4824519,30000000,30000000,23.13,24.69
한국베링거인겔하임주식회사,019783,54.89,29.3,10003638,8797245,7300000,7300000,7.31,10.21
한국벨벳주식회사,019785,4.6,2.75,2563704,1149470,200000,200000,18.36,23.09
한국벨트주식회사,012801,999999999,,-931560,,2339835,,170.35,
한국보그워너티에스주식회사,019786,343.5,854.3,8621570,16026644,8357440,8357440,0,0
한국복합물류(주),019787,0.75,1.17,15442964,21705812,25000000,30000000,68.26,72.86
한국분말야금주식회사,019789,3.74,2.51,2195428,1103625,1200000,1200000,34.37,28.82
한국사이버페이먼트주식회사,019796,,14.61,,296681,,7095000,,0
한국사이베이스(주),027267,999999999,999999999,-2199384,2221149,2698000,2698000,0,0
한국삼공주식회사,027278,9.47,11.34,10993174,11256354,1200000,1200000,1.92,0
한국삼협화성(주),019801,,0.42,,35291,,500000,,15.11
한국상-고방베트로텍스주식회사,019802,3.75,13.78,4223634,9082906,170300000,87701000,0,27.94
한국상역개발(주),019804,-126.44,-17.99,-295365,-376871,15740850,15740850,0,0
한국상역기업주식회사,027283,16.13,65.78,1329410,2168544,100000,100000,3.75,0
한국샌드빅주식회사,019807,648.27,2561.88,2003817,1058058,7527300,7527300,0,0
한국샤프,019808,-0.97,-2.42,-727061,-1401891,1402620,1402620,40.45,39.37
한국서부발전주식회사,028411,,4.3,,230721230,,176000000,,33.52
한국세라믹내외장(주),019811,-9.17,-11.51,-2339728,-3433490,1500000,1500000,52.34,132.01
한국세큐리트(주),027285,-4.45,0.96,-11413199,1301185,89823580,89823580,9.89,0
한국소프트중심(주),012488,-112.41,-15.68,-4356502,-2523142,9597725,12666225,4.18,17.98
한국쇼와덴코전자재료주식회사,021503,,999999999,,1505169,,630000,,0
한국수력원자력주식회사,028366,,31.08,,870131516,,1131550000,,19.92
한국쉐링주식회사,019819,21.37,945.65,6638378,8598761,1500000,1500000,1.88,0
한국스미트로닉스(주),019823,14.95,-1.46,2439687,-137340,1000000,1000000,21.39,14.47
한국스토리지텍(주),019826,-2.37,0.82,-999988,368033,1850000,3600000,35.83,11.23
한국스트라이커코리아,019827,,-26.86,,-594983,,780000,,0
한국스파이렉스사코주식회사,019828,288.11,559.6,9285957,7809819,3864000,3864000,0.14,0
한국스핀들주식회사,019832,0.85,1.17,464905,597125,396000,396000,29.17,30.64
한국시그마코팅스주식회사,027293,,-4.1,,-983448,,2215000,,59.34
한국신문잉크(주),019836,17.37,11.17,2091720,1516885,1411400,1411400,8.34,6.92
한국신에츠실리콘(주),019838,27.57,13.09,9287183,3057995,5800000,5800000,8.53,7.68
한국신용정보(주),027299,10.29,20.72,6323683,8312399,23696165,23696165,9.5,0
한국신용카드결제주식회사,019840,,-71.64,,-2222796,,7200000,,13.38
한국신용평가주식회사,019841,999999999,999999999,4462871,7030875,5000000,5000000,0,0
한국썰주식회사,027306,-19577.11,,-4659353,,5695000,,14.18,
한국쓰리엠주식회사,019847,289.56,274.42,63094543,69778193,12000000,12000000,13.48,0
한국씨엔씨주식회사,019849,1.9,2.64,170493,255617,3372880,3372880,8,23.05
한국씨엠비(주),019850,2.25,0.79,1828063,639465,516000,516000,30.38,29.6
한국씰마스타주식회사,019852,75.58,42.37,4798993,5239437,3000000,3000000,2.57,12.66
한국아스트라제네카,019855,0.4,3.94,684280,4571021,20000000,20000000,35.19,29.56
한국아이비엠,019856,80.47,37.26,125116185,118042006,23978405,23978405,6.77,4.13
한국아이엔전자공업주식회사,012282,11.48,4.83,139205,187534,1125000,1125000,15.99,36.76
한국아이티더블유유한책임회사,020065,39.05,68.99,1170891,1548641,17993540,11500000,0,0
한국아프라이드매그네틱스(주),019858,-2018.55,-9.2,-16546048,-1813595,12721155,5088445,13.34,22.48
한국알카텔루슨트주식회사,019760,5.29,-112.28,24315091,-3583504,3600000,3600000,0,1.03
한국알콘(주),019862,1.5,-0.04,422904,-17693,200000,200000,38.54,44.32
한국알파라발(주),019863,88.02,40.08,2237575,3599551,1820000,1820000,0,0
한국암웨이,019865,203.44,999999999,33872967,103420808,21784000,21784000,0,0
한국애보트유한회사,019866,681.29,323.28,2385189,516923,30935000,30935000,6.66,0
한국앱티브커넥션시스템즈주식회사,019883,19.04,-7.97,7560131,-4057708,12085990,12085990,12.02,16.53
한국야금(주),010489,5,2.84,7732693,4392040,5000000,5000000,30.35,32.04
한국어센셜소프트웨어(주),019921,8.34,7,4002511,1410882,800000,800000,0,0
한국에스.이.씨주식회사,019872,5.03,7.87,863826,631667,1000000,1000000,8.21,18.18
한국에스지에스(주),019874,6.17,,590307,,217540,,21.09,
한국에이버리유한회사,019877,60606.95,3287.62,3515203,4474456,12472320,12472320,0.38,0
한국에이서(주),019878,,-36.37,,-3871335,,5462000,,192.55
한국엔지니어링플라스틱(주),019887,2.93,12.64,6238062,17162371,11000000,11000000,10.55,6.44
한국엠에스디주식회사,019888,-2565124.75,1048128,-10260499,6288768,13500000,13500000,69.48,56.42
한국엠엔에이(주),019889,,-0.01,,-2286,,4000000,,0
한국영상투자개발주식회사,019892,-0.22,-2.19,-141877,-435923,50000,50000,28.03,30.15
한국오가논주식회사,019893,1.37,2.23,261333,357746,2500000,2500000,4.39,23.9
한국오길비앤매더주식회사,019894,31.53,69.99,214119,587262,1250000,1250000,0,0
한국오웬스코닝(주),019901,2.95,8.49,12980968,11836141,69430000,69430000,13.35,11.57
한국오츠카제약주식회사,019902,,999999999,,14072568,,5240000,,0
한국와이어스주식회사,019904,999999999,,559179,,22860000,,0,
한국요업(주),019907,,12.23,,1037259,,2400000,,49.29
한국웹티브이,011370,999999999,999999999,-1636747,-3081355,2215000,4215000,0,0
한국유니시스(주),019909,496.88,-4.31,9125643,-2405527,3733910,3733910,0,0
한국유미코아촉매주식회사,016599,3.97,7.66,5677398,12562710,9036000,9036000,31.34,19.18
한국유씨비제약주식회사,019911,2.9,2.9,1203661,840201,3600000,3600000,59.08,47.36
한국음향주식회사,019915,2.43,2.07,1110343,839352,3000000,3000000,24.55,20.25
한국이토추(주),019919,,999999999,,3350347,,7570000,,0
한국인터넷정보통신주식회사,011869,-83.11,-92.13,-213259,-318509,533780,533780,16.19,0
한국전력기술(주),010490,1066.17,872569.57,37707377,44501048,5096000,5096000,0,0
한국전산홈주식회사,019928,1.07,1.77,721864,1114813,600000,1330000,40.76,55
한국전자금융(주),019931,,10.43,,2991068,,7500000,,25.24
한국전자인증(주),019933,,999999999,,-5392831,,9941120,,0
한국전파기지국 (주),019935,0.35,5.1,433734,4091068,18000000,18000000,20.91,17.52
한국전화번호부주식회사,027346,3.31,1.4,2188138,1833801,20000000,20000000,17.24,23.12
한국정밀기계(주),027347,2.87,2.43,1853901,1401135,1522500,1522500,35.08,31.14
한국정밀기공업(주),019937,,999999999,,-373420,,650000,,0
한국정보인증(주),019940,999999999,-286.98,-2144061,-1950026,20000000,21400000,0,0
한국정보통신서비스주식회사,019941,-0.24,1.42,-375626,1990498,1000000,1000000,50.28,40.93
한국제대주식회사,019943,-5.58,-289.84,-38620,-16521,1850000,2750000,0,0
한국제분주식회사,019944,1.38,1.22,8900112,6508167,8636000,8636000,65.32,24.91
한국제이씨씨(주),027349,-4.65,5.6,-527471,903469,2400000,4800000,7.43,7.45
한국조명유리(주),019947,2.22,5.53,2166172,3611235,9000000,9000000,24.24,20.73
한국존슨앤드존슨메디칼주식회사,019949,1.71,1.02,1730634,1149946,2840000,2840000,34.03,40.82
한국종합건설(주),019951,-1.24,-0.22,-510711,-202006,2100000,2400000,63.75,41.97
한국종합화학공업(주),019956,999999999,,45527092,,87811235,,0,
한국지역난방공사,019966,1.36,2.13,58720866,72966512,21709360,43418720,32.73,39.84
한국지역난방기술(주),019967,999999999,,36555,,800000,,0,
한국지케이엔주식회사,027359,-4.2,-1.92,-2249459,-1450401,11200000,11200000,50.48,62.98
한국차체(주),019970,4.07,3.44,1822833,1067274,1800000,1800000,34.69,27.79
한국청과주식회사,019972,9.58,11.74,2243694,1348346,7000000,7000000,3.63,7.55
한국캐스트롤주식회사,019979,202.43,,2815411,,16450000,,0.06,
한국캠브리지필터주식회사,027366,17.45,11.87,2354303,844305,600000,600000,6.1,0.64
한국케미라케미칼주식회사,027369,2.02,2.02,584515,290872,23000000,23000000,27.01,18.94
한국케미라화학(주),019882,-0.12,0.31,-91428,320150,2364000,2364000,51.34,51.73
한국케이블TV푸른방송(주),019998,0.55,2.18,244783,1404406,2500000,2500000,79.47,74.06
한국코닝주식회사,019999,999999999,999999999,1253292,1090490,7000000,7000000,0,0
한국코닥주식회사,020000,3.27,4.26,6370181,6591535,9640000,9640000,41.28,24.76
한국코벨코용접(주),019314,80853.83,202187.75,970246,1617502,5914250,5914250,0,0
한국코사리베르만,020001,,999999999,,2865883,,9850000,,0
한국코스틱주식회사,013344,5.14,6.8,2354321,2105427,4050000,4050000,12.26,9.16
한국코카콜라유한회사,020002,999999999,999999999,69356598,60548031,1150000,1150000,0,0
한국콘베어공업주식회사,027381,0.88,0.01,518870,10457,1200000,1200000,45.92,42.38
한국콩스버그마리타임(주),018250,117109.88,6646.32,1873758,2213224,4035500,4035500,0,0
한국탄산주식회사,020011,-528.07,379.35,-493748,472285,1175150,1175150,0,0.99
한국텍트로닉스(주),020014,,206.44,,572042,,4890000,,0.07
한국통산주식회사,027387,3.53,4.7,2403516,3964391,3500000,3500000,32.09,32.64
한국통신데이타(주),012590,,399.63,,3553907,,4200000,,0
한국통신엠닷컴(주),028192,,,,,,,,
한국투수개발(주),012290,0.97,4.03,51999,226878,4000000,4000000,14.7,12.23
한국트라콘(주),020022,1.32,1.45,1019334,934287,3843000,3843000,49.18,41.54
한국트랜스주식회사,010499,0.07,3.2,51218,1540333,3760000,3760000,20.94,18.25
한국특수유리(주),027392,6.28,7.11,2969422,3100840,16000000,16000000,13.73,12.6
한국특수잉크공업(주),020026,63.01,31.85,6216082,6515817,1415600,1300620,4.12,2.36
한국특수전지(주),024680,24.27,5.69,2426502,1470236,1000000,1000000,21.89,31.65
한국파이롯트(주),027265,2.67,1.65,1420932,901499,1477710,1477710,42.1,43.01
한국판넬공업(주),010500,,-1.29,,-440750,,1000000,,48.92
한국팬트랜트(주),020031,107.47,151.19,1291208,457654,1000000,1000000,0.97,0.96
한국펠저(주),020032,4.04,1.15,2215768,419497,1660000,1660000,16.82,14.58
한국펩시콜라,019540,999999999,,1704819,,2000000,,0,
한국포톤다이나믹스(주),012581,999999999,-338.79,-499532,-789381,2500000,2500000,0,20.15
한국폴(주),027406,,13.86,,3984978,,1440000,,21.05
한국프라마스주식회사,020034,23.45,223.24,3310130,6231791,1000000,1000000,1.84,0
한국프뢰벨주식회사,027407,41.94,29.3,1841500,2013014,450000,450000,7.25,0
한국피자헛유한회사,020038,118.51,,27510620,,603000,,3.43,
한국필립모리스주식회사,019647,157.23,325.19,5486236,22505142,204000,204000,0,13.51
한국하니웰(주),027414,5.95,6.49,16161304,17003064,10000000,10000000,29.17,17.2
한국항공우주산업,020043,0.27,0.87,20443271,46831228,289200000,462207000,57.17,46.3
한국항공화물터미널주식회사,012618,,999999999,,-3103749,,3659000,,0
한국허벌라이프(주),027423,999999999,999999999,13189301,13674749,350000,350000,0,0
한국헨켈록타이트(주),019759,,1322.16,,5268826,,5441090,,0
한국호세코주식회사,020046,220.87,645.13,2950320,2987593,500000,500000,0,2.16
한국홀딩스(주),010493,-0.86,-3.63,-10231301,-52328830,12610000,12610000,132.05,222.39
한국환경개발주식회사,020049,2,4.34,746609,1480411,4000000,4000000,40.54,34.69
한국후꼬꾸(주),020050,7.48,12.67,1655554,1359724,5261700,5261700,11.15,7.98
한국후지공업(주),020051,,0.6,,276551,,1000000,,42.35
한국후지필름(주),020054,1.55,-1.16,1927934,-1470469,704150,704150,26.15,21.65
한국훅스윤활유주식회사,020055,0.36,-0.57,104932,-146044,4300000,4300000,35.01,40.24
한국훼스토주식회사,020056,960.5,520.66,5845630,349881,1600000,1600000,0,0
한국휘쉬바크(주),020057,,8.24,,1069267,,500000,,21.93
한국휴먼컴퓨터주식회사,028281,999999999,-675.7,29925,-154735,500000,500000,0,0
한남여객운수(주),027446,-0.77,0.95,-225636,394956,1154600,1154600,8.91,26.64
한덕산업주식회사,027456,-1.15,4.23,-167377,504587,758700,758700,17.07,13.47
한덕판지공업주식회사,020074,3.75,9.78,534464,1010764,1000000,1000000,13.7,15.64
한덕화학주식회사,020075,10.88,97.35,7627193,7017148,4500000,4500000,17.14,0
한도관광(주),027457,-0.46,-0.29,-99429,-61193,3200000,3200000,21.47,22.15
한도전자주식회사,020076,2.43,1.48,1964942,2570375,3300000,3300000,30.35,60.13
한독옵텍주식회사,020080,2.55,1.99,1674037,1698451,4500000,4500000,47.55,52.26
한독화장품주식회사,020081,2.34,2.4,901692,918548,200000,200000,84.08,64.2
한동건설주식회사,020082,191.39,999999999,1381651,3513191,2420000,2420000,0.81,0.33
한라마이스터(유),014527,7.35,27.87,3770456,5356003,11171000,11171000,5.99,1.92
한라산업개발(주),020085,-23.76,14.49,-222052,698471,3300000,4000000,6.42,6.6
한라시멘트(주),023422,1.79,3.61,69397734,88341034,226460000,226460000,34.85,37.83
한라시멘트주식회사,012803,-1.21,,-659261,,12300680,,12.03,
한라엔컴(주),020089,2.65,4.55,5042662,7072137,43334500,5000000,15.76,26.98
한륙전자주식회사,020092,0.25,-0.38,287815,-368101,3000000,3000000,38.21,45.65
한림건설(주),020093,,2.98,,3735610,,7870000,,8.92
한림건설주식회사,018764,53.76,-127.98,797958,-952161,920000,920000,4.76,20.16
한림관리그룹(주),028590,,999999999,,1548549,,3000000,,52.09
한림기계주식회사,027489,1.47,1.28,355095,386678,400000,400000,39.65,40.95
한림기업주식회사,020095,999999999,999999999,264755,172721,100000,100000,0.3,0
한림상역(주),027492,24.67,20.63,1716203,684263,100000,100000,3.85,1.73
한림오스람임플란트(주),011543,,2.51,,1001050,,2989750,,41.22
한림인텍(주),020094,-1.45,6.03,-315989,1224337,5000000,5000000,27.71,15.71
한림정공주식회사,020097,2.38,3.12,258982,480172,1300000,1300000,17.79,2.22
한림제약주식회사,010505,17.4,133.7,8777102,8731447,11000000,11000000,8.09,0.63
한맥중공업(주),020100,0.72,0.89,943661,1488612,5000000,5000000,27.36,46.45
한맥테코산업주식회사,020101,,4.17,,3781640,,1000000,,14.22
한명통상주식회사,020102,,0.74,,216124,,600000,,27.33
한무쇼핑주식회사,010053,12.06,42.28,38218693,48667291,30454810,30454810,23.73,18.3
한무컨벤션주식회사,012129,-2.69,-1.37,-1220791,-6497358,60000000,60000000,31.25,54.93
한미건설,020105,4.84,,553721,,1050000,,7.4,
한미반도체(주),010506,20.67,-3.92,14204941,-1611904,6300000,6300000,10.37,10.31
한미실업주식회사,020109,0.76,1.28,129651,285972,160000,160000,20.39,20.33
한미에프티(주),020103,1.12,1.63,2978977,3847812,3700000,3700000,84.7,84.97
한미정밀화학주식회사,027504,2.58,6.13,2668620,4842390,6000000,6000000,37.65,21
한미타올주식회사,020111,4.65,6.94,734124,661408,996950,996950,14.36,4.69
한미테크윈주식회사,018629,0.93,1.83,460312,680705,2700000,2700000,22.69,17.53
한밭레미콘주식회사,027655,,0.26,,618035,,1434800,,65.98
한별시스템주식회사,012557,2.1,,263857,,1100000,,42.25,
한별텔레콤(주),028816,,-3.05,,-3836066,,9044133,,44.13
한보금속공업주식회사,020117,1.18,0.43,1142664,306948,1500000,1800000,46.81,44.51
한보철강공업(주),028845,,0.18,,18395123,,8341495,,3.36
한불화장품주식회사,010054,3.22,6.21,9242442,11399120,8000000,8000000,18.18,7.62
한비산업주식회사,020119,1.11,1.44,2753818,3467096,2350000,2350000,50.97,47.91
