구분,항목,이자보상배율(이자비용),이자보상배율(이자비용),영업이익(손실),영업이익(손실),자본금(*),자본금(*),차입금의존도,차입금의존도
,년도,2007,2008,2007,2008,2007,2008,2007,2008
회사명,거래소코드,amount,amount,amount,amount,amount,amount,amount,amount
한국엔오에프메탈코팅스(주),051188,5115.52,54.36,2312217,1816758,200000,200000,0,1.28
한국엔지니어링플라스틱(주),019887,12484.52,5436.98,38951711,37303120,11000000,11000000,0,0
한국엠에스디주식회사,019888,999999999,59.61,30569735,26519495,13500000,13500000,0,12.66
한국엠에스씨소프트웨어(주),038696,,999999999,,324236,,102040,,0
한국엠엔에이(주),019889,0.82,,404879,,4000000,,78.34,
한국오가논주식회사,019893,5.13,6.72,2207934,2984499,2500000,2500000,35.34,39.83
한국오길비앤매더주식회사,019894,999999999,-44.84,1894034,-663387,1250000,1250000,0,0
한국오웬스코닝(주),019901,999999999,999999999,-2460801,2094067,69430000,69430000,0,0
한국오츠카제약주식회사,019902,999999999,999999999,34622409,37880369,5240000,5240000,0,0
한국와이어스주식회사,019904,999999999,999999999,7950408,8003189,22860000,22860000,0,0
한국요업(주),019907,-4.17,-17.17,-1978596,-1318810,2400000,2400000,47.23,5.65
한국운반기계공업(주),053691,999999999,999999999,856898,387929,50000,50000,0.71,0
한국웰드몰드(주),053087,6.88,7.47,1039901,995417,1234109,1234109,34.49,22.88
한국위치정보주식회사,044768,-15.65,,-10025205,,26629850,,36.09,
한국유니시스(주),019909,5.81,66.71,2951480,4490074,3733910,3733910,0,1.69
한국유니온제약주식회사,044215,0.59,3.51,486848,2975760,2100000,2100000,41.78,49.66
한국유니콤밸브주식회사,048774,999999999,68.26,1617202,1596550,100000,100000,0,13.03
한국유미코아촉매주식회사,016599,7.24,3.07,28704717,18806261,7364340,7364340,33.8,39.48
한국유비쿼터스기술센터,053804,2220.77,0.91,7008748,1567372,82920,105015,11.28,178.19
한국유씨비제약주식회사,019911,0.3,2.32,215786,1714593,3600000,3600000,115.32,82.76
한국유켄공업(주),051492,999999999,2833.63,347359,674405,2110000,5010000,0,0
한국음향주식회사,019915,1.62,-1.68,721904,-858652,3000000,3000000,27.79,39.17
한국이치킨주식회사,048291,999999999,999999999,-171224,840199,200000,200000,0,0
한국이토추(주),019919,152.24,46.81,3926546,5105708,7570000,7570000,1.12,0
한국인닥타썸(주),030431,999999999,999999999,1970666,2980381,2937400,2937400,0,0
한국인프라개발(주),049509,999999999,999999999,-164876,1171007,15000000,15000000,0,0
한국일본통운(주),045198,999999999,999999999,909957,1162707,4000000,4000000,0,18.55
한국전광(주),045809,64.38,999999999,1422696,2250741,350000,350000,0,0
한국전기통신주식회사,049391,-20.19,1.31,-180950,18646,700000,700000,8.94,10.32
한국전력기술(주),010490,34424.94,31822.69,16351845,20111939,7644000,7644000,0,0
한국전산홈주식회사,019928,1.72,1.48,951828,841261,1330000,1330000,59.77,46.16
한국전자인증(주),019933,,48.32,,1658591,,9941120,,0
한국전화번호부주식회사,027346,1.4,-2.29,3257399,-5625238,20000000,20000000,45.66,68.37
한국정밀기계(주),027347,45.56,67.42,15843740,30339241,2672500,2672500,3.03,8.02
한국정보인증(주),019940,999999999,999999999,2304097,3826953,21565000,21565000,0,0
한국정보통신서비스주식회사,019941,0.75,0.76,645097,832511,1000000,1000000,286.53,128.82
한국제분주식회사,019944,3.11,1.33,7852298,5562883,8636000,8636000,25.77,58.38
한국제이씨씨(주),027349,934.02,1616.79,1953980,1708951,5300000,5300000,0,0
한국제이엑스금속주식회사,047600,-30.94,1.95,-3906613,471580,6000000,2000000,16.77,31.58
한국제이엔씨주식회사,046669,2.41,5.96,2090844,4880733,3500000,3500000,65.89,37.83
한국조명유리(주),019947,150.38,,1557336,,50000,,0,
한국존슨다이버시(주),030640,31.48,-0.47,1228460,-6452,1694000,1694000,0,5.67
한국존슨앤드존슨메디칼주식회사,019949,13.2,8.71,17639020,16163635,2840000,2840000,28.51,23.88
한국종합건설(주),019951,-0.03,0.04,-190916,323973,2100000,2100000,46.66,45.1
한국종합건설(주),049332,2.15,,1487449,,35000000,,68.86,
한국종합목재주식회사,039860,4126.97,-1053.51,425078,-1992194,1200000,1200000,8.23,11.57
한국종합수산주식회사,042374,0.98,0.63,443635,315847,2000000,2000000,55.19,52.07
한국종합철관(주),052933,1.47,0.66,480283,417055,1000000,2800000,77.87,69.81
한국주택건설주식회사,047309,0.16,0.82,453668,3089879,1310000,1310000,69.38,40.65
한국주택진흥주식회사,029150,-1.85,1.14,-2957833,2907571,300000,300000,110.23,105.65
한국중기계주식회사,048332,-19.54,37.65,-108598,825941,8000000,8000000,3.4,2.97
한국중부발전주식회사,028995,21.85,-3.68,300009266,-107635148,152950000,152950000,26.58,43.49
한국지.더블물류(주),044684,-1.03,-4.21,-418458,-2025626,1100000,1100000,69.33,81.07
한국지노주식회사,051233,37.07,40.93,1030407,1012743,600000,600000,0,26.14
한국지앤피(주),056414,,-1.67,,-76461,,3000000,,72.85
한국지에스개발주식회사,042418,-4.65,-1.17,-2515939,-1794361,500000,500000,86.84,89.01
한국지엠(주),039464,8.67,6.84,475135930,290306633,101245084,101247148,5.55,12.34
한국지역난방공사,019966,0.88,0.88,33286620,44621317,43418720,43418720,55.36,60.65
한국지역난방기술(주),019967,999999999,999999999,4758078,7062386,1600000,2721000,0,0
한국지주산업개발(주),057383,,-0.51,,-120940,,500000,,58.42
한국지케이엔주식회사,027359,4.82,-2.41,1974420,-1218736,14200000,14200000,31.22,47.84
한국진공주식회사,042024,1.02,1.96,455554,727870,832000,832000,34.54,38.52
한국차체(주),019970,1.93,0.25,928380,121569,1800000,1800000,44.55,49.03
한국청과주식회사,019972,6.19,6.44,3652120,2800637,5000000,5000000,37.46,32.03
한국초전도체주식회사,057301,,-1.12,,-543103,,2000000,,72.15
한국카나레(주),051118,999999999,999999999,2379241,1067402,1000000,1000000,0,0
한국카스코(주),046528,3.94,2.34,1366294,1024917,700000,700000,48.93,45.99
한국캠브리지필터주식회사,027366,999999999,999999999,1809777,1228057,600000,600000,0,0
한국컨테이너풀주식회사,038780,1.47,1.7,5311018,5674148,3707500,3707500,42.82,34.32
한국컴퓨터지주(주),042658,3.52,4.03,12444904,13759238,19715641,19715641,31.92,29.42
한국케미라화학(주),019882,0.8,2.2,485953,1311136,2364000,2364000,61.83,47.54
한국케이블TV남인천방송주식회사,039146,3.62,-2.09,409485,-264819,4000000,4000000,10.18,20.12
한국케이블TV푸른방송(주),019998,-0.67,0.78,-753831,878402,2500000,2500000,50.29,55.81
한국케이블티브이구로방송(주),027371,3.77,4.09,13967247,12208191,21000000,21000000,43.09,33.07
한국케이지주식회사,048057,0.89,-0.88,111835,-163475,300000,300000,34.49,45.92
한국코닥주식회사,020000,-4868.03,21.69,-4225447,1778388,9640000,9640000,0,0
한국코러스주식회사,056373,,1.48,,239447,,2500000,,19.45
한국코벨코용접(주),019314,3546.9,70.56,2184891,914785,5914250,5914250,0,0
한국코사리베르만,020001,999999999,999999999,274098,348982,3050000,3050000,0,0
한국코소(주),027622,4536.6,2543.54,1646784,1406580,700000,700000,0,0
한국코스틱주식회사,013344,-0.91,-0.3,-1018785,-399880,4050000,4050000,40.08,45.36
한국코아제약주식회사,053800,0.88,1.33,89804,691163,2810000,2810000,35.95,44.1
한국콘베어공업주식회사,027381,2.75,1.7,2062876,1656598,1200000,1200000,32.05,38.79
한국콩스버그마리타임(주),018250,999999999,999999999,3805854,10736737,4035500,4035500,0,0
한국쿄와기린(주),040978,999999999,999999999,10114600,8193486,2200000,2200000,0,0
한국쿨민제조(주),053898,4.35,3.75,781915,836574,75000,75000,35.07,37.62
한국클리브랜드골프주식회사,052767,4.93,3.34,1195987,986526,600000,900000,36.27,43.07
한국키파(주),038821,999999999,999999999,30395,15209,968755,968755,0,0
한국타지마(주),051963,999999999,999999999,87846,-336113,480000,480000,0,0
한국탄산주식회사,020011,276.09,18.68,347322,215102,1175150,1175150,0.25,2.29
한국터보기계(주),021497,1.07,0.99,663468,784256,3631688,3631688,29.12,32.41
한국텍트로닉스(주),020014,999999999,999999999,701526,1030054,2000000,2000000,0,0
한국토건(주),041886,999999999,,-554894,,300000,,13.43,
한국토건주식회사,053017,3.32,0.66,1092932,1053662,300000,300000,84.57,75.19
한국토지개발주식회사,049672,-4.21,-27.63,-150574,-280555,300000,300000,69,69.62
한국통산주식회사,027387,3.48,3.76,5587471,5462097,3500000,3500000,34.65,24.97
한국통신데이타(주),012590,,-30.9,,-7660943,,10042905,,35.95
한국통신인터넷기술(주),048029,9.47,0.89,1093891,107737,1053000,1053000,14.85,21.94
한국트랜스주식회사,010499,999999999,-200.63,-12292,-405076,3760000,3760000,0,0
한국특수공구(주),027390,-3.73,-5.66,-768269,-1700772,111800,111800,24.75,27.07
한국특수메탈공업주식회사,020025,1.18,-0.31,253469,-240934,830000,830000,63.01,71.67
한국특수소재주식회사,040906,999999999,999999999,9086465,6552531,2000000,2000000,0,0
한국특수유리(주),027392,999999999,,-496672,,16000000,,0,
한국특수잉크공업(주),020026,999999999,999999999,3210503,566437,1250180,1250180,0,0
한국특수재료주식회사,042240,,-1.86,,-537040,,1000000,,43.51
한국특수전지(주),024680,1.49,0.65,1237843,776898,1000000,1000000,24.15,19.25
한국특수지상사(주),038736,37.17,37.23,364670,378898,87000,87000,13.46,4.02
한국특장차주식회사,041381,8.71,7.16,985666,1265573,1000000,1000000,18.63,24.31
한국티비엠(주),049772,5.2,2.86,1068181,603460,400000,400000,26.01,39.36
한국티앤엠(주),051547,16.66,48.18,444602,1173215,200000,200000,39.96,34.4
한국파이롯트(주),027265,-1.01,-14.74,-76522,-919032,1477710,1477710,9.86,14.19
한국파파존스(주),053721,-12.67,-5.17,-2707967,-1634920,7056000,7056000,31.93,51.06
한국패션유통물류주식회사,047328,999999999,-374.03,-935890,-1283681,9000000,18000000,49.44,58.4
한국팬트랜트(주),020031,-45.14,,-6916528,,1000000,,0,
한국페링제약(주),044106,999999999,999999999,2456466,2139971,700000,700000,0,0
한국펠저(주),020032,91.77,-24.34,2427776,-4262340,1660000,1660000,0,6.39
한국펩시콜라,019540,999999999,999999999,-978888,2818863,2000000,2000000,0,0
한국평가데이터주식회사,045731,-2427.24,999999999,-6587536,-3104830,77700000,77700000,0,0
한국포톤다이나믹스(주),012581,,,,,,,,
한국폴(주),027406,999999999,999999999,17510926,13896395,1440000,1440000,0,0
한국폼텍주식회사,044929,21.93,31.64,1138189,1567722,1000000,1000000,6.99,8.37
한국프라마스주식회사,020034,208.81,87.11,2259782,8131081,1000000,1000000,11.77,0
한국프라임제약주식회사,045827,9.75,9.48,3285259,4933194,1500000,1950000,31.15,33.71
한국프레틀(주),043375,23.12,21.54,2753264,3316238,300000,300000,17.47,23.89
한국프뢰벨주식회사,027407,-64.72,-144.22,-2691596,-2832669,450000,450000,1.72,0
한국프리팩주),040701,20.75,5.97,1027214,673314,2633000,2633000,9.54,29.59
한국피셔과학주식회사,048737,999999999,999999999,1281518,708818,6460000,6460000,0,0
한국피씨비주식회사,051232,-14.21,-27.01,-1250304,-3032370,4500000,4500000,4.43,16.78
한국피아이엠(주),056820,,1.96,,632330,,1475500,,61.93
한국피앤피주식회사,051966,-2.39,0.86,-809671,376151,900000,900000,63.88,51.12
한국피에치이,039787,2.97,3.28,1462170,2136740,1200000,1700000,40.7,30.08
한국필립모리스주식회사,019647,182.95,999999999,42832314,84799305,30204000,30204000,0,0
한국하니웰(주),027414,1688.27,80457.12,22229486,16895995,10000000,10000000,0,0
한국하몬,045992,34.03,68.87,719300,1371224,300000,300000,0,6.1
한국항공우주산업,020043,0.32,5.11,7394156,79433314,429860000,429860000,13.9,18.23
한국해양개발(주),052412,999999999,1220.23,1628050,2909018,400000,400000,0,3.09
한국허벌라이프(주),027423,20647.81,284096.52,6462765,9375185,9850000,9850000,0,0
한국허치슨터미널(주),038687,2.53,1.72,25576422,14807206,4107500,4107500,57.45,72.04
한국호세코주식회사,020046,326.48,53.99,2931829,2245091,500000,500000,0,8.65
한국호쿠쇼주식회사,051131,999999999,999999999,590067,2194784,522460,522460,0,0
한국홀딩스(주),010493,4.57,91.22,18252315,76876533,12610000,12610000,0.06,2.66
한국환경개발주식회사,020049,3.78,3.91,2007048,2304820,4000000,4000000,31.09,20.76
한국환경에너지주식회사,047933,2.82,4.64,820416,752421,200000,200000,85.68,82.98
한국후꼬꾸(주),020050,11.31,5.71,2328293,2205246,4372500,4372500,14.01,20.25
한국후라이애쉬시멘트공업(주),043324,-6.08,,-1580237,,800000,,83.99,
한국후지공업(주),020051,1.46,2,487949,591200,1000000,1000000,30.67,40.91
한국후지필름(주),020054,5.13,65.95,3375392,2425824,704150,704150,0.68,0.06
한국훅스윤활유주식회사,020055,6.13,8.36,846850,1033936,4300000,4300000,19.33,6.86
한국훼스토주식회사,020056,4181.33,-536.29,1885782,-178047,1600000,1600000,0,0
한국휴텍스제약,044658,2,1.17,997638,495264,3600000,3900000,51.98,41.24
한길산업(주),041508,2.83,0.05,976776,23517,1500000,1500000,27.99,31.36
한길아이앤디(주),045837,-4.21,-4.56,-1612615,-833001,500000,500000,103.33,103.56
한나라해운(주),053108,7.64,9.53,1183267,1587799,500000,500000,18.88,7.97
한남리사이클링주식회사,045616,0.71,1.21,340534,833705,700000,700000,70.54,47.09
한남에너지(주),050052,-22.97,,-638399,,500000,,10.28,
한남여객운수(주),027446,-0.88,-0.39,-481061,-211508,1154600,1154600,21.08,14.08
한남여행인터내셔날(주),053371,2.75,4.15,530024,915591,4900000,4900000,43.64,37.24
한덕개발(주),050199,1.05,2.61,773345,2003744,2000000,2000000,70.06,46.94
한덕전자주식회사,048289,5.86,-1.4,743577,-229769,200000,200000,32.2,33.66
한덕철광산업주식회사,057082,,24.88,,3598078,,100000,,38.04
한덕판지공업주식회사,020074,2.36,6.87,244789,873171,1000000,1000000,26.49,21.33
한덕화학주식회사,020075,936.19,151.83,12485904,10791223,4500000,4500000,0,0
한도관광(주),027457,-0.46,-1.1,-120303,-313131,3200000,3200000,30.78,33.14
한도정공주식회사,044573,-0.86,,-84199,,200000,,22.13,
한독기술주식회사,041458,0.41,0.79,129621,272253,1550000,1550000,41.83,36.58
한독옵텍주식회사,020080,-0.13,-0.56,-532429,-630539,4500000,3650000,185.61,37.84
한독화장품(주),043114,,,,,,,,
한동개발주식회사,056332,,999999999,,-9675,,1804590,,93.78
한동건설주식회사,020082,14.97,9.28,2118772,2533739,3620000,3620000,0,0
한두철강(주,043934,1.88,2.43,1135973,1898662,400000,400000,63.84,54.44
한라개발(주),044563,999999999,999999999,192818,170252,500000,500000,0,16.43
한라마이스터(유),014527,36.95,9.94,13791180,13849004,11171000,11171000,6.77,22.49
한라산업개발(주),020085,5.63,4.33,6081811,12056597,9122485,9122485,12.91,27.25
한라상조(주),056878,,-754.84,,-14357046,,300000,,1.08
한라시멘트(주),023422,-4.81,-4.83,-10578580,-14745830,221737035,221737035,7.65,12.34
한라엔컴(주),020089,2.26,3.05,8507107,16789212,5000000,5000000,28.61,31.49
한라웰스텍(주),052011,-13.77,-6.7,-2449846,-3577918,700000,3700000,57.52,64.11
한려주식회사,049469,-11.38,,-2266498,,100000,,28.85,
한류우드주식회사,048783,-0.6,-0.48,-3596292,-5490648,40000000,40000000,85.11,89.16
한림건설(주),020093,2.7,7.61,24492314,45358765,8775150,8775150,30.56,27.98
한림건설주식회사,018764,5.66,-125.78,82116,-522131,1305810,1305810,8.62,6.61
한림관리그룹(주),028590,1.6,3.55,762390,1077074,6000000,6000000,24.24,15.88
한림기계주식회사,027489,11.78,12.49,1871404,1499459,800000,800000,13.49,10.71
한림오스람임플란트(주),011543,2.17,-0.28,831675,-105562,2989750,2989750,42.14,43.99
한림인텍(주),020094,3.4,3.09,679174,1314984,5053420,5053420,24.97,27.28
한림정공주식회사,020097,2.32,1.75,655092,687252,1600000,600000,33.71,17.36
한림제약주식회사,010505,71.28,38.74,11513090,13799902,11000000,7700000,2.85,0
한립금형강(주),043162,0.83,1.82,867031,2154249,350000,350000,57.51,47.56
한마음배움터(주),053814,1.06,0.9,291095,619551,984598,984598,88.11,88.49
한맥개발(주),056590,,999999999,,109838,,100000,,79.21
한맥개발주식회사,051819,999999999,30.02,-1605528,1156160,5000000,5000000,82.38,74.29
한맥기연(주),051425,3.65,2.2,953612,856463,1000000,1000000,54.47,59.99
한맥중공업(주),020100,3.41,10.64,4518009,24244200,5200000,5200000,21.73,19.57
한맥테코산업주식회사,020101,2.08,3.02,4904862,7871919,1000010,1000010,45.39,52.15
한무쇼핑주식회사,010053,147.53,203.13,94599789,109336515,30454810,30454810,0,0
한무컨벤션주식회사,012129,1.41,2,8043624,9673618,75000000,75000000,51.09,45.61
한미IT(주),047932,4.62,2.33,251524,421077,1000000,1000000,0,44.23
한미건설,020105,4.1,1.17,2695445,1166364,1200000,1200000,48.92,34.23
한미기술산업(주),047499,1.21,1.19,687903,1035383,1500000,1500000,54.48,32.93
한미기초개발(주),052066,3.69,2.8,861398,1085237,1300000,1300000,40.41,39.15
한미냉동식품(주),052165,1.68,2.76,184312,430580,800000,800000,37.84,23.61
한미네트웍스(주),045424,1.44,0.96,610207,575852,8000000,8000000,36.99,50.79
한미스위스광학(주),044631,3.64,1,481107,262203,2000000,2000000,18.53,40.42
한미실업주식회사,020109,1.53,1.63,573004,757335,160000,160000,21.63,35.48
한미에이디엠(주),052817,6.93,3.3,1218599,678174,500000,500000,29.48,39.45
한미에프티(주),020103,-0.03,,-83696,,3700000,,132.68,
한미전선주식회사,043021,20.85,5.16,2815768,3737272,700000,700000,13.04,28.49
한미정밀화학주식회사,027504,8.5,9.66,6906200,10574389,6000000,6000000,27.91,37.21
한미타올주식회사,020111,2.4,1.45,277949,312382,996950,996950,16.75,24.99
한미테크윈주식회사,018629,5.99,8.68,1660900,3524984,2700000,2000000,24.83,15.38
한미헬스케어(주),030137,,,,,,,,
한바다1호선박투자회사,049496,1.54,1.54,694657,931261,3036000,3036000,62.73,59.72
한발매스테크주식회사,043782,2.76,2.2,1018905,874583,4821000,4821000,30.18,25.17
한밭레미콘주식회사,027655,-1.42,-0.78,-1096364,-606055,2869600,2869600,113.72,145.85
한밭미래자원주식회사,048413,-1.69,2.61,-813154,1502800,2900000,2900000,57.11,62.12
한별종합건설주식회사,039302,2.26,1.41,5196105,1717276,1200000,1200000,8.31,17.04
한보일렉트(주),052591,1.67,1.22,407085,570553,600000,900000,74.74,54.72
한보철강공업(주),028845,999999999,999999999,-512419,-349583,8341495,8341495,0,0
한본인더스트리주식회사,048323,3.32,1.05,783564,305499,1200000,1200000,46.76,45.54
한부엔지니어링(주),041614,-13.16,26.47,-120857,233145,2300000,2300000,3.33,2.99
한불엠앤에스(주),043389,2.34,-2.5,4394517,-8908076,2560000,2560000,74.67,94.36
한불화장품주식회사,010054,-1.19,6.74,-1194501,806473,5841320,5724495,1.88,0
한빌건설주식회사,045708,7.29,9.27,8953788,11282463,4000000,4000000,21.12,38.78
한빛건설(주),048908,999999999,999999999,-242186,-2276907,300000,300000,0,0
한빛건설산업(주),052607,49.57,2.83,2125132,147387,1300000,1600000,3.02,2.6
한빛세마텍(주),020578,-11.27,-42.87,-150874,-217884,4400000,4400000,6.48,0.23
한빛아이앤디주식회사,040883,3.01,-4.88,798723,-2145029,50000,50000,31.3,45.41
한빛종합건설주식회사,040262,1.81,,158680,,1420000,,1.98,
한산산업개발(주),049224,0.68,0.91,618792,784732,8000000,8000000,54.93,52.36
한살림사업연합,044413,0.36,10.01,32270,374169,4721480,5494620,9.06,0
한샘텍스(주),027527,3.68,5.81,4665130,10894584,1200000,1200000,41.76,35.81
한서건설(주),048895,999999999,999999999,-116298,149487,51000,51000,64.38,61.14
한서산업주식회사,020135,2.2,3.5,235670,371976,300000,300000,3.03,9.07
한서실업주식회사,020137,-4.43,1.06,-7249355,2046510,11020000,11020000,55.32,45.24
한서종합건설(주),053245,14.58,4.39,3161182,1140951,2100000,2100000,22.09,26.17
한성개발주식회사,051119,21.65,3.65,2125953,2092708,3000000,3000000,27.8,49.57
한성건설(주),020159,1.43,1.4,19131541,17149721,5200000,5200000,54.43,33.59
한성건설주식회사,049766,-0.86,0.95,-4810688,6271153,300000,300000,85.51,106.79
한성공업주식회사,020147,1.2,1.02,1726207,1704095,2890000,2890000,44.04,49
한성기계주식회사,053378,1.22,1.7,345810,590150,1100000,1100000,60.24,57.16
한성기업주식회사,028614,-22.61,-4.71,-2455982,-648593,300000,300000,169.32,259.28
한성도시개발(주),047162,-4.99,-0.45,-2048133,-1293065,300000,300000,98.51,105.61
한성레미콘주식회사,020150,-0.82,1.52,-272768,701238,1100000,1100000,41.97,51.78
한성리얼에스테이트디벨로프먼트(주),056889,,999999999,,-91277,,7300000,,79.4
한성모직주식회사,020151,1.91,-2.25,1237116,-1543680,6000000,6000000,39.32,42.12
한성산업개발주식회사,053464,-0.61,-0.38,-881455,-2216805,300000,300000,107.39,116.11
한성식품주식회사,020153,0.93,-0.77,255479,-235271,500000,500000,42.12,46.82
한성약품주식회사,045713,3.17,3.63,187261,380267,816860,816860,5.07,16.5
한성여객운수(주),020156,1.26,1.94,748886,1468137,2160000,2160000,37.5,37.62
한성운수(주),027549,11.16,13.23,2736860,2614786,1687500,1687500,19.63,18.29
한성유엔씨(주),053633,3.12,3.53,318756,925578,500000,1000000,23.28,30.51
한성인베스트먼트(주),020158,0.33,0.74,1565444,4035232,7550000,7550000,49.65,48.36
한성자동차,047965,10.33,6.82,8639380,5748915,2000000,2000000,15.24,21.68
한성전자,029832,-34.01,16.41,-3887666,1811603,300000,300000,7.83,2.2
한성정밀공업주식회사,045956,5.08,5.56,430920,597456,1000000,1000000,20.05,25.25
한성철강주식회사,040817,2.01,4.55,1642017,4749722,900000,900000,35.27,48.87
한성특수장비주식회사,043260,0.8,1.76,411898,1353179,600000,600000,63.59,59.71
한성프린텍주식회사,048989,2.15,2.9,1024041,1257087,800000,800000,63.06,58.09
한세드림(주),045162,25.79,-6.56,5865588,-5312841,3075000,3075000,19.71,47.07
한세전자주식회사,020163,-1.88,1.03,-1538176,992159,2140000,2140000,54.83,55.27
한솔건설,030712,3.52,1.7,12465749,13595746,55977470,55977470,34.11,41.2
한솔공영주식회사,038917,-0.88,2.37,-792833,2074989,1010000,1010000,81.67,61.64
한솔라이팅(주),051952,-12.78,0.88,-3609124,1797227,10000000,16100000,70.79,71.42
한솔섬유(주),020167,1.25,2.21,7940626,18148873,1000000,1000000,43.75,41.47
한솔씨엔비(주),047194,,,,,,,,
한솔에코랜드(주),053925,40.51,21.3,1175726,648117,1733470,1733470,18.47,13.22
한솔이엠이주식회사,038668,5.96,2.4,5052569,3950628,8000000,8000000,15.96,19.2
한솔칼라팩주식회사,051438,1.65,1.57,317489,697414,700000,900000,79.63,66.94
한솔페이퍼유통(주),017203,1.52,1.06,1787543,2030315,950000,950000,43.43,40.55
한솔페이퍼텍(주),014344,0.49,1.07,593988,2124916,7000000,7000000,39.48,50.3
한솔프린팅(주),041814,0.93,1.12,399505,579733,600000,600000,62.16,33.6
한송개발(주),020172,999999999,999999999,624446,1023085,50000,50000,0,20.03
한수테크니칼서비스(주),043623,26525.48,35354.99,1936360,3040529,400000,400000,0,0
한스자람주식회사,049537,-0.15,-0.2,-5468474,-8493647,5000000,5000000,135.25,126.92
한승개발주식회사,048432,0.56,0.48,269807,160780,300000,300000,97.78,96.82
한승얀물산(주),044788,,-2.52,,-946279,,4200000,,48.93
한신개발(주),049058,-3.83,-6.62,-12274,-35171,5000000,5000000,87.86,89.67
한신건설주식회사,020180,0.34,,145621,,1660000,,39.8,
한신기업주식회사,020181,3.25,1.34,1296373,470199,120000,120000,48.01,50.99
한신메디칼주식회사,039579,0.03,1.3,5390,289573,1750000,1750000,23.68,20.15
한신모방(주),020184,-2.52,-5.27,-299112,-477790,358000,358000,5.6,7.66
한신보일러주식회사,020185,0.47,0.99,68542,218171,600000,600000,19.54,8.97
한신약품(주),052196,8.87,4.6,649590,687509,500000,500000,7,22.44
한신에너지,056489,,-3.85,,-1303004,,2427000,,35.42
한신에스앤드(주),057291,,2.47,,1397073,,3400000,,50.24
한신전선(주),020188,1.74,2.8,1133214,1960184,1800000,1800000,40.51,33.41
한신칼라스틸(주),046963,2.31,1.92,578007,737728,200000,200000,40.04,35.25
한신화성(주),027578,0.17,0.08,29744,32721,1500000,1500000,28.68,35.72
한앤코시멘트홀딩스유한회사,022840,1.24,-0.58,7690546,-3784707,6000000,6000000,47.36,48.15
한양네비콤(주),048433,3.7,-5.48,477788,-2585436,5000000,5000000,28.38,53.72
한양사료(주),020193,15.91,1.21,1975996,239436,1500000,1500000,13.08,13.98
한양산업개발주식회사,020190,999999999,999999999,1210791,1776944,2400000,2400000,0,0
한양소재주식회사,020292,382.83,664.37,2178329,549437,3200000,3200000,0.16,0.18
한양잉크주식회사,041006,4.25,5.29,1294548,1644763,1500000,1500000,41.26,35.88
한양전기주식회사,053325,5.5,2.88,238275,839742,500000,500000,62.53,50.97
한양종합건설주식회사,054184,20.28,7.1,1371054,248756,1550000,1550000,0,8.7
한양철강(주),047346,1.79,0.12,959374,70316,1500000,2000000,60.77,59.15
한양철강공업(주),020198,1.39,1.37,1725080,2863391,1800000,1800000,34.25,55.4
한영과학(주),045528,5.57,999999999,480742,426800,660000,660000,0,5.8
한영민자개발,056333,,999999999,,-17633,,542351,,91.66
한영산업개발(주),057277,,-0.26,,-51802,,1500000,,77.87
한영산업주식회사,010622,-2.96,-2.02,-1010598,-792904,760000,760000,62.84,37.08
한영알코비스주식회사,020205,0.49,-0.6,355416,-657423,6000000,6000000,30.48,28.87
한영전기공업주식회사,054078,0.14,-4.36,44263,-2216545,500000,1000000,65.99,72.36
한영종합건설주식회사,020207,83.1,17.16,1471935,277665,2400000,2400000,0,9.49
한영코퍼레이션주식회사,020206,-1.61,-1.59,-479370,-532075,2683000,2683000,56.6,63
한영토건주식회사,020208,3.61,4.43,179954,581823,800000,800000,12.76,13.41
한온시스템이에프피코리아주식회사,016392,9.44,4.06,5203342,2800594,24002000,24002000,16.87,16.04
한우단조주식회사,046609,-3.4,-1.37,-1183316,-710949,1000000,1000000,67.24,71.18
한우리배움터주식회사,053237,999999999,0.93,-63,1361709,2695153,2680326,83.36,89.59
한우리외식산업주식회사,027607,10.52,3.08,1726614,389949,600000,600000,13.16,9.25
한우약품(주),030571,0.68,1.24,447802,1074107,1010000,1010000,40.91,44.13
한우철강산업주식회사,040968,-2.83,3.35,-1634814,2036195,1350000,1350000,45.16,53.57
한욱초자(주),020215,256.78,-451.79,94750,-687627,2200000,2200000,0,0
한욱테크노글라스(주),040566,2.2,21.15,11934759,39389656,3900000,3900000,28.5,21.01
한울정보기술주식회사,040910,2.03,5.96,678825,3386510,2372150,2372150,36.49,49.26
한울종합건설(주),020217,3.05,3.42,3410258,3707367,7554000,7554000,17.42,28.59
한웅레포츠주식회사,042959,-0.91,0.2,-709949,159152,1515000,1515000,35.18,65
한원건설(주),049921,0.86,0.67,369407,494032,8000000,8000000,70.37,66.08
한원광장프로젝트투자금융주식회사,052906,-1.11,-0.16,-4510360,-2655414,5000000,5000000,101.49,108.79
한원에셋(주),030215,-0.27,-0.5,-1201351,-3442630,50000,50000,137.5,104.75
한원정밀화학(주),020220,-1.95,-0.71,-661657,-254389,2500000,2500000,43.46,43.22
한유주택주식회사,049603,-0.4,-0.44,-4577092,-5989082,300000,300000,118.85,113.78
한융금속주식회사,029192,1.76,-0.98,1077681,-945926,1500000,1500000,36.72,51.86
한이철강(주),043104,1.56,0.31,792056,186483,500000,500000,50.71,50.42
한일개발(주),029427,46.71,31.95,1023213,2450090,5000000,5000000,0,0
