구분,항목,자산(*),자산(*),자산(*),자산(*),당좌자산(*),당좌자산(*),당좌자산(*),당좌자산(*),유동자산(*),유동자산(*),유동자산(*),유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),부채(*),부채(*),부채(*),부채(*),유동부채(*),유동부채(*),유동부채(*),유동부채(*),장기차입금(*),장기차입금(*),장기차입금(*),장기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),사채,사채,사채,사채,현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),자본(*),자본(*),자본(*),자본(*),매출채권(*),매출채권(*),매출채권(*),매출채권(*),매출원가(*),매출원가(*),매출원가(*),매출원가(*),재고자산(*),재고자산(*),재고자산(*),재고자산(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출총이익(손실),매출총이익(손실),매출총이익(손실),매출총이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),이자비용,이자비용,이자비용,이자비용,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,유형자산(*),유형자산(*),유형자산(*),유형자산(*)
주식회사케이엠엑스,029082,44257175,47659941,51792444,55007281,20582224,22859117,27330851,22793201,24092800,27201469,31373080,22793201,20164375,20458472,20419365,32214080,3618604,5134746,3342136,1244944,2236846,3587271,2011605,139654,182600,0,0,0,230000,2000000,0,0,0,0,0,0,4139129,877804,2166380,882400,5322688,11000000,9000000,9000000,40638571,42525195,48450308,53762337,2958951,3857859,3422640,0,6398471,6548694,7837170,0,3510576,4342351,4042229,0,3106242,3934924,3466765,1077158,13542386,14008621,17353176,5130066,7143915,7459927,9516006,5130066,4037673,3525003,6049240,4052908,4552584,2845872,6189706,5241690,2916468,-3261325,1288575,-1283979,28796,95356,53241,0,5.04,6.85,4.86,0,9498794,9382033,9630533,6101057
주식회사케이엠텍,047124,12792012,13016773,21769318,20479433,6211427,5663996,12827539,11380892,6211427,5663996,12827539,11380892,6580585,7352778,8941778,9098540,5831385,6170320,12115281,6184934,4411817,4707140,7773882,3585274,916170,1066269,1625243,580894,2282143,2987788,2967186,0,0,0,0,0,82070,181299,1911082,720376,2571187,3104478,6002692,6700824,6960627,6846453,9654037,14294499,1631522,1302760,1946378,1363662,16631704,17713772,22501881,20898773,0,0,0,0,909677,917768,1147779,1269375,18261678,19107099,26102329,26193587,1629974,1393327,3600449,5294814,720297,475559,2452670,4025439,1937117,196951,2718545,4673549,-142760,99229,1729783,-1190706,89032,98107,70471,58183,2.1,2.38,1.44,1.84,6253644,6754767,8221667,8282159
주식회사케이엠티,049138,17041511,19217703,8926399,6385657,10917475,11872620,2214004,249518,11007399,11961132,2308475,249518,6034113,7256571,6617924,6136139,14805636,15969534,13570554,12174072,12010448,14275525,13134493,5680608,1798586,1209132,74738,6163549,4317011,4294966,4012000,747526,0,0,0,0,350175,18539,116032,24325,560000,250000,0,0,2235875,3248169,-4644155,-5788415,9485560,10876964,1879911,218211,10943540,9961698,5845254,1285995,89923,88513,94471,0,1152539,1069981,1036027,427042,13016377,11032156,5541857,2387457,2072837,1070458,-303396,1101461,920298,477,-1339423,674419,224500,-606784,-1086601,894782,269781,-331635,97493,-91707,461901,542463,637517,292565,5.63,5.96,7.3,3.92,4886187,6344131,6191760,6074507
주식회사케이엠티,066148,,,11641990,10722082,,,2002407,1432628,,,2452848,2262438,,,9189142,8459644,,,6862368,6434097,,,3512248,4441097,,,3342120,1993000,,,2075970,3401394,,,0,0,,,92322,332058,,,0,155300,,,4779622,4287985,,,1847470,876183,,,8913530,4183551,,,450441,829810,,,867349,1240463,,,10973250,4713081,,,2059720,529530,,,1192371,-710934,,,705110,-491641,,,-144831,239736,,,173879,206906,,,6.42,3.72,,,7703785,7262555
주식회사케이와이물산,064521,,11770680,7611404,,,4643462,5889998,,,10977397,6210814,,,793284,1400590,,,12501263,7845984,,,12501263,7845984,,,0,0,,,2013174,5707546,,,0,0,,,11232,58546,,,3143000,2156917,,,-730583,-234580,,,1295635,2594812,,,99497862,70403162,,,6333934,320816,,,6618962,7332675,,,106962568,77971069,,,7464706,7567907,,,845744,235232,,,299185,496003,,,-28836,47314,,,296510,311050,,,29.46,8.06,,,59244,33851,
주식회사케이원,062885,,17453636,16299852,24039844,,4719567,6411318,7757524,,16704991,15798759,22961082,,748645,501092,1078762,,11483842,9162442,15167246,,11435239,9122769,15121449,,0,0,0,,10550619,8337090,14265997,,0,0,0,,337787,389938,131615,,151000,737000,197618,,5969794,7137409,8872598,,3936690,5261588,7446986,,34090046,44803973,54180045,,11985424,9387441,15203558,,1904128,2012105,2305851,,38986373,47497426,58464262,,4896326,2693454,4284217,,2992198,681349,1978366,,1885932,1167616,1735189,,20846,52151,-258323,,256523,302998,212741,,4.86,3.21,1.88,,234895,226133,255009
주식회사케이원목재,047391,21965429,25372398,27493922,28854603,3238547,5601284,6838794,7979840,10274399,13296448,13945601,16436654,11691030,12075950,13548321,12417949,10897001,12237786,12772475,12413766,10383563,11032530,10671023,12366822,512300,1102460,2067000,0,9129171,9572960,9352016,9504139,0,0,0,0,13610,1490780,2449333,1743040,1003870,512232,701834,1964300,11068428,13134613,14721447,16440837,2143966,3218065,3364697,4312133,31583687,34921952,38125061,36641480,7035852,7695164,7106807,8456814,1578547,2070632,1893800,2035139,35445478,40372289,41671709,40497359,3861792,5450337,3546649,3855879,2283244,3379705,1652849,1820740,1582277,2074520,1581403,1712317,-576994,1477170,958553,-706293,458777,371474,389525,295488,4.67,3.5,3.43,2.56,11188234,11317895,12579434,11376954
주식회사케이원시티,050400,22835718,22160783,15943944,15630159,114462,199317,13676,65780,114462,199317,13676,65780,22721257,21961466,15930268,15564379,21949445,21483046,15361418,14555544,10004540,10280726,6640968,6624614,7598284,7025699,6224450,5431930,5474527,6176009,6592009,6591009,0,0,0,0,69229,116194,11273,37485,0,0,0,0,886273,677736,582526,1074615,37761,75906,0,25300,446181,199031,0,0,0,0,0,0,986867,893789,553694,464459,1671487,1438917,1061639,1235182,1225305,1239887,1061639,1235182,238438,346097,507945,770723,-428798,-208537,134444,492089,-36249,46966,-104921,26212,757424,720096,413398,282003,4.34,4.41,2.84,2.27,22721257,21961466,15930268,15564379
주식회사케이원제3호기업구조조정부동산투자회사,068389,,,,22526745,,,,482320,,,,482320,,,,22044425,,,,12371912,,,,71912,,,,6000000,,,,0,,,,0,,,,469642,,,,0,,,,10154832,,,,0,,,,0,,,,0,,,,122909,,,,268323,,,,268323,,,,145414,,,,79515,,,,-30358,,,,66903,,,,2.23,,,,22044425
주식회사케이월드라인,058569,24194782,21906728,21691589,19645702,3387902,2411105,3207389,1860050,3387902,2411105,3207389,1860050,20806880,19495623,18484201,17785652,20262155,22581265,21408057,19536157,5320425,7354014,5951536,4926078,13025982,14345989,15337358,14468354,2069397,1269931,1499504,2544370,0,0,0,0,274524,13993,259507,236888,638395,658315,723805,580415,3932627,-674537,283533,109545,1278159,674293,1604462,92221,23259735,48882225,33246531,23058656,0,0,0,0,982150,1117205,1303189,1017507,24623036,45949764,35453201,23750722,1363302,-2932461,2206671,692066,381152,-4049666,903481,-325441,1216204,-4607164,768037,-173988,-280864,-260530,245513,-22618,447892,489781,559983,493103,4.25,2.94,3.34,2.77,20533687,19190564,18357657,17721719
주식회사케이이씨디바이스,048101,26075946,26816685,26329963,27096423,17020303,14497079,14236624,24078029,17020303,14497079,14236624,24078028,9055644,12319605,12093339,3018395,2219309,4638047,4346102,3900223,1445392,4176879,3992649,3738223,0,0,0,0,0,3000000,3000000,2700000,0,0,0,0,15412793,7098391,1127886,1136664,150000,150000,11825000,21825000,23856637,22178638,21983861,23196199,1227043,6423329,1122046,882519,10043748,12279530,3647894,5659459,0,0,0,0,468453,754054,686475,544735,10829331,12751359,3943221,6363050,785583,471829,295327,703591,317130,-282225,-391148,158857,355163,59526,-64932,-920797,-626106,-8314402,-5970505,8778,0,0,175001,132562,0,0,5.83,4.65,3868544,3761019,16754,1336
주식회사케이이에스,058377,10169963,9368274,8979361,,752396,221253,62016,,782583,242229,103459,,9387380,9126045,8875902,,8235087,7294906,6738675,,3585886,6710228,3211494,,4000000,0,3000000,,2376185,5645185,2504000,,0,0,0,,1639,8410,2430,,0,0,0,,1934876,2073368,2240686,,748910,213936,61202,,1913668,2067644,1879686,,30187,20976,41443,,313384,249992,189764,,2583085,2741125,2449385,,669416,673481,569699,,356032,423489,379935,,64914,138492,173056,,-90387,6771,-5980,,289970,271841,193887,,4.27,4.18,3.19,,9234300,8972965,8722822,
주식회사케이제이산업개발,059036,80428245,83535716,,,14156596,15432023,,,80255810,83380831,,,172435,154884,,,98942124,115864673,,,3862592,20855214,,,95000000,94999890,,,8415,4697215,,,0,0,,,1326081,25727,,,0,0,,,-18513879,-32328958,,,0,0,,,0,0,,,66099214,67948808,,,1157736,1031969,,,0,0,,,0,0,,,-1157736,-1031969,,,-8487625,-13815079,,,-58319905,-1300354,,,8333892,12725327,,,9.86,13.07,,,41795,24244,,
주식회사케이제이지엘에스,066862,,,12212761,11816227,,,5041869,4110084,,,6546337,5989333,,,5666424,5826894,,,7883992,7798011,,,5922575,7570789,,,1956418,222222,,,4875556,6237174,,,0,0,,,1200025,5852,,,111000,198948,,,4328769,4018216,,,2652274,2820801,,,16970583,18478359,,,1504468,1879248,,,3129796,3627821,,,22675108,24360723,,,5704525,5882364,,,2574729,2254543,,,289688,289447,,,947790,-1194173,,,369569,336645,,,10.82,4.97,,,5590032,5667252
주식회사케이지,061550,,83157883,82771068,61113072,,3028366,2687217,2177252,,3028366,2687217,2177252,,80129517,80083851,58935819,,36887893,34467606,935341,,4157939,34432348,133476,,30100000,0,0,,0,0,0,,0,0,0,,571449,304500,1888903,,0,0,0,,46269990,48303462,60177731,,0,46212,44000,,0,0,0,,0,0,0,,91063,420560,520414,,0,324192,347016,,0,324192,347016,,-91063,-96368,-173398,,-295251,2033472,11874269,,556502,-266949,1584403,,1411814,2408000,1194104,,9.38,8,7.93,,0,0,0
주식회사케이지씨예본,065752,,,,42042330,,,,1543198,,,,1543198,,,,40499132,,,,962945,,,,485576,,,,0,,,,0,,,,0,,,,1328981,,,,0,,,,41079385,,,,142156,,,,3813162,,,,0,,,,1054625,,,,3352353,,,,-460809,,,,-1515434,,,,-1355579,,,,-6051395,,,,0,,,,0,,,,40043695
주식회사케이지에듀원,047034,77686393,88622803,85517183,74502548,25199150,21645232,19675656,12748872,26036097,22704083,20542842,13359701,51650297,65918720,64974342,61142847,20719327,20851428,28919245,32589212,16460379,20180655,27550606,30940017,0,0,0,0,0,4000000,13500000,15500000,0,0,0,0,13713201,11503576,3536871,2620933,2807849,0,1000000,0,56967066,67771375,56597938,41913336,6716815,7447909,9282299,6370532,26711547,37112932,38008298,31511605,836946,1058851,867186,610829,28812572,34520705,36743061,36360166,61665059,81688561,80851681,64321136,34953511,44575629,42843384,32809531,6140940,10054924,6100323,-3550635,5332265,7731983,-10819995,-13650276,11180748,-2209624,-7966705,-915938,646737,262802,524119,629584,6.25,6.96,5.99,4.34,25817979,37163335,35962266,33988089
주식회사케이지에프,069248,,,,20358999,,,,4888467,,,,9720547,,,,10638452,,,,1870794,,,,1870794,,,,0,,,,0,,,,0,,,,233822,,,,0,,,,18488205,,,,3859939,,,,0,,,,4832080,,,,11795,,,,0,,,,0,,,,-11795,,,,-11795,,,,-18266178,,,,0,,,,0,,,,1802776
주식회사케이지올앳,029631,20523973,25001213,25606617,28487319,18837837,24032672,22509087,24249778,18839942,24033128,22510687,24249778,1684031,968085,3095930,4237541,10295890,14039133,13622152,15594591,9931222,13656593,13438110,15423703,0,0,0,0,0,0,0,0,0,0,0,0,2041131,3162549,2294979,1874673,14649109,18259041,19471791,21620662,10228083,10962080,11984466,12892727,68938,113611,76174,233915,29820407,31128799,30369628,26744898,2105,456,1600,0,2882421,3137041,2439981,2282048,32964516,34828029,33263089,29454877,3144109,3699230,2893461,2709979,261688,562189,453480,427931,-744873,832652,1022386,908262,-1915418,1121419,-867570,-420306,0,0,0,0,0,0,0,0,154454,153437,203037,142099
주식회사케이지자원개발,070632,,,,7308151,,,,-48070,,,,-48070,,,,7356221,,,,8896389,,,,8896389,,,,0,,,,8889168,,,,0,,,,2954,,,,-64440,,,,-1588237,,,,0,,,,0,,,,0,,,,231429,,,,0,,,,0,,,,-231429,,,,-101180,,,,-22110,,,,61175,,,,1.38,,,,18310
주식회사케이케이디씨,069466,,,,11116472,,,,4495177,,,,4896839,,,,6219633,,,,5814305,,,,2501425,,,,3312880,,,,1250000,,,,0,,,,77186,,,,528131,,,,5302167,,,,3101644,,,,7994992,,,,401662,,,,1264465,,,,10851519,,,,2856527,,,,1592062,,,,1129998,,,,-55992,,,,243687,,,,9.5,,,,5953830
주식회사케이큐브홀딩스,051729,10772189,10035433,33740575,46082703,5486703,3089838,2951685,2254401,5486703,3089838,2951685,2254401,5285486,6945595,30788890,43828302,150417,38801,39428,8018084,133000,16384,12011,16300,0,0,0,0,0,0,0,0,0,0,0,0,4178320,2575004,2441532,205050,10000,0,0,2000000,10621771,9996632,33701147,38064618,0,0,0,0,0,0,0,0,0,0,0,0,195764,327570,248266,324272,0,0,0,0,0,0,0,0,-195764,-327570,-248266,-324272,324263,1849208,706513,9487369,3169892,-1603316,-133471,-2236483,0,0,0,0,0,0,0,0,8071,147734,80984,0
주식회사케이큐코리아,058856,14196926,5317189,,,925853,1127968,,,925853,1127968,,,13271074,4189221,,,12062748,4951656,,,636565,309536,,,10926183,4642120,,,220000,273758,,,0,0,,,4199,194977,,,0,0,,,2134178,365533,,,62730,62730,,,167020,74784,,,0,0,,,58458,36343,,,226031,120455,,,59011,45671,,,553,9328,,,-164705,-1768645,,,1379,190778,,,209376,25756,,,1.74,0.31,,,12970574,3888721,,
주식회사케이티건설,045397,147724614,117812732,5829705,,8028034,3701241,5790884,,10103453,4383948,5790884,,137621162,113428784,38821,,170005493,151548491,39331252,,116046611,120878337,39326097,,0,0,0,,113909150,118224468,36709868,,0,0,0,,6457711,3589903,10,,0,0,2014054,,-22280878,-33735759,-33501547,,37657,81401,3776820,,2365562,23650592,113487097,,2075419,682707,0,,2999781,5105053,563730,,2556304,23750137,115188958,,190742,99545,1701861,,-2809039,-5005507,1138131,,-10874924,-11454881,234212,,3694614,-2867808,-27358,,8831589,6456308,1257741,,6.64,5.56,1.62,,137084402,112893784,38821,
주식회사케이티미디어허브,066291,,,,184702015,,,,144660399,,,,144660399,,,,40041616,,,,81924251,,,,78772065,,,,0,,,,0,,,,0,,,,59526215,,,,0,,,,102777763,,,,77926598,,,,0,,,,0,,,,278949625,,,,304690069,,,,304690069,,,,25740445,,,,20800287,,,,-14856931,,,,180984,,,,17.36,,,,14293641
주식회사케이티비투어,057915,11676203,12359180,10073305,6425830,11167453,11921486,9634297,6079038,11167453,11921486,9634297,6079038,508751,437694,439008,346792,3725541,4123026,1837746,1703058,3725541,4123026,1837746,1703058,0,0,0,0,0,0,0,0,0,0,0,0,3853672,4200338,3708046,1309627,300000,300000,0,0,7950662,8236154,8235559,4722772,2707719,3651815,1824996,1363537,3416839,5474101,4254479,4591434,0,0,0,0,6625496,5242393,5498930,4327287,12842829,10063254,9687230,5790786,9425990,4589153,5432750,1199352,2800494,-653240,-66180,-3127935,2763131,285491,67484,-3512787,-349640,346666,-492292,-2398419,0,0,0,0,0,0,0,0,100227,55025,72647,4431
주식회사케이티세라믹,029263,7567334,8070580,10254292,19127741,1388933,2317331,3361869,10172907,3840860,4665312,6976138,12875977,3726474,3405268,3278154,6251763,11975021,12597822,4535260,13229074,2734871,9118918,1983016,10258342,0,0,0,258333,0,0,0,8400000,0,0,0,0,435703,434892,2036121,583190,0,0,0,0,-4407686,-4527242,5719033,5898666,1296054,2081530,1594471,4290280,20954786,23777601,22984427,25750062,2451927,2347982,3614269,2703071,698850,577534,765534,913142,22269039,25452937,23866035,26862822,1314252,1675335,881607,1112760,615402,1097801,116073,199618,-452464,-119556,-1215721,179633,187038,-812,1601230,-1452931,1458691,1470662,1379211,347582,0,0,0,7.98,3685091,3360885,3219771,4374959
주식회사케이티시코리아,018583,71873517,60266482,26540560,18734868,31789470,23628368,6295152,2237102,56635712,43846565,12090371,5048945,15237805,16419917,14450190,13685924,50224658,48155388,36521018,30396747,49682891,40616298,36259551,30296747,463898,479090,228170,0,33149404,34735051,26955767,22686361,0,0,0,0,59615,729785,115036,288019,4489244,3244379,2831904,134752,21648859,12111094,-9980458,-11661879,24289047,18802257,2601782,966841,173354168,131912169,57804583,23677723,24846242,20218198,5795219,2811843,7249871,8718122,18869554,2206391,183664851,136135779,56039413,23960046,10310684,4223609,-1765170,282323,3060812,-4494512,-20634724,-1924068,1226642,-9428467,-22591552,-1681421,-768773,670169,-614748,172983,3148210,2336282,1965550,1080930,7.13,5.39,5.03,3.29,13323019,13156695,13012166,12896629
주식회사케이티씨,040989,18962305,18184106,18496589,19581281,11521769,11107761,11627513,13927176,11732040,11187139,11713765,14018124,7230265,6996968,6782825,5563157,7167278,6404315,6464213,7194441,6764093,6058539,5248287,5905731,0,0,0,0,2401182,2425845,2359300,1940000,0,0,0,0,4966078,1605277,3404708,3786193,420000,655000,2156650,4521990,11795026,11779791,12032376,12386840,5311228,8755090,4268402,4686877,16502041,13304483,10499737,13337303,210271,79378,86251,90949,861398,1023693,773316,689213,17871782,15466796,12617316,15867335,1369742,2162313,2117579,2530032,508344,1138619,1344263,1840819,298030,678089,557686,243563,-855114,-3360802,1799432,381485,163612,160425,200416,182662,5.93,6.65,6.93,5.8,1331843,1209859,1208088,1622277
주식회사케이티씨,059850,15038399,15266244,14432836,,422961,15140,4262,,523071,840060,4262,,14515328,14426184,14428575,,14326664,14533606,14574471,,1560805,1814977,1862837,,9196110,9030000,9023005,,780000,750000,816000,,0,0,0,,12534,1770,1760,,0,0,0,,711735,732638,-141634,,402374,0,0,,2527125,4815413,3642709,,100110,824920,0,,391984,466522,406551,,2951278,5754677,3486004,,424153,939264,-156705,,32169,472742,-563256,,-471102,20903,-874272,,-23894,-10764,-10,,515354,912603,311028,,4.63,9.17,3.14,,13818048,13763184,13765575,
주식회사케이티에스씨,019712,91795450,84141213,83295268,79138411,26176346,27571354,26334318,21956718,57410315,51492307,50936011,46747462,34385135,32648905,32359256,32390949,72941227,65155207,63120127,56759068,68492854,60582801,58540910,52183506,0,0,0,0,53365285,53910305,50602308,46943307,0,0,0,0,238448,213420,2017478,1743405,5720894,6223000,5620000,3720000,18854224,18986006,20175140,22379342,19917736,18436253,17543975,15930842,184460597,184685422,135206043,132418648,31233969,23920953,24601693,24790744,15840151,15532300,14843143,14796471,203668806,204560876,153342377,151772751,19208209,19875454,18136334,19354103,3368059,4343154,3293191,4557632,752491,131782,1456743,2204202,-3083044,-25029,1804059,-274073,3226104,3481628,3079134,2373266,5.76,6.49,5.89,4.87,32145612,31251152,31076602,30976728
주식회사케이티에이엠씨,063331,,,10179231,10450364,,,9176180,7441560,,,9176180,7441560,,,1003051,3008804,,,1437745,687023,,,1321614,621383,,,0,0,,,0,0,,,0,0,,,7190,1209370,,,8122967,5013291,,,8741486,9763341,,,1003928,1122317,,,0,0,,,0,0,,,2720380,2246807,,,4243739,3356870,,,4243739,3356870,,,1523359,1110064,,,1354047,1015424,,,6050,-1920787,,,0,0,,,0,0,,,214840,152888
주식회사케이티엔에프,066047,,,10305509,12767106,,,6783848,8614292,,,7662030,10131705,,,2643479,2635402,,,3389499,5842690,,,2883079,5508488,,,49980,16660,,,1221954,4062938,,,0,0,,,1092841,2328787,,,51767,555876,,,6916010,6924417,,,5600744,5740294,,,7185787,9316003,,,878182,1517413,,,2346239,2250533,,,10640693,13139309,,,3454906,3823307,,,1108667,1572774,,,1011812,1370851,,,-18828,1235946,,,52436,100707,,,8.03,3.72,,,2280609,2226483
주식회사케이티엔지니어링,010050,171874447,212867347,258430307,299843898,115740781,154762221,201669677,249188428,126345516,168726645,208390811,254111182,45528931,44140702,50039496,45732716,120503346,161864104,201076190,222308924,108879130,140918572,185250807,206109221,0,2488023,6429108,4412189,3000000,19164963,17297666,0,0,0,0,0,12961866,7306801,17454506,18958590,0,0,0,0,51371101,51003243,57354117,77534974,97181055,109112781,156536188,167069720,331283276,0,0,0,10604735,13964426,6721135,4922753,6885820,374194227,493317337,556090362,342449364,374518385,500554958,572397785,11166088,374518385,500554958,572397785,4280268,324158,7237621,16307423,2321009,388796,4670410,22316723,10914073,-5655065,10147706,1504084,1400521,1167850,1257392,1371776,8.51,4.27,3.24,4.61,22985821,19890704,19054267,14019371
주식회사케이티엠,067705,,,15182620,16524593,,,5914430,5290129,,,6023435,5699829,,,9159185,10824764,,,11855548,14656075,,,3141900,4372605,,,7722000,8900000,,,1067000,704800,,,0,0,,,402660,79464,,,365637,912165,,,3327072,1868518,,,4162682,4478724,,,10183006,9387414,,,109005,409700,,,959632,1119229,,,12022575,11186464,,,1839569,1799050,,,879937,679821,,,537174,655430,,,344146,-323196,,,208490,299405,,,4.26,2.94,,,8925972,10605440
주식회사케이티이노에듀,043269,8313669,,,,3061826,,,,3063086,,,,5250583,,,,5995879,,,,5958379,,,,37500,,,,2419763,,,,0,,,,14637,,,,725636,,,,2317791,,,,2045673,,,,6949441,,,,1260,,,,5366272,,,,12922416,,,,5972975,,,,606703,,,,-275803,,,,-1706740,,,,338886,,,,6.96,,,,426349,,,
주식회사케이티클라우드웨어,066622,,,,13212622,,,,8977551,,,,8977551,,,,4235071,,,,1128459,,,,690522,,,,0,,,,0,,,,0,,,,2933121,,,,3000000,,,,12084163,,,,588177,,,,0,,,,0,,,,7819314,,,,4445461,,,,4445461,,,,-3373853,,,,-2912976,,,,2890422,,,,0,,,,0,,,,732062
주식회사케이퍼필름,069831,,,,20353200,,,,1297408,,,,1516976,,,,18836224,,,,14031172,,,,1831172,,,,11000000,,,,1107622,,,,0,,,,370002,,,,127308,,,,6322028,,,,133299,,,,225321,,,,219568,,,,3424777,,,,4981978,,,,4756657,,,,1331880,,,,989127,,,,268819,,,,272077,,,,4.49,,,,18316054
주식회사케이플러스,069919,,,,10880794,,,,2921537,,,,6846286,,,,4034508,,,,7757880,,,,3957880,,,,3800000,,,,3709681,,,,0,,,,4539,,,,643000,,,,3122914,,,,1582455,,,,13144561,,,,3924748,,,,2052713,,,,16191175,,,,3046614,,,,993902,,,,466852,,,,-16925,,,,487204,,,,12.98,,,,3854100
주식회사케이피산업개발,064808,,8048262,1457413,,,26940,1426135,,,26940,1426135,,,8021323,31278,,,8005945,122120,,,1005945,122120,,,7000000,0,,,476000,0,,,0,0,,,25901,1102,,,0,0,,,42317,1335293,,,0,0,,,0,0,,,0,0,,,42063,986746,,,0,89460,,,0,89460,,,-42063,-897286,,,-257683,1292976,,,25901,-24799,,,215687,442001,,,5.77,11.82,,,8016703,9170,
주식회사케이피아이,051630,20068480,19437054,18044470,17796610,8376004,7889682,6116047,4445657,10432441,10103218,7378554,5523728,9636040,9333836,10665916,12272881,15695729,14805262,14037228,12139502,12878594,14409902,13796388,12053182,601300,395360,240840,86320,8569495,8793795,7810072,7705255,0,0,0,0,451962,244002,315631,8161,1000000,435300,100400,98000,4372751,4631792,4007242,5657107,6459023,6933286,4293618,3276897,13718583,14885547,9333844,9957106,2056437,2213536,1262507,1078071,1717267,1695205,1332707,1579557,16425698,17786757,11333104,12726342,2707115,2901210,1999260,2769236,989849,1206005,666553,1189679,53320,259040,-612617,649865,183336,-207960,71629,-307470,932575,843851,992783,641164,7.94,7.18,8.82,6.8,5400638,5242945,5120538,4983406
주식회사케이피해운,061984,12004426,11016472,9872903,,2287994,1133144,578260,,2287994,1926130,1374839,,9716433,9090342,8498064,,11006858,10731465,9271888,,4089760,4053457,3770113,,1700000,2161320,1961284,,2138623,2146983,1563972,,0,0,0,,37002,47031,2813,,57000,6000,6000,,997569,285007,601016,,865428,314919,308679,,21032580,27923711,24302025,,0,792986,796579,,734035,749929,750682,,22125894,28620208,25589494,,1093314,696497,1287469,,359279,-53432,536787,,-40622,-712561,316008,,-505309,10029,-44218,,167008,578678,589642,,3.69,6.5,7.49,,9229092,8764184,8425261,
주식회사케파스에셋,056537,10663008,14355170,13520417,13238790,450787,1926901,1068338,837340,450787,1926901,1068338,837340,10212221,12428269,12452079,12401450,5047999,9624030,9765570,10457901,5047999,9624030,4765570,5457901,0,0,5000000,5000000,4561096,9000000,4090000,4734000,0,0,0,0,172145,727626,302525,143528,0,0,0,0,5615009,4731140,3754847,2780889,0,0,0,0,0,0,0,0,0,0,0,0,202861,265250,289202,262222,0,0,0,0,0,0,0,0,-202861,-265250,-289202,-262222,-904085,-877031,-983132,-973957,-106972,555481,-425101,-158997,641265,700896,742145,654505,10.81,10.34,8.21,6.95,10152181,12359687,12392039,12391450
주식회사켐온,060712,9336215,6855199,,,8575878,4681332,,,8944659,6292417,,,391556,562782,,,8076023,5820425,,,8076023,5789610,,,0,0,,,0,615330,,,0,0,,,1346574,446431,,,1301038,1408264,,,1260192,1034773,,,5825807,2714533,,,97181729,103395566,,,368780,1611085,,,3796669,2533356,,,101701538,106077923,,,4519809,2682357,,,723141,149001,,,777426,-112116,,,1100771,-900142,,,1759,2045,,,0,0.66,,,3094,35810,,
주식회사켐코,067778,,,3647657,8556463,,,2279593,971955,,,2673565,1611476,,,974092,6944987,,,3045557,7111140,,,1020496,1177899,,,993000,4833000,,,280000,506500,,,0,0,,,240055,266480,,,1200000,85680,,,602100,1445323,,,321215,622721,,,2271388,4839555,,,393972,639521,,,441221,1165215,,,2547869,6338072,,,276481,1498517,,,-164740,333302,,,40123,267103,,,235146,26425,,,57795,230992,,,5.14,5.37,,,876092,5825417
주식회사켐크로스인터내셔널,059905,56849286,70363543,41590410,,31796467,57884639,35092241,,55605876,68499509,39302958,,1243410,1864034,2287452,,50437596,64431711,34565180,,38828930,58373839,34223515,,11389000,5766500,0,,4566667,12846501,1113944,,0,0,0,,14044036,28355437,14690229,,5131540,5143060,5100380,,6411690,5931832,7025230,,12212864,23146536,15153483,,506725662,671736277,734022622,,23809409,10614870,4210718,,14888496,15647951,13650532,,521060575,684035252,746014845,,14334914,12298976,11992223,,-553582,-3348975,-1658309,,247428,-2684862,-974901,,-10059450,14311401,-13665209,,376792,418203,295218,,2.51,2.42,2.99,,534731,478359,497176,
주식회사켐타운,070558,,,,10036421,,,,4819736,,,,9224412,,,,812008,,,,7066000,,,,6821773,,,,0,,,,378323,,,,0,,,,64769,,,,1807012,,,,2970421,,,,597458,,,,62926283,,,,4404676,,,,4946742,,,,69316993,,,,6390710,,,,1443968,,,,512496,,,,-917083,,,,846,,,,0.45,,,,1391
주식회사켐텍,063039,,,11578640,17603945,,,10808055,14850101,,,11539886,16143477,,,38753,1460468,,,8538772,13223172,,,8522207,13050027,,,0,0,,,227987,6680336,,,0,0,,,1753518,159397,,,0,0,,,3039868,4380773,,,8791795,11959110,,,52999544,68867079,,,731831,1293376,,,2323182,3826118,,,56857595,74423964,,,3858051,5556886,,,1534869,1730768,,,1193742,1368886,,,1382666,-1594121,,,9010,46845,,,7.9,1.32,,,7212,688824
