,구분,이자보상배율2009,영업이익2009,차입금의존도2009,총자본증가율2009,유동자산증가율2009,매출액증가율2009,순이익증가율2009,영업이익증가율2009,매출액순이익률2009,매출액총이익률2009,자기자본순이익률2009,총자본순이익률2009,매출원가 대 매출액비율2009,매출채권회전률2009,재고자산회전률2009,총자본회전률2009,유형자산회전율2009,부채비율2009,유동비율2009,자기자본배율2009,당좌비율2009,비유동비율2009,순운전자본비율2009,현금비율2009,부채2009,자산2009,매출액2009,부채/현금흐름2009,유동부채2009,유동자산2009,매출/현금흐름2009,차입금평균이자율2009,정상기업여부
180,(주)동영건설,-26.64,-16931226,0,-93.01,-93.02,-97.51,0,0,-1094.08,-671.85,0,-56.37,771.85,0.08,0.26,0.05,67.07,0,16.11,-6948.88,15.09,0,-519.44,1.2,24858758,4012133,1582775,12.01,24842508,4001833,188.59,4.35,0
181,(주)동윤산업,-0.76,-378798,55.07,-23.12,-78.09,70.66,0,0,-7.33,14.12,-9.94,-3.43,85.88,19.22,27.16,0.47,0.63,165.3,16.84,276.01,15.14,239.49,-48.06,5.37,7071751,11349977,6102311,5.25,6558661,1104173,6.08,6.19,0
182,(주)동일디앤씨,0.29,628730,66.92,-39.53,-39.71,513.17,0,0,-2.65,10.14,0,-3,89.86,85.9,1.35,1.13,2109.1,0,79.77,-3244.73,23.39,0,-25.15,0.05,49275306,39541123,59410208,41.2,49154375,39210131,34.17,5.54,0
183,(주)동일앤프라스,0.15,70345,84.92,-5.04,-5.01,-31.9,0,0,-9,10.78,-164.19,-6.65,89.22,9.98,17.7,0.74,0.85,13341.08,16.08,6.78,10.74,11722.27,-66.72,0.61,9040449,9108213,6902174,-8.13,7241934,1164731,-10.64,6.24,0
184,(주)동일와이앤드케이,1,468631,41.99,-7.21,-8.7,27.29,0,0,2.54,5.5,7.87,2.69,94.5,4.41,11.45,1.06,1.78,171.01,73.19,70.97,59.35,173.89,-13.13,0.09,10715632,16981854,18662844,-1.28,8314596,6085235,-0.74,6.17,1
185,(주)동일하이빌,-3,-1065860,101.98,7.31,7.63,0,0,0,0,0,0,-0.95,0,0,0,0,0,0,94.17,-457.95,3.09,0,-5.97,0.05,131752555,128088961,0,-15.42,131174981,123524909,0,0.28,0
186,(주)동재,0.04,54741,97.13,173.28,8152.93,-6.33,0,-39.62,-254.48,84.94,0,-9.56,15.06,47.53,0.08,0.04,0.07,0,63.96,0,1.22,0,-36.61,0.77,26364510,25604586,656711,-35.13,26007399,16634107,-1410.4,8.14,0
187,(주)동제하우징,-0.08,-254059,153.73,-35.47,-35.66,9.45,0,0,-12387.68,0,0,-9.65,0,0,0,0,0.15,0,166.9,-16795.14,83.31,0,39.72,0.16,23883348,15485775,15376,-8.27,9194839,15345775,-12841.21,11.86,0
188,(주)동진,2.74,779263,25.96,61.82,215.82,153.44,0,0,7.95,7.22,36.57,11.03,92.78,4.4,116.88,1.39,9.47,289.71,96.02,11624.34,94.86,141.19,-2.64,5,16838436,22650605,25418175,-3.61,15043151,14444676,-2.39,5.14,1
189,(주)동진앤컴퍼니,-0.18,-56161,39.32,8.15,254.47,0.3,0,0,10.95,0,2.67,1.32,0,0,0,0.12,0.12,107.5,4.28,70.62,4.28,204.6,-31.3,0.9,9338471,18025263,2092349,-0.98,5894447,252513,-4.38,4.67,0
