,구분,이자보상배율2016,영업이익2016,차입금의존도2016,총자본증가율2016,유동자산증가율2016,매출액증가율2016,순이익증가율2016,영업이익증가율2016,매출액순이익률2016,매출액총이익률2016,자기자본순이익률2016,총자본순이익률2016,매출원가 대 매출액비율2016,매출채권회전률2016,재고자산회전률2016,총자본회전률2016,유형자산회전율2016,부채비율2016,유동비율2016,자기자본배율2016,당좌비율2016,비유동비율2016,순운전자본비율2016,현금비율2016,부채2016,자산2016,매출액2016,부채/현금흐름2016,유동부채2016,유동자산2016,매출/현금흐름2016,차입금평균이자율2016,정상기업여부
15,(주)비엔지티,-2.86,-1275974,26.34,19.46,-26.07,-33.29,0,0,-88.01,15.81,-80.56,-39.48,84.19,8.49,15.7,0.45,1.73,105.78,66.61,168.24,66.57,138.15,-16.48,37.44,17955945.0,29433181.0,51292674.0,-27.02,17098707.0,15177297.0,-33.71,12.25,0
16,(주)삼화네트웍스,999999999,7017526,0,25.79,88.77,136.36,0,0,18.05,27.37,21.68,19.44,72.63,15.12,0,1.08,87.03,12.96,1019.13,477.21,1019.13,30.76,65.63,120.32,5653568.0,44917658.0,45701998.0,136.72,3606387.0,32763216.0,16.23,0.0,1
17,(주)서울리거,4.81,-259557,0,149.4,117.5,223.91,0,0,-9.97,7.57,-6.75,-5.98,92.43,4.12,31.79,0.6,12.1,9.42,816.2,375.72,780.28,47.54,49.62,399.52,3738408.0,43257691.0,18484248.0,-187.51,3007796.0,24847341.0,-38.41,4.84,0
18,(주)성안,0.53,-6707796,19.57,5.36,-4.7,-9.91,0,0,17.96,18.05,11.03,6.81,81.95,5.75,1.95,0.38,1.8,58.18,158.46,283.23,68.59,107.45,11.83,16.69,169034693.0,256671843.0,195719920.0,0.7,128422715.0,134616133.0,0.69,2.23,0
19,(주)세동,-0.41,-4251216,48.89,-3.01,12.35,-4.55,0,0,-5.83,6.6,-31.08,-5.64,93.4,5.28,16.44,0.97,1.84,549.26,52.19,265.96,43.45,422.33,-32.01,1.57,108095074.0,127367858.0,125538674.0,6.79,84384047.0,42087169.0,5.85,4.1,0
20,(주)센트럴인사이트,-3.42,-5665793,30.19,8.23,-25.79,6.41,0,0,-15.02,11.89,-17.61,-9.73,88.11,21.79,5.39,0.65,3.17,68.47,48.76,91.7,15.95,144.26,-15.1,6.44,44877624.0,79229574.0,85778938.0,-13.93,31024260.0,18349260.0,-9.09,12.19,0
21,(주)셀루메드,-6.43,-15174751,19.05,-13.47,-25.92,-38.58,0,0,-355.33,22.75,-81.23,-47.19,77.25,0.95,0.91,0.13,1.21,51.49,119.72,51.02,69.22,95.06,6.14,21.67,25238285.0,69792841.0,9813992.0,-16.89,23222305.0,26475874.0,-40.11,10.04,0
22,(주)셀바스에이아이,-8.96,-8415579,26.74,25.06,-37.75,10.64,0,0,-23.53,0,-6.48,-5.03,0,2.93,140.89,0.21,1.15,53.06,133.38,424.46,131.19,127.53,4.17,21.64,43757739.0,100647828.0,35440728.0,-13.23,12509616.0,29853738.0,-23.81,1.35,0
23,(주)소리바다,0.76,-691888,24.76,153.29,67.15,54.65,0,0,-29.91,0,-59.8,-28.87,0,7.19,5901.77,0.97,66.3,111.32,74.16,97.36,74.12,129.97,-13.41,40.23,26520791.0,46773691.0,39250560.0,-8.21,25709298.0,29277967.0,-6.42,10.25,0
24,(주)솔고바이오메디칼,-16.34,-7798412,24.69,-11.59,-18.08,-2.92,0,0,-45.81,23.46,-25.93,-18.16,76.54,3.8,1.51,0.4,1.64,47.11,147.95,72.92,59.0,80.58,14.66,14.09,16623878.0,49187151.0,23721925.0,-32.23,15476747.0,23517725.0,-24.44,4.61,0
