,구분,이자보상배율2016,영업이익2016,차입금의존도2016,총자본증가율2016,유동자산증가율2016,매출액증가율2016,순이익증가율2016,영업이익증가율2016,매출액순이익률2016,매출액총이익률2016,자기자본순이익률2016,총자본순이익률2016,매출원가 대 매출액비율2016,매출채권회전률2016,재고자산회전률2016,총자본회전률2016,유형자산회전율2016,부채비율2016,유동비율2016,자기자본배율2016,당좌비율2016,비유동비율2016,순운전자본비율2016,현금비율2016,부채2016,자산2016,매출액2016,부채/현금흐름2016,유동부채2016,유동자산2016,매출/현금흐름2016,차입금평균이자율2016,정상기업여부
2601,주식회사중문랜드,-2.4,-344472.0,123.77,-2.1,5.96,-33.76,0.0,0.0,-34.3,52.93,0.0,-6.26,47.07,4.48,66.82,0.18,0.19,0.0,14.16,0.0,14.16,0.0,-33.85,0.07,10314890.0,7807366.0,1440970.0,-4.28,3078910.0,435991.0,-30.66,1.54,0
2602,주식회사중우건설,-0.25,-2816496.0,237.92,-3.99,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.85,0.0,0.0,0.0,0.0,0.0,0.0,41.39,0.0,4.31,0.0,-141.33,3.0,177598332.0,73622191.0,0.0,-7.94,177530362.0,73478840.0,0.0,6.68,0
2603,주식회사중원,-0.65,-76018.0,77.21,0.32,77.12,0.0,0.0,0.0,0.0,0.0,0.0,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.5,0.0,-71.52,0.04,15652444.0,11402673.0,0.0,-1.85,8279071.0,124055.0,0.0,1.36,0
2604,주식회사중원미디어,-12.26,-873549.0,40.72,-0.21,13.84,6.05,0.0,0.0,-19.35,62.57,-1.77,-0.99,37.43,42.9,40.31,0.05,0.05,79.44,1.03,2837.69,0.71,178.67,-41.37,0.31,40575479.0,91653935.0,4704306.0,-1.5,38313790.0,393738.0,-12.92,0.19,0
2605,주식회사중원산업,0.48,569303.0,32.84,-2.48,-46.46,0.33,0.0,-55.02,-2.56,35.45,-0.43,-0.23,64.55,31.5,23.51,0.09,0.09,88.56,3.42,313.58,2.65,186.83,-25.83,0.98,112773127.0,240116416.0,21544904.0,4.27,64210868.0,2195306.0,22.38,1.45,0
2606,주식회사지민산업,-0.32,-161523.0,153.37,-0.96,-25.19,76.05,0.0,0.0,-90.38,0.0,0.0,-5.47,0.0,0.0,0.0,0.06,0.06,0.0,0.44,0.0,0.44,0.0,-88.65,0.19,18724747.0,11972986.0,728189.0,-3.91,10660787.0,47294.0,-100.43,2.77,0
2607,주식회사지베이스,10.6,4207203.0,78.19,74.41,-64.52,0.0,0.0,0.0,137.59,0.0,73.09,13.03,0.0,0.0,0.0,0.09,0.0,360.56,6.43,12338.26,6.43,451.45,-28.8,0.16,44486723.0,56824988.0,4234639.0,-0.86,17489748.0,1124162.0,-9.04,1.08,1
2608,주식회사지비,4.87,319059.0,33.17,-13.4,7.84,-24.06,0.0,0.0,1.93,21.95,10.27,1.49,78.05,1.18,5.46,0.77,7.45,510.09,152.9,67.49,132.2,40.06,32.33,1.75,10327430.0,12352042.0,10230094.0,5.29,7548186.0,11541076.0,5.34,1.24,1
2609,주식회사지산금속,11.46,2031702.0,21.28,-5.67,-7.75,-17.24,-21.44,24893.26,0.08,4.11,1.77,0.41,95.89,19.04,85.85,5.24,16.98,313.05,87.78,1325.24,75.83,142.11,-9.13,3.08,12446129.0,16421839.0,88631789.0,0.08,12271129.0,10772065.0,0.01,4.7,1
2610,주식회사지석디앤씨,-0.03,-69506.0,146.42,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-8.57,0.0,0.0,0.0,0.0,0.0,0.0,50.26,0.0,0.06,0.0,-98.91,0.01,58104457.0,29216120.0,0.0,0.0,58104457.0,29206117.0,0.0,5.71,0
2611,주식회사지씨경남,-0.59,-1610165.0,44.64,5.18,89.11,-8.37,0.0,0.0,-82.51,40.18,0.0,-4.39,59.82,140.93,769.01,0.05,0.06,0.0,20.52,0.0,20.51,0.0,-47.86,0.07,139813615.0,99263769.0,5153911.0,-2.8,59772836.0,12265822.0,-76.08,5.9,0
2612,주식회사지씨순천,-0.22,-1265889.0,69.85,-1.68,-72.98,-16.67,0.0,0.0,-86.94,37.05,0.0,-4.29,62.95,23.48,0.0,0.05,0.05,0.0,0.23,0.0,0.23,0.0,-93.08,0.05,192780938.0,162530872.0,8081741.0,-0.31,151634574.0,353153.0,-7.45,5.09,0
2613,주식회사지씨티리써치,0.27,206318.0,131.4,72.53,92.1,-6.64,0.0,0.0,-10.35,7.41,0.0,-12.29,92.59,1.68,0.0,1.19,14.16,0.0,92.91,0.0,92.91,0.0,-7.05,1.2,36536086.0,16827230.0,15787701.0,-0.07,16732641.0,15545713.0,-0.17,4.41,0
2614,주식회사지안,1.19,128733.0,48.12,-0.38,52.34,0.75,0.0,92.97,1.17,0.0,5.98,0.1,0.0,97.12,0.0,0.09,0.09,5457.71,5.74,69.31,5.74,5435.24,-36.19,1.9,7754864.0,7896953.0,708281.0,2.52,3031845.0,174021.0,27.63,2.77,1
2615,주식회사지앤피로지텍,3.19,307755.0,70.03,-2.26,23.69,34.27,0.0,0.0,4.8,0.0,16.63,2.06,0.0,13.67,0.0,0.43,0.45,637.58,10.08,55.51,10.08,700.24,-45.18,0.71,8847435.0,10235102.0,4439851.0,10.08,5142027.0,518127.0,20.08,1.27,1
