구분,항목,자산(*),자산(*),자산(*),자산(*),당좌자산(*),당좌자산(*),당좌자산(*),당좌자산(*),유동자산(*),유동자산(*),유동자산(*),유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),부채(*),부채(*),부채(*),부채(*),유동부채(*),유동부채(*),유동부채(*),유동부채(*),장기차입금(*),장기차입금(*),장기차입금(*),장기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),사채,사채,사채,사채,현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),자본(*),자본(*),자본(*),자본(*),매출채권(*),매출채권(*),매출채권(*),매출채권(*),매출원가(*),매출원가(*),매출원가(*),매출원가(*),재고자산(*),재고자산(*),재고자산(*),재고자산(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출총이익(손실),매출총이익(손실),매출총이익(손실),매출총이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),이자비용,이자비용,이자비용,이자비용,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,유형자산(*),유형자산(*),유형자산(*),유형자산(*)
,년도,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002
회사명,거래소코드,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount
(주)가민정보시스템,030633,,,,932741,,,,438875,,,,438875,,,,493866,,,,711864,,,,237749,,,,423500,,,,164416,,,,0,,,,31781,,,,309338,,,,220877,,,,70742,,,,594610,,,,0,,,,542418,,,,893015,,,,298405,,,,-244013,,,,-216263,,,,29997,,,,24313,,,,8.27,,,,80419
(주)가야미디어,012820,,,,7118391,,,,6047263,,,,6495104,,,,623286,,,,4843598,,,,3946034,,,,900000,,,,107022,,,,0,,,,92480,,,,556000,,,,2274792,,,,5271632,,,,5129882,,,,447842,,,,5689080,,,,12443417,,,,7313535,,,,1624455,,,,1457076,,,,-274320,,,,161844,,,,41.23,,,,203944
(주)가야종합건설,012822,,,13614898,9523136,,,6589249,2858941,,,13192632,8935181,,,422266,587955,,,11386872,7107887,,,10030619,6267297,,,696000,344667,,,6146704,2981748,,,0,0,,,568,66595,,,0,0,,,2228027,2415249,,,4427441,1412268,,,7057498,12874488,,,6603383,6076241,,,402874,1514780,,,8253628,14971266,,,1196131,2096778,,,793257,581998,,,536593,187222,,,-7077,66027,,,363932,386035,,,10.64,7.59,,,168044,14153
(주)가야중공업,020634,,,17483183,31040677,,,5969262,7598975,,,7948221,9555289,,,9534961,21485388,,,13398222,25344543,,,7770156,14992601,,,5596324,10324596,,,4425893,8233044,,,0,0,,,851325,1303988,,,371700,147700,,,4084960,5696134,,,2247436,3219065,,,16408988,23141220,,,1978959,1956314,,,732333,567358,,,17856523,25409198,,,1447535,2267978,,,715202,1700621,,,443694,617134,,,147520,452664,,,679868,888282,,,13.57,6.22,,,9408378,20985264
(주)가오닉스스포츠,039478,,,,70033998,,,,11745113,,,,11812517,,,,58221481,,,,71896411,,,,34469271,,,,150000,,,,31510000,,,,0,,,,100498,,,,4413933,,,,-1862413,,,,47770,,,,3473065,,,,67404,,,,1237830,,,,2945099,,,,-527966,,,,-1765796,,,,-3304120,,,,-1199502,,,,2025253,,,,12.79,,,,58116364
(주)가우디,012823,18529727,16826702,15672648,14232315,3677064,3992509,4733268,5911292,14379334,10435629,9771569,12439217,4150393,6391073,5901080,1793098,16751541,13998804,13450342,14374955,14846725,11593027,10684797,14339125,1800000,2000000,2288000,0,4148445,3105593,2124349,11710118,0,0,0,0,206755,61852,56569,12914,1600000,1947530,152530,2935000,1778185,2827898,2222307,-142640,1491493,1713190,4510267,4331793,9084777,6650227,8049785,4448123,10702270,6443120,5038301,6527924,4604666,3623676,3344667,4389650,13969330,10737852,10483576,7004758,4884553,4087626,2433790,2556635,279887,463949,-910876,-1833014,14965,15623,-1305591,-2364947,-1142728,-144903,-5283,-43655,378981,639812,538796,139616,12.74,11.58,11.32,1.73,2902314,4735167,4697357,179309
(주)가인테크,054543,,548124,404242,,,445865,276307,,,445865,276307,,,102259,127935,,,1775,61785,,,1775,61785,,,0,0,,,0,0,,,0,0,,,437820,1203,,,0,0,,,546348,342457,,,0,0,,,0,517470,,,0,0,,,73652,604963,,,0,885261,,,0,367791,,,-73652,-237172,,,-73652,-203891,,,437820,-436616,,,0,0,,,0,0,,,36355,67256,
(주)가치네트,012368,,,10690475,3812064,,,1184558,335747,,,1184558,335747,,,9505918,3476317,,,630341,43754,,,468990,43754,,,0,0,,,0,0,,,0,0,,,431292,154638,,,395000,0,,,10060135,3768310,,,206178,101557,,,2196590,3010163,,,0,0,,,3182907,4070346,,,1647540,2741094,,,-549050,-269069,,,-3731957,-4339415,,,-10328489,-5482348,,,-5579313,-276654,,,0,12580,,,0,0,,,803786,58377
(주)가파치,021670,12071649,12088276,2367871,,6135544,6026803,300661,,8724549,8895501,300661,,3347100,3192775,2067210,,30094731,30549995,24406408,,9688065,17094257,11570884,,17957594,16702153,15908099,,813670,821084,1221414,,0,0,0,,186258,232534,71718,,0,0,0,,-18023082,-18461719,-22038537,,8960552,9467736,5936250,,9335573,11862072,11070439,,2589005,2868698,0,,9030522,3659511,4033113,,13527801,15832403,13032158,,4192228,3970331,1961719,,-4838293,310820,-2071395,,-17645967,-438637,-3576818,,-169210,46276,-160816,,2590366,1674265,2953784,,33.52,11.39,21.08,,2419503,2273070,1879766,
(주)가현,014227,12835750,13215027,14554164,13104104,2106554,1491545,1973425,1590563,2425733,2513876,3304921,2660157,10410017,10701151,11249243,10443947,8793467,8919734,10369793,8168092,4044213,4810292,7038377,5712395,3864562,3091150,1986750,1080000,504073,2165219,3322699,2720451,0,0,0,0,45212,81944,89590,310295,454524,292682,282845,138934,4042283,4295292,4184370,4936013,1290703,803022,1402341,973143,12643303,13447033,13523807,16571152,319180,1022330,1331495,1069594,857288,1224352,996123,1176966,14399759,15473138,15204169,18876104,1756457,2026105,1680362,2304952,899168,801753,684239,1127985,632469,253009,137945,751642,37453,36732,7646,220705,278303,562951,552886,366110,12.74,11.7,10.47,8.04,7541821,7455282,7475286,7190895
(주)갑을,049808,,,,436620682,,,,61114610,,,,92674534,,,,343946148,,,,632845863,,,,241110000,,,,319131511,,,,20338008,,,,0,,,,3344761,,,,6120,,,,-196225182,,,,102045173,,,,221912656,,,,31559924,,,,36559004,,,,236342997,,,,14430341,,,,-22128664,,,,-244010633,,,,-3182389,,,,58550594,,,,30.48,,,,111293950
(주)갑을프라스틱,012828,,,17669403,34161174,,,11869929,29107363,,,12070743,29467118,,,5598660,4694056,,,10978759,17340929,,,8618737,16359689,,,747262,591729,,,0,0,,,0,0,,,4255390,2924512,,,3271960,8330376,,,6690644,16820245,,,4248501,17868275,,,23847559,46546613,,,200814,359755,,,1539095,3405934,,,31859136,65011750,,,8011577,18465137,,,6472483,15059202,,,4393285,10754602,,,3181180,-1330878,,,33152,29294,,,8.87,9.9,,,4342312,3361414
(주)강남산업,012833,22204473,22746800,17976910,20276356,3171965,4910558,3104289,3621999,5223584,8630295,4442086,5706829,16980889,14116505,13534824,14569527,18513978,19531310,13170026,14669232,13256725,13572163,8070550,11258218,5120920,5901260,4854805,3136307,2923028,4240471,2347055,7943428,0,0,0,0,37009,2212,48110,255258,15749,1021926,15902,509038,3690495,3215490,4806883,5607124,1374900,1952214,2711526,2795584,10583124,14579924,16850203,22930585,2051618,3719737,1337797,2084830,473281,705212,1277050,1332479,12118756,15984962,19801748,26163626,1535632,1405038,2951545,3233041,1062351,699826,1674495,1900562,112225,204448,795398,800241,2834,-34797,45897,207148,540091,1002196,891215,860493,13.43,11.02,10.28,9.41,12234269,12259170,12213030,13116855
(주)강변스포렉스,021688,22929012,29818870,34149854,41795590,4585047,7476507,8613060,16023503,4653873,7534997,8664003,16369761,18275140,22283873,25485851,25425829,28011128,36662136,38911907,47332766,26363913,34872266,29857584,30045809,1500000,1500000,8765913,16979635,6941042,6572276,400000,0,0,0,0,0,128107,1170125,82851,74343,3365218,3253667,5800000,10400000,-5082116,-6843267,-4762053,-5537176,24182,38839,31469,32191,0,0,0,0,68826,58490,50943,346258,3268206,3529929,3357662,3911830,2205371,2268465,3175354,2749344,2205371,2268465,3175354,2749344,-1062836,-1261464,-182307,-1162486,-1819108,-1684304,181213,-512589,125638,1042018,-1087275,-8508,734716,800009,398029,805054,17.41,9.69,4.62,6.16,11197110,13510486,16900974,16122639
(주)강성수산,012846,10242572,5507514,,,951698,1936885,,,10034487,5161651,,,208085,345864,,,10131865,5144443,,,10093762,5093178,,,0,0,,,8010745,3917934,,,0,0,,,4629,13078,,,0,73720,,,110707,363071,,,526708,1641729,,,28314739,29948523,,,9082789,3224766,,,875856,1590243,,,29586099,32359613,,,1271360,2411090,,,395504,820847,,,-118582,252364,,,-54020,8449,,,216191,437792,,,5.4,7.34,,,4782,2421,,
(주)강숙희레디스웨어,012847,8718870,9661804,11238592,10577929,1348370,1473020,3863621,3978013,2920530,3729737,5707905,5249113,5798339,5932067,5530687,5328816,3604217,3186130,2331655,883130,3537338,3081320,2278603,830078,0,0,0,0,2263327,1896167,0,0,0,0,0,0,870715,995849,3138959,3042482,0,0,0,0,5114653,6475674,8906937,9694799,438520,456589,545290,359676,2015708,2092829,1878882,1331551,1572160,2256718,1844284,1271101,2824917,4059105,4505649,4369216,5380567,7975384,8565763,7013786,3364859,5882555,6686880,5682235,539942,1823450,2181231,1313019,784002,1285159,2305611,947411,82339,125134,2143109,-96477,0,0,0,0,0,0,0,0,5405471,5438508,5037127,4815256
(주)강원도민일보,017428,7396673,7897531,8067653,8649395,3095229,3722640,4261638,4840173,3226691,3820663,4373565,4930539,4169982,4076868,3694089,3718856,3886102,4233454,4349920,4919596,2512108,3045019,2873018,3069291,218400,144250,289813,465063,1373222,1614164,1485173,1638347,0,0,0,0,354851,541072,443216,301434,460000,309259,875000,1122485,3510571,3664078,3717734,3729799,2097202,2665446,2626701,3139582,6339224,7023125,7067068,7928135,131462,98022,111927,90366,1436177,1564673,1717200,1910570,8002869,8794970,8803304,9912748,1663645,1771845,1736235,1984614,227468,207172,19035,74043,151827,153507,53656,12065,-164314,186221,-97856,-141782,148248,153875,144466,135555,18.63,9.19,8.18,6.99,3352339,3270638,3298756,3223813
(주)강원엘피씨,019670,,,14328224,14797714,,,371639,839547,,,389709,1351997,,,13938515,13445717,,,10183204,10514017,,,1562204,2151017,,,8311000,8311000,,,1033187,1863870,,,0,0,,,19510,8361,,,0,50000,,,4145020,4283698,,,106786,651595,,,129278,3248224,,,18070,512450,,,238663,500860,,,108003,4126585,,,-21275,878361,,,-259938,377500,,,52217,138246,,,-3152,-11149,,,25348,279989,,,0.54,2.87,,,13141915,12782409
(주)강제규필름,011702,,,18290015,30794164,,,7406445,15597662,,,10455251,23179850,,,7834765,7614314,,,8226154,20684576,,,8130604,20530608,,,0,0,,,0,0,,,0,0,,,2568559,5535245,,,679974,1279974,,,10063861,10109588,,,1498344,7156115,,,6811710,10142279,,,3048806,7582188,,,4672667,4581789,,,10999793,15893093,,,4188083,5750813,,,-484584,1169024,,,-1023651,134265,,,-2075960,2966686,,,29521,44842,,,0,0,,,788362,425165
(주)개벽전자,039138,,,,18222585,,,,9119660,,,,9666229,,,,8556356,,,,15466696,,,,10830541,,,,4500000,,,,6708278,,,,0,,,,166254,,,,38000,,,,2755888,,,,4577943,,,,20429971,,,,546569,,,,987626,,,,22051098,,,,1621127,,,,633502,,,,-6161,,,,0,,,,399011,,,,7.12,,,,8493252
(주)개풍주택개발,030769,,,,1844299,,,,201836,,,,1835862,,,,8437,,,,1187448,,,,15810,,,,1171639,,,,0,,,,0,,,,63020,,,,3600,,,,656851,,,,0,,,,12486183,,,,1634026,,,,204409,,,,14292500,,,,1806317,,,,1601907,,,,1366745,,,,-241555,,,,63486,,,,10.84,,,,7802
(주)갤러리존,039970,,,,31582071,,,,1537936,,,,26374851,,,,5207220,,,,35138295,,,,35138295,,,,0,,,,21000000,,,,0,,,,1316933,,,,0,,,,-3556224,,,,0,,,,0,,,,24836915,,,,2722586,,,,0,,,,0,,,,-2722586,,,,-3856224,,,,0,,,,1564932,,,,14.9,,,,5182351
(주)거산금속,040167,,,,7004880,,,,3199570,,,,4389457,,,,2615423,,,,5282836,,,,4085008,,,,1140399,,,,2559368,,,,0,,,,18501,,,,135000,,,,1722044,,,,2857635,,,,7886902,,,,1189887,,,,533698,,,,8905084,,,,1018182,,,,484483,,,,-50066,,,,2175,,,,156197,,,,8.44,,,,2610961
(주)거성,028808,,,4697708,,,,645417,,,,1976669,,,,2721039,,,,4685919,,,,4299233,,,,172000,,,,2172638,,,,0,,,,13984,,,,87565,,,,11789,,,,528253,,,,5501045,,,,1331253,,,,449311,,,,5603965,,,,102920,,,,-346391,,,,95306,,,,-902,,,,171593,,,,14.64,,,,2696171,
(주)거홍건영,012871,7957874,12239437,12567639,26520653,77639,5920395,3117959,12675975,7883597,12201415,12224373,25655516,74277,38022,343266,865137,8294477,13896236,11740760,25338058,5794477,13339525,11305390,22647724,2500000,450000,0,2200000,2557000,5171877,400000,2491168,0,0,0,0,74674,161317,1686621,8693082,0,0,0,0,-336602,-1656800,826879,1182595,0,47243,1208657,3793252,0,0,19215596,34991716,7805958,6281020,9106415,12979541,440585,1118692,1935956,4184344,306973,569383,23708097,39788362,306973,569383,4492500,4796646,-133612,-549308,2556544,612302,-373595,-1520198,2185602,355716,73537,86643,887190,7644576,253207,577927,495338,302847,10.01,10.82,16.45,11.9,40017,17776,14585,67051
(주)건덕상사,021729,17092779,16145467,16042330,13959691,116119,71425,203749,81475,116119,71425,203749,81475,16976660,16074042,15838580,13878217,6539377,6237622,4588783,2481772,5886565,5498458,4044616,2145851,0,0,0,0,5612048,5392046,3879759,2020252,0,0,0,0,116119,65108,2137,60334,0,0,0,0,10553401,9907845,11453547,11477920,0,0,0,0,0,0,0,0,0,0,0,0,240590,327434,272633,227144,372240,354000,324000,315620,372240,354000,324000,315620,131650,26566,51367,88476,260683,229497,854727,884144,37974,-51011,-62972,58197,0,0,0,0,0,0,0,0,9422415,9379743,9340408,9307643
(주)건동주택,030749,,,,8422564,,,,1672,,,,8408501,,,,14063,,,,8477959,,,,8473270,,,,0,,,,7872198,,,,0,,,,1457,,,,0,,,,-55395,,,,0,,,,0,,,,8406828,,,,113431,,,,0,,,,0,,,,-113431,,,,-113085,,,,-351272,,,,0,,,,0,,,,1
(주)건민,029929,,,,8932509,,,,801930,,,,802048,,,,8130461,,,,10013736,,,,8055026,,,,0,,,,7320000,,,,0,,,,24351,,,,0,,,,-1081227,,,,71166,,,,0,,,,118,,,,2651874,,,,2203581,,,,2203581,,,,-448293,,,,-1537015,,,,7357,,,,623313,,,,17.03,,,,8117942
(주)건설웨슨,040111,,,,9085076,,,,8729283,,,,8729283,,,,355793,,,,6984603,,,,6963557,,,,0,,,,0,,,,0,,,,3240221,,,,0,,,,2100473,,,,5416780,,,,34203327,,,,0,,,,868052,,,,35824454,,,,1621127,,,,753075,,,,704251,,,,2740087,,,,26273,,,,0,,,,34534
(주)건양,012879,,,10541278,11027363,,,1051206,697223,,,3898577,1317986,,,6642700,9709377,,,11408511,11279632,,,4985360,1042351,,,4950000,5315000,,,1238500,1040482,,,0,0,,,1005118,634799,,,0,0,,,-867233,-252269,,,0,0,,,875557,2231178,,,2847371,620763,,,205867,351564,,,972400,3450492,,,96843,1219313,,,-109024,867749,,,-805508,238863,,,1002129,-370319,,,350693,331246,,,11.33,5.28,,,6274227,9328629
(주)건양페인트,012882,7761368,8322967,8457982,10839042,79090,644861,1240294,4689693,897030,1840324,2877357,5618479,6864339,6482643,5580625,5220563,10937832,11052702,9383906,10900220,4818986,10106238,9058765,10857537,4571723,0,0,0,1469295,6984268,6912177,7047477,0,0,0,0,630,4566,4141,444035,0,0,0,0,-3176464,-2729735,-925925,-61179,3290,600423,1251289,3723706,5513978,11665544,16090522,16328982,817940,1195463,1637063,928785,1493513,1785908,1379170,1382365,7224796,16575909,20338348,20084678,1710818,4910365,4247827,3755696,217305,3124456,2868656,2373331,-283763,446729,1047551,864746,-1450,3936,-425,439894,748739,1298488,1401520,1280666,20.35,18.11,20.17,18.35,6317816,6140957,5573725,5166263
(주)건영,038822,,,,500406297,,,,185998245,,,,414562710,,,,85843588,,,,374953660,,,,140123500,,,,0,,,,9126457,,,,0,,,,45877974,,,,97266864,,,,125452637,,,,43554451,,,,141877213,,,,228564465,,,,17276601,,,,163767589,,,,21890376,,,,4613776,,,,-32294963,,,,23648897,,,,45738541,,,,375.94,,,,67699671
(주)건우씨엔디,038836,,,,14703216,,,,2326677,,,,14596894,,,,106322,,,,14387679,,,,14387679,,,,0,,,,3200000,,,,0,,,,1669209,,,,0,,,,315537,,,,0,,,,5767414,,,,12270217,,,,1214260,,,,7261647,,,,1494233,,,,279972,,,,51239,,,,1668262,,,,187770,,,,11.74,,,,75747
(주)건우정공,012888,,,8617331,9545372,,,3114459,3289447,,,3142753,3319400,,,5474578,6225972,,,4736318,5791281,,,3109634,3823743,,,1227240,1264160,,,1300000,1000000,,,0,0,,,1484441,1935502,,,1160200,664000,,,3881014,3754090,,,35168,73774,,,5030604,5865802,,,28295,29953,,,496137,504355,,,5457610,6497810,,,427006,632008,,,-69131,127653,,,324490,144533,,,135989,451060,,,202806,132995,,,16.05,5.55,,,5373909,6126302
(주)건잠디지털,011021,9740783,13965499,8586317,4973386,7829434,5018038,2991708,2220267,7944773,7589692,3960137,2687844,1796010,6375807,4626180,2285542,2116215,1975424,2827682,3254015,1831730,1887954,1272984,1531155,237467,87470,0,20400,0,600000,1020074,1300000,0,0,0,0,1166061,995263,821704,143905,4327378,651000,607788,607000,7624567,11990075,5758635,1719371,1425534,2546622,1782168,1740885,4703207,5451823,4277415,2261590,115339,2571653,968429,467577,1230109,2388416,4755149,1965017,5738222,7087925,5085427,2546149,1035015,1636101,808012,284559,-195094,-752314,-3947137,-1680458,654832,123837,-6558754,-3790356,986851,-170798,-173559,-677799,42373,64025,197882,312522,35.69,13.84,12.5,11.85,89603,779276,653215,436209
(주)건화,012896,21275888,23947639,24576442,28586693,9825231,11260599,6336707,7483525,9825231,11260599,12623108,15837398,11450657,12687040,11953333,12749295,12387392,10764515,9801481,11568759,8391155,6515505,5252756,5592091,2134000,1870000,1833000,2977063,0,0,0,0,0,0,0,0,303485,354634,240394,24588,687500,288671,1380000,622500,8888496,13183124,14774961,17017933,531889,587875,707202,1673054,37882938,44126294,49497574,65559827,0,0,6286401,8353873,3729750,4566885,4894782,5462785,44019488,51076027,56937984,74241259,6136550,6949734,7440410,8681432,2406801,2382849,2545628,3218647,1859186,2054628,1841837,2492972,-314407,51149,-114240,-215806,0,225994,342353,454550,0,11.29,18.49,18.9,5337856,6151032,6534423,6856558
(주)건화,017441,31083668,28726756,23646157,12504521,1801026,4260728,5455126,1776025,24157644,20361355,15361343,4255150,6926024,8365401,8284815,8249372,36336278,33249766,24143823,12549179,25963877,24431879,16500206,5254643,3000000,3000000,3000000,3000000,8890000,3910000,2330000,1750000,0,0,0,0,286503,1092644,173506,136971,0,0,1500000,40000,-5252610,-4523009,-497666,-44658,1494744,2967113,3527759,1126412,38617213,37408641,45374116,25623851,22356619,16100627,9906217,2479124,3176345,541388,996332,1033760,42481525,40817960,50020621,27015205,3864313,3409319,4646505,1391354,687968,2867931,3650173,357594,391347,729600,4025343,453008,280923,806141,-919138,-36535,265044,184258,209251,156463,4.46,1.96,3.42,3.1,3395518,3560465,3544244,3428417
(주)건화,029502,,,,33079866,,,,4363825,,,,4557809,,,,28522057,,,,19345727,,,,16014743,,,,3072000,,,,8035511,,,,0,,,,2005412,,,,0,,,,13734140,,,,2045616,,,,19189398,,,,193984,,,,1038440,,,,23135149,,,,3945751,,,,2907311,,,,1640608,,,,1996508,,,,949406,,,,17.09,,,,28377401
(주)건화기업,012895,,,23960304,31681727,,,4837913,5884547,,,7780947,9372238,,,16179357,22309489,,,18028819,23155697,,,12966830,17709154,,,4571300,4768520,,,4890892,8119737,,,0,0,,,339792,90984,,,300000,950000,,,5931485,8526030,,,1880142,2654712,,,22686256,31147981,,,2943034,3487691,,,1026157,1798524,,,25474691,36558618,,,2788435,5410637,,,1762278,3612113,,,727733,2594545,,,270813,-248808,,,890699,1048755,,,18.83,9.38,,,14318089,17628735
(주)건화메디팜,038989,,,,8775771,,,,8649181,,,,8649181,,,,126591,,,,7693595,,,,7693595,,,,0,,,,0,,,,0,,,,401612,,,,0,,,,1082177,,,,7923452,,,,13073169,,,,0,,,,232922,,,,14065387,,,,992217,,,,759296,,,,381416,,,,401612,,,,489,,,,0,,,,68455
(주)건화약품,030277,,,,10661293,,,,9437972,,,,9930211,,,,731082,,,,9703630,,,,9569764,,,,0,,,,318522,,,,0,,,,69568,,,,1030000,,,,957663,,,,8351917,,,,22148507,,,,492239,,,,1577606,,,,24039699,,,,1891192,,,,313586,,,,229439,,,,-25090,,,,39620,,,,24.88,,,,172808
(주)건화이앤아이,010535,22272141,19867966,16631252,,1472749,2737791,1952785,,4183853,6383047,5979327,,18088288,13484919,10651926,,14787457,15364802,12372197,,12368367,13641383,10829606,,388074,276420,37500,,3760796,3311613,4083787,,0,0,0,,145121,125983,68705,,22000,0,0,,7484684,4503164,4259055,,956887,1445187,1632550,,19215772,16739660,15489766,,2711104,3645256,4026542,,2875484,1949846,1815268,,24111717,17886272,18087592,,4895946,1146613,2597827,,2020462,-803234,782558,,806324,-5981521,-13763,,11172,-19138,-57279,,815843,814064,640143,,37.91,20.19,16.25,,13006617,12007267,9158426,
(주)게스템프카테크,018571,34960603,30968911,30876432,30105876,2056331,1477739,3525884,4401518,2807439,2779568,4948415,5526579,32153164,28189343,25928017,24579297,20311355,24048519,24521219,22632559,2742975,12306266,11624575,15659407,13668339,8787134,11335761,6164044,0,5000000,5510000,9127063,0,0,0,0,1283988,172039,454436,412249,500000,0,0,0,14649248,6920392,6355213,7473318,180195,887222,2788055,3703927,7621860,12197877,23492692,32081737,751108,1301829,1422531,1125062,700297,769994,1383401,1812668,949519,8014625,22947729,35749864,-6672341,-4183252,-544963,3668126,-7372637,-4953246,-1928364,1855458,11205809,-7728856,-3550092,1118105,-2035101,-1111949,282397,-42187,2940177,2141019,1781631,1240026,43.02,15.6,11.3,7.72,32044834,28061791,25726719,24356771
(주)게토코리아,028377,,,12877517,,,,10683898,,,,10683898,,,,2193619,,,,11269597,,,,8089015,,,,0,,,,450000,,,,0,,,,1150731,,,,800000,,,,1607920,,,,4934750,,,,15976394,,,,0,,,,3142089,,,,17042694,,,,1066300,,,,-2075788,,,,-1937069,,,,1039466,,,,254582,,,,14.57,,,,1528589,
(주)경기에너지,038844,,,,7853190,,,,6683900,,,,6740727,,,,1112463,,,,5184681,,,,5013842,,,,0,,,,4443064,,,,0,,,,1110672,,,,4614980,,,,2668509,,,,874757,,,,13079102,,,,56827,,,,1510748,,,,15546297,,,,2467194,,,,956446,,,,712335,,,,215062,,,,199908,,,,9,,,,651434
(주)경도,013555,,,15983122,15067274,,,11000096,8263435,,,11339702,8437741,,,4643420,6629534,,,7708463,8090465,,,7106867,4802248,,,0,426000,,,348881,87031,,,0,0,,,110498,55931,,,0,0,,,8274659,6976809,,,6817443,3385640,,,35854589,30547662,,,339606,174306,,,2431501,2402617,,,38633762,33182028,,,2779173,2634366,,,347672,231749,,,178841,354551,,,21733,-54566,,,7987,37335,,,4.58,8.66,,,3154890,3144338
(주)경도시스템,029132,,,,7788557,,,,5181667,,,,5950440,,,,1838118,,,,4171705,,,,3735531,,,,169977,,,,1414355,,,,0,,,,639535,,,,26000,,,,3616852,,,,4299149,,,,8318181,,,,768773,,,,1267569,,,,10572927,,,,2254746,,,,987176,,,,760494,,,,597195,,,,99307,,,,12.54,,,,1552558
(주)경동,012913,,,,9582807,,,,4581196,,,,8440563,,,,1142244,,,,6288812,,,,6254246,,,,0,,,,3177874,,,,0,,,,9189,,,,199369,,,,3293995,,,,4008638,,,,10334821,,,,3859367,,,,638859,,,,11416228,,,,1081407,,,,442548,,,,170291,,,,-1246386,,,,236753,,,,14.9,,,,34474
(주)경동개발,012917,26609706,28800368,34914733,37185425,6152907,8596585,12695464,15467184,8469010,10339609,16661416,18964772,18140696,18460759,18253317,18220652,10465159,12662893,12760297,11897859,3973023,3715729,7135404,6277642,46800,38640,30480,22320,0,0,0,0,0,0,0,0,1671840,3082516,2056439,3454824,300000,1060000,1510927,5961165,16144547,16137474,22154436,25287566,1235279,2026859,5448861,2883356,4928901,6523201,14322168,14536675,2316103,1743024,3965952,3497588,1004922,1387785,1761770,2603948,3547203,4957300,13320307,16119023,-1381698,-1565901,-1001862,1582349,-2386620,-2953685,-2763631,-1021599,38086,-7073,553580,3133130,1636609,1410676,-1026078,1398385,3419,3135,2603,2130,12.44,6.16,6.09,6.16,17789810,18088052,17870547,17518002
(주)경동실업,030711,,,,6598209,,,,4892241,,,,5140158,,,,1458051,,,,4264386,,,,3981712,,,,0,,,,2331230,,,,0,,,,1431090,,,,516000,,,,2333823,,,,2933472,,,,8372544,,,,247917,,,,554539,,,,9261646,,,,889102,,,,334563,,,,279683,,,,259510,,,,83693,,,,7.18,,,,1411741
(주)경동원,026351,27200248,29435156,32963225,37609382,10120022,9689346,12552672,12510919,10533280,9787100,12697208,12646902,16666968,19648056,20266017,24962479,13681291,15908010,19274729,21996027,11453854,13646106,17332069,19410149,647742,686102,511121,419200,390948,2426238,5495550,9185130,0,0,0,0,490955,494780,1385505,998273,2292500,1630000,2739100,2219500,13518957,13527146,13688495,15613355,7048759,7521534,8455196,9226179,31263464,32038084,35498931,43813400,413258,97754,144536,135984,4040085,4106870,4401875,5129298,36334599,36513659,41002671,49551202,5071135,4475575,5503740,5737802,1031050,368704,1101865,608504,1349474,17543,249059,1828011,186221,3825,890725,-387233,296609,199632,252361,288796,57.11,9.62,5.53,3.7,170664,126534,109319,326931
