,구분,이자보상배율2009,영업이익2009,차입금의존도2009,총자본증가율2009,유동자산증가율2009,매출액증가율2009,순이익증가율2009,영업이익증가율2009,매출액순이익률2009,매출액총이익률2009,자기자본순이익률2009,총자본순이익률2009,매출원가 대 매출액비율2009,매출채권회전률2009,재고자산회전률2009,총자본회전률2009,유형자산회전율2009,부채비율2009,유동비율2009,자기자본배율2009,당좌비율2009,비유동비율2009,순운전자본비율2009,현금비율2009,부채2009,자산2009,매출액2009,부채/현금흐름2009,유동부채2009,유동자산2009,매출/현금흐름2009,차입금평균이자율2009,정상기업여부
1298,주식회사드림펠리스,-0.39,-246570.0,136.08,-11.22,-11.19,0.0,0.0,0.0,0.0,0.0,0.0,-3.88,0.0,0.0,0.0,0.0,0.0,0.0,72.13,-3113.96,70.64,0.0,-38.6,0.18,33578156.0,24236272.0,0.0,-4.98,33564496.0,24209901.0,0.0,1.85,0
1299,주식회사드림화인씨앤디,-0.04,-38999.0,4835.21,-98.82,9.06,0.0,0.0,0.0,0.0,0.0,0.0,-116.27,0.0,0.0,0.0,0.0,0.0,0.0,1.52,-1604.63,1.52,0.0,-5494.13,0.0,11437417.0,205003.0,0.0,-42.32,11437417.0,174276.0,0.0,7.66,0
1300,주식회사디.와이.,-0.53,-353302.0,91.81,52.11,-31.29,-7.82,0.0,0.0,-99.13,0.0,0.0,-11.28,0.0,11.79,88.55,0.11,0.12,0.0,1.22,0.0,1.13,0.0,-98.47,0.29,12556429.0,12448346.0,1173657.0,-3.18,12409604.0,151217.0,-34.03,6.02,0
1301,주식회사디비월드,-2.82,-6297928.0,5.48,-0.91,94.89,116.46,0.0,0.0,-97.0,24.51,0.0,-4.2,75.49,9068.72,0.0,0.04,0.04,0.0,20.06,0.0,20.06,0.0,-4.85,15.66,283895924.0,200849002.0,8742245.0,-4.32,12182298.0,2444000.0,-140.17,10.9,0
1302,주식회사디씨지플러스,999999999.0,1671922.0,0.0,-42.65,-32.1,-50.39,894.97,0.0,18.95,38.61,51.12,12.65,61.39,7.4,9.77,0.67,345.15,134.49,169.05,391.15,161.04,7.13,39.61,54.53,5260736.0,9172241.0,8398751.0,8.49,5260736.0,8893475.0,5.32,0.0,1
1303,주식회사디아이알,-7.06,-8712240.0,32.71,-8.92,-16.21,-6.01,0.0,0.0,-14.09,52.22,-55.97,-17.9,47.78,13.06,3.23,1.27,4.01,186.01,93.37,72.7,35.08,116.18,-4.21,1.27,33805282.0,51979164.0,69283946.0,-22.28,33055451.0,30865194.0,-10.87,7.36,0
1304,주식회사디앤엠,7.14,868701.0,102.94,12.95,13.31,-20.74,0.0,0.0,15.46,24.67,0.0,2.07,75.33,1.5,0.18,0.13,712.88,0.0,75.15,-22907.15,24.78,0.0,-32.29,6.04,49649773.0,38196196.0,4833360.0,-3.19,49642773.0,37308416.0,-32.75,0.32,1
1305,주식회사디에이치씨코리아아이엔씨,-3.62,-5520708.0,404.41,-37.05,-47.34,-19.99,0.0,0.0,-11.01,45.18,0.0,-21.56,54.82,14.62,4.13,1.96,32.12,0.0,49.18,-2558.96,14.74,0.0,-63.98,0.66,78763567.0,14789689.0,37473420.0,1.26,18620690.0,9158495.0,2.65,2.5,0
1306,주식회사디와이,0.23,162417.0,65.11,7.72,36.86,46.39,0.0,0.0,1.05,18.27,2.91,0.29,81.73,6.22,2.52,0.27,0.34,933.77,26.11,66.63,11.37,812.37,-60.59,0.05,15555114.0,17220957.0,4564694.0,-2.26,14123080.0,3688108.0,-7.69,6.5,1
1307,주식회사디자인시티,-0.07,-199905.0,97.64,-0.66,-0.66,0.0,0.0,0.0,0.0,0.0,0.0,-9.76,0.0,0.0,0.0,0.0,0.0,0.0,91.76,-301.99,48.15,0.0,-8.97,0.08,36560771.0,33540858.0,0.0,-24.05,36521877.0,33513058.0,0.0,9.11,0
1308,주식회사디지웍스,999999999.0,-115375.0,0.0,344.5,177.61,-63.02,8586.68,0.0,2116467.52,0.0,123.81,123.66,0.0,119.67,0.0,0.0,0.61,0.02,1215458.81,91944.45,1215458.81,39.4,60.61,339694.55,19193.0,91963639.0,3291.0,65886.1,4586.0,55740941.0,384245.49,0.0,0
1309,주식회사디케이리조트,999999999.0,-694914.0,6.08,-5.16,-84.28,-37.71,0.0,0.0,-43.4,-45.36,-2.47,-2.28,145.36,0.0,0.0,0.05,0.05,7.21,8.53,74.68,8.53,106.61,-5.95,5.89,807282.0,12009238.0,646824.0,-17.58,781691.0,66656.0,-21.94,0.0,0
1310,주식회사디티피,999999999.0,-309442.0,15.19,-85.78,-85.98,0.0,0.0,0.0,0.0,0.0,311.85,16.88,0.0,0.0,0.0,0.0,0.0,79.73,223.08,240.83,223.08,2.47,54.41,0.02,960071.0,2164201.0,0.0,63.19,956815.0,2134461.0,0.0,0.0,0
