,구분,이자보상배율2002,영업이익2002,차입금의존도2002,총자본증가율2002,유동자산증가율2002,매출액증가율2002,순이익증가율2002,영업이익증가율2002,매출액순이익률2002,매출액총이익률2002,자기자본순이익률2002,총자본순이익률2002,매출원가 대 매출액비율2002,매출채권회전률2002,재고자산회전률2002,총자본회전률2002,유형자산회전율2002,부채비율2002,유동비율2002,자기자본배율2002,당좌비율2002,비유동비율2002,순운전자본비율2002,현금비율2002,부채2002,자산2002,매출액2002,부채/현금흐름2002,유동부채2002,유동자산2002,매출/현금흐름2002,차입금평균이자율2002,정상기업여부
192,주식회사수암월드,0.81,426349.0,84.65,0.0,0.0,0.0,0.0,0.0,-6.53,85.07,-197.54,-2.04,14.93,23.86,0.0,0.31,0.32,9563.82,3.11,3.32,3.11,9406.37,-82.97,0.13,9528053.0,9627678.0,1507005.0,1.0,8244550.0,256488.0,6.34,12.85,0
193,주식회사신라식품,1.45,652951.0,70.48,22.46,22.87,3.31,-21.98,8.59,0.23,8.34,2.29,0.43,91.66,18.2,5.11,1.91,5.21,478.68,109.24,144.79,42.68,228.34,5.12,24.12,8317117.0,10054636.0,17422822.0,7.59,5572528.0,6087161.0,3.62,6.96,0
194,주식회사신성소재,-1.31,-461083.0,140.53,14.92,7.46,25.35,0.0,0.0,-3.93,4.24,0.0,-4.83,95.76,5.03,7.54,1.23,2.71,0.0,102.97,0.0,62.53,0.0,1.44,6.78,47422757.0,27442039.0,31559268.0,5.67,13270365.0,13664267.0,8.52,0.96,0
195,주식회사신한건설,-0.37,-890892.0,7.03,-6.06,-13.15,-73.88,0.0,0.0,-304.59,10.27,0.0,-8.3,89.73,0.07,0.37,0.03,0.07,0.0,91.41,0.0,79.37,0.0,-4.5,0.25,56639323.0,38959985.0,1096361.0,4.42,20412089.0,18659098.0,228.19,10.74,1
196,주식회사신호기공,-0.61,-895848.0,209.29,-10.57,-12.08,-93.75,0.0,0.0,-3303.72,-722.04,0.0,-24.74,822.04,0.11,0.3,0.01,0.01,0.0,15.28,0.0,13.21,0.0,-94.7,2.09,29312638.0,9024777.0,71584.0,-1.1,10087882.0,1541744.0,-448.6,7.76,0
197,주식회사씨앤해운,0.68,4494919.0,73.57,17.47,8.11,12.76,4.38,-37.63,0.53,4.44,6.49,0.95,95.56,9.17,32.62,1.79,3.59,614.69,103.94,237.64,86.77,443.76,1.44,4.28,105799882.0,123011871.0,203524064.0,-0.97,44861780.0,46631213.0,-0.5,7.91,0
198,주식회사씨프로,2.19,823378.0,68.87,-0.11,3.19,3.59,0.0,0.0,-0.82,17.47,-32.49,-1.74,82.53,25.77,6.02,2.13,9.27,2122.62,87.37,16.52,43.33,550.31,-10.88,2.8,7365476.0,7712477.0,16453858.0,18.95,6642083.0,5802914.0,8.49,6.91,1
199,주식회사아에라,-121.78,-73796.0,0.07,3.89,103.56,-15.53,0.0,0.0,-11.47,47.85,0.0,-1.42,52.15,0.0,9.96,0.12,0.14,0.0,11.28,0.0,10.09,0.0,-91.22,4.7,10827857.0,7911601.0,963045.0,0.91,8135133.0,917780.0,10.25,0.02,1
200,주식회사아이린냉장,0.08,42215.0,79.79,-1.18,7.89,-15.74,0.0,-93.25,-28.8,0.0,-73.9,-7.01,0.0,5.71,0.0,0.24,0.26,1900.98,24.01,26.44,24.01,1898.69,-16.18,1.05,7036191.0,7406326.0,1812946.0,-0.95,1576949.0,378606.0,-3.68,9.67,0
201,주식회사아이오시스템,-8.94,-306520.0,60.65,-17.15,-23.21,-0.15,0.0,0.0,-34.74,64.2,0.0,-40.37,35.8,6.71,0.0,1.16,6.73,0.0,30.76,0.0,30.76,0.0,-79.99,0.3,725433.0,580217.0,744196.0,-17.47,670305.0,206191.0,-17.03,7.68,1
