,구분,이자보상배율2015,영업이익2015,차입금의존도2015,총자본증가율2015,유동자산증가율2015,매출액증가율2015,순이익증가율2015,영업이익증가율2015,매출액순이익률2015,매출액총이익률2015,자기자본순이익률2015,총자본순이익률2015,매출원가 대 매출액비율2015,매출채권회전률2015,재고자산회전률2015,총자본회전률2015,유형자산회전율2015,부채비율2015,유동비율2015,자기자본배율2015,당좌비율2015,비유동비율2015,순운전자본비율2015,현금비율2015,부채2015,자산2015,매출액2015,부채/현금흐름2015,유동부채2015,유동자산2015,매출/현금흐름2015,차입금평균이자율2015,정상기업여부
83,(주)체리부로,0.64,3767344,63.06,-18.74,-34.71,3.39,0,0,-1.53,9.89,-8.49,-2.12,90.11,11.77,10.17,1.38,2.94,274.22,50.11,370.9,29.67,261.0,-30.12,1.8,172661011.0,218966396.0,264257601.0,8.43,125175312.0,54003310.0,4.0,3.94,0
84,(주)초록뱀미디어,-8.91,-2340149,23.08,282.12,287.94,-2.87,0,0,-2.91,1.48,-1.69,-1.12,98.52,7.65,0,0.38,431.72,60.49,121.08,258.92,121.08,87.44,7.92,6.42,50234793.0,114401924.0,24842314.0,-8.86,48828908.0,55181542.0,-13.78,1.99,0
85,(주)초록뱀컴퍼니,-13.59,-3493428,20.28,61.53,145.63,-31.01,0,0,28.26,7.68,9.71,7.8,92.32,5.46,665.13,0.28,31.35,31.68,155.8,110.8,155.76,82.82,13.29,129.68,14255651.0,58338825.0,15426376.0,-23.02,14097746.0,22133763.0,-24.78,3.66,0
86,(주)초록뱀헬스케어,-13.06,-7501839,17.73,-11.91,-36.88,0.95,0,0,-112.29,-11,-80.49,-38.17,111,1.64,3.89,0.34,4.46,110.37,105.25,147.53,69.86,134.95,1.79,2.6,10219626.0,16405118.0,11450628.0,-45.52,6933141.0,6554032.0,-65.81,9.88,0
87,(주)케이씨씨건설,-7.69,-93565731,29.58,-25.82,-29.52,-3.06,0,0,-8.81,2.08,-24.92,-8.68,97.92,7.87,8.12,0.99,181.26,180.14,154.73,279.45,125.57,103.62,22.29,35.18,539220775.0,838081524.0,969647511.0,6.96,341711304.0,528110329.0,3.87,3.93,0
88,(주)케이티,2.36,1292944000,33.52,-2.8,20.86,-2.83,0,0,4.55,0,7.71,3.14,0,6.3,64.04,0.69,1.38,133.27,77.56,663.72,72.08,188.61,-5.54,18.85,17175720000.0,29341185000.0,22281221000.0,18.56,8639906000.0,8583176000.0,15.16,4.28,1
89,(주)케이프,-0.96,-3384959,39.62,-3.66,-17.78,-13.18,0,0,-24.94,12.01,-5.1,-2.94,87.99,6.4,2.4,0.12,0.27,73.94,62.58,965.15,49.17,128.29,-15.69,3.61,66400640.0,155383724.0,19294891.0,2.74,65390618.0,50003445.0,9.68,3.22,0
90,(주)코데즈컴바인,-25.1,-21268512,5.14,-58.39,-74.98,-82.16,0,0,-70.24,-17.1,-79.52,-24.39,117.1,3.16,1.86,0.35,1.16,22.5,134.01,126.0,88.56,92.46,6.22,41.94,7050026.0,29137618.0,17642711.0,-222.67,7029526.0,7155313.0,-69.19,7.8,0
91,(주)코미팜,-0.37,-567334,36.44,7.13,-1.82,5.66,0,0,-17.83,30.29,-10.11,-5.06,69.71,2.76,3.45,0.28,0.58,75.51,153.26,1391.83,111.88,120.7,10.85,39.73,57259368.0,133389118.0,36405104.0,-4.5,26922370.0,43593355.0,-7.05,2.56,0
92,(주)코원플레이,-7.01,-6296962,43.08,-37.64,-57.07,-39.74,0,0,-130.76,-11.27,-78.83,-40.86,111.27,3.86,2.61,0.31,1.04,129.54,59.29,284.36,37.57,154.09,-22.57,13.53,19960355.0,37467433.0,14986884.0,4.12,19610355.0,13483965.0,5.72,4.94,0
93,(주)콤텍시스템,1.81,701615,4.01,-7.53,-17.33,-21.42,0,0,1.71,9.98,5.48,2.37,90.02,3.58,12.89,1.39,18.36,113.08,149.91,296.7,124.89,56.13,24.52,46.15,53780835.0,107817629.0,146291127.0,4.36,49517960.0,76141127.0,1.6,13.52,1
94,(주)큐로홀딩스,0.17,-280213,32.48,-12.64,-46.84,-12.75,131.26,-28.53,11.84,37.3,2.69,1.49,62.7,5.23,3.52,0.13,13.16,52.7,39.85,232.96,28.87,131.99,-20.46,6.52,28459731.0,92194788.0,14844731.0,-7.82,24281035.0,11590835.0,-19.94,9.79,0
95,(주)팬엔터테인먼트,-6.21,-4274937,33.62,-4.74,-26.68,-39.5,0,0,-33.45,-9,-17.34,-10.1,109,9.88,13.77,0.3,0.49,77.77,67.67,797.16,63.42,134.81,-11.54,9.25,29267281.0,66674339.0,20973488.0,-5.68,23900200.0,16298803.0,-8.03,3.01,0
96,(주)포스코엠텍,3.01,8214920,40.39,-17.51,-12.3,-20.59,0,0,7.91,9.46,42.81,13.3,90.54,8.69,13.46,1.68,19.19,138.54,122.47,371.54,104.87,80.32,12.17,23.91,127237950.0,204043363.0,366540217.0,34.0,120006958.0,134700022.0,10.62,4.27,1
97,(주)피에이치씨,-29.31,-7891290,27.08,-24.05,-31.62,5.6,0,0,-82.49,2.42,-48.2,-31.75,97.58,1.27,2.69,0.38,1.46,70.31,159.57,393.17,129.61,63.1,23.5,28.84,18512192.0,43873521.0,21685919.0,-36.85,17699378.0,27936060.0,-34.12,3.69,0
98,(주)하이소닉,0.14,1343885,20.85,-6.88,2.52,52.36,0,0,-0.68,6.56,-1.21,-0.7,93.44,5.1,23.99,1.03,6.63,59.51,140.78,548.5,122.59,103.67,10.14,22.55,20002369.0,43692572.0,53606368.0,-1.08,13636090.0,17835400.0,-0.38,6.34,0
99,(주)하이트론씨스템즈,-61.39,-5863594,5.59,-10.42,-22.55,-25.12,0,0,-8.08,6.17,-10.97,-7.74,93.83,3.8,4.75,0.96,2.27,40.97,237.02,275.25,133.4,73.85,27.53,14.41,16142799.0,54818531.0,54523150.0,-18.99,11326804.0,26886747.0,-5.45,5.11,0
100,(주)한국전자홀딩스,0.89,-1442149,0.51,8.11,-54.09,18.29,19.3,0,31.01,0,1.26,1.22,0,0,0,0.04,1010.45,4.06,1080.78,804.73,1080.78,94.04,8.73,37.55,97655665.0,217226132.0,149195543.0,21.83,89104754.0,85069414.0,22.42,20.92,0
101,(주)한라,0.31,30959493,45.16,-3.05,-10.67,-3.86,0,94.68,-2.46,8.51,-10.83,-2.24,91.49,8.01,46.57,0.91,68.61,414.32,51.33,130.72,50.18,312.19,-37.26,6.41,1962182508.0,2285444643.0,1855269348.0,5.35,1791678703.0,1036887793.0,4.67,10.23,0
102,(주)한탑,0.75,1554667,56.64,-5.36,-11.66,12.79,0,0,-2.23,14.1,-3.93,-1.46,85.9,2.64,7.55,0.65,2.09,167.41,77.56,449.36,63.04,150.82,-12.62,0.59,82890868.0,129476112.0,125204546.0,-0.42,74661364.0,61232126.0,-0.39,3.27,0
103,(주)현대미포조선,1.8,66573343,17.78,-7.35,-10.88,10,0,0,0.7,3.65,1.48,0.54,96.35,20.84,16.76,0.77,6.01,173.57,96.38,1689.23,86.92,143.48,-1.79,24.18,7641204403.0,9438010980.0,4652431643.0,-9.18,5618261782.0,6853970777.0,-7.27,3.01,1
104,(주)화승인더스트리,2.75,44300879,42.32,5.45,10.85,178.42,0,0,3.41,5.11,17.47,6.3,94.89,7.49,33.08,1.84,11.19,171.57,72.37,467.72,62.51,160.7,-15.59,8.01,431503166.0,561114858.0,746832143.0,3.4,395783691.0,287963327.0,1.2,3.51,1
105,(주)후성,4.69,15626871,45.34,18.76,12.51,13.78,0,0,6.88,19.6,19.87,6.39,80.4,4.85,8.14,0.93,1.85,167.87,111.46,188.22,77.76,178.28,3.44,11.34,163394033.0,261388269.0,215238476.0,12.24,73035137.0,85852764.0,8.97,2.96,1
106,KD(주),1.86,1439399,22.27,41.17,47.93,18.56,0,0,3.66,19.01,5.87,3,80.99,4.07,2.74,0.82,3.79,106.72,147.3,116.1,83.55,54.11,23.71,10.01,21453691.0,38509704.0,30009587.0,-41.96,20649607.0,27442308.0,-30.94,11.02,1
107,KG스틸(주),0.47,78584907,75.67,-14.4,-41.33,-39.22,0,0,-1.58,11.59,-61.04,-0.95,88.41,4.7,9.12,0.6,1.52,8887.91,72.76,17.41,48.64,7276.16,-7.13,0.65,2887052320.0,2890468536.0,2320792157.0,0.06,1045155473.0,765396865.0,0.09,8.46,0
108,OCI(주),-1.46,-144627682,26.91,-4.43,0.58,-5.77,0,0,-8.79,3.34,-6.52,-3.57,96.66,4.55,6.02,0.41,0.85,85.07,167.37,2220.78,128.01,140.33,9.73,26.57,4056569918.0,7298775478.0,2301520602.0,0.67,1585448631.0,2399834131.0,0.74,4.61,0
109,STX중공업(주),0.17,7799045,59.72,-4.49,-10.62,4.59,0,0,-0.49,7.69,0,-0.35,92.31,6.23,7.76,0.72,1.56,1237.15,103.95,163.16,80.25,799.24,1.53,14.0,1313108367.0,1419848489.0,1057213056.0,-3.0,548834238.0,574417416.0,-3.76,5.42,0
110,계룡건설산업(주),1.83,36100272,30.4,-1.14,-2.08,4.63,0,0,0.91,6.46,4.21,1.04,93.54,6.79,17.32,1.14,32.99,294.64,85.7,558.18,72.16,179.4,-9.1,11.24,906763334.0,1224683471.0,1522160321.0,5.14,788778595.0,742035243.0,3.36,5.04,1
111,광전자(주),-1011.43,-11506977,0.1,-7.17,-3.3,4.88,0,0,-1.81,4.92,-1.52,-1.32,95.08,5.38,10.21,0.73,2.08,15.95,744.8,701.54,658.43,48.47,50.38,64.0,37059262.0,240272144.0,206228996.0,54.8,23014758.0,134689220.0,9.97,7.11,0
112,금호전기(주),-2.58,-12592949,40.76,-14.56,-11.84,-41.13,0,0,-19.08,9.58,-9.68,-5.05,90.42,1.58,3.59,0.26,0.85,85.75,87.22,510.54,63.75,135.77,-3.94,3.2,294648018.0,475649784.0,396261336.0,-8.69,174050212.0,226047391.0,-13.97,5.13,0
113,남광토건(주),-4.71,-50921667,4.07,-55.76,-28.59,8.52,0,0,-24.94,-13.02,0,-20.39,113.02,11.61,52.03,0.82,16.58,475.3,98.6,80.52,97.75,198.59,-0.93,18.26,199798776.0,239239292.0,302388687.0,2.8,163022899.0,148622945.0,1.74,114.24,0
114,대성산업(주),-0.5,-34906300,64.33,-44.26,-86.31,-24.24,0,0,-15.24,13.19,-176.62,-8.55,86.81,18.33,36.14,0.56,1.66,734.4,21.99,57.65,18.09,735.81,-41.91,2.58,959713989.0,1076329030.0,947122909.0,-3.39,571441208.0,172371230.0,-3.81,6.79,0
115,대원미디어(주),0.58,4299518,11.7,-13.14,2.52,34.84,0,0,-28.49,25.22,-20.45,-14.26,74.78,10.56,14.77,0.5,31.43,36.42,389.92,725.73,322.56,96.95,21.51,187.15,27546787.0,93808748.0,91413284.0,-2.36,15843623.0,54246866.0,-1.17,7.59,0
116,대한방직(주),1.01,4293590,38.64,1.94,11.26,-0.17,0,0,-1.12,7.53,-1.48,-0.69,92.47,5.89,5,0.62,1.04,117.21,70.94,3311.31,41.05,147.87,-13.07,1.96,206758410.0,370516547.0,244388849.0,2.12,172531469.0,105216140.0,1.86,4.11,1
117,대한전선(주),1.23,28070670,48.41,-7.02,10.06,-15.9,0,38.43,-4.21,8.74,-30.28,-4.61,91.26,6.88,11.18,1.1,2.75,249.33,122.81,81.53,95.07,198.87,8.0,10.02,1198557985.0,1552803066.0,1688712586.0,-11.17,700364494.0,764359988.0,-7.0,4.48,1
118,동국제강(주),1.05,193643210,43.22,-2.84,-10.77,24.57,0,0,0.34,9.29,0.59,0.22,90.71,5.19,6.92,0.67,1.37,153.56,68.24,445.02,51.19,181.31,-13.26,9.56,4650012701.0,6895914185.0,5720334279.0,9.15,3279083551.0,2365446593.0,8.2,4.31,1
