,구분,총자본증가율2015,유동자산증가율2015,매출액증가율2015,순이익증가율2015,영업이익증가율2015,매출액순이익률2015,매출액총이익률2015,자기자본순이익률2015,총자본순이익률2015,매출원가 대 매출액비율2015,매출채권회전률2015,재고자산회전률2015,총자본회전률2015,유형자산회전율2015,부채비율2015,유동비율2015,자기자본배율2015,당좌비율2015,비유동비율2015,순운전자본비율2015,현금비율2015,부채/자산2015,부채/매출액2015,부채/현금흐름2015,유동부채/부채2015,유동자산/자산2015,매출/현금흐름2015,차입금평균이자율2015,정상기업여부
65,(주)태진,11.1,-43.91,25.0,-90.94,480.58,1.13,15.51,2.76,0.85,84.49,10.48,6.04,0.75,1.49,398.35,75.57,307.3,53.86,374.78,-8.02,12.2,0.7993364755378559,1.126457573694548,-4.81,0.4104883982223537,0.24794695888480114,-5.42,2.07,1
66,(주)평화자원,-4.04,-3.37,28.42,234.29,205.13,4.35,14.8,26.5,5.22,85.2,14.43,209.82,1.2,2.43,338.97,115.33,1057.64,113.59,223.49,6.53,10.99,0.7721914662054734,0.6295759011257315,3.09,0.5511862356704377,0.490875697580317,1.95,4.48,1
67,(주)풍천섬유,3.15,1.16,3.78,49.26,180.65,0.89,9.01,2.35,0.75,90.99,3.87,1.77,0.84,2.82,196.59,105.84,164.46,36.34,91.8,3.81,0.2,0.6628367491240809,0.7984779445459788,0.19,0.984195993223145,0.6904835432075707,0.15,3.42,1
68,주식회사하이프라자,3.51,-0.4,-0.27,27.95,113.63,0.33,27.24,3.28,1.03,72.76,55.57,10.29,3.14,13.81,222.0,70.3,393.17,15.86,196.21,-16.51,0.27,0.6894419390149208,0.22350162025637138,7.42,0.8060766933606682,0.3906686376734246,1.66,3.99,1
69,케이제이에프주식회사,7.21,12.85,29.7,272.37,39.97,1.57,19.77,3.8,1.17,80.23,3.67,5.72,0.75,1.81,244.48,86.88,1322.57,66.56,156.78,-8.23,2.25,0.7097105204832892,0.9850133956205771,-0.21,0.8836626093339042,0.5448912349596453,-0.2,4.04,1
70,한국모노레일주식회사,-5.49,9.29,-14.17,-92.21,-80.7,0.15,37.72,0.17,0.06,62.28,9.4,8.31,0.41,1.83,172.54,102.76,188.75,88.51,134.32,1.36,0.21,0.6330798898663855,1.5103902731203884,1.16,0.779557528797476,0.5071440708957127,1.75,5.57,0
71,한양전기주식회사,1.95,8.57,-8.14,-21.69,1014.53,1.29,25.89,4.02,0.66,74.11,12.35,1.87,0.51,0.78,506.21,46.85,553.1,7.32,401.56,-38.3,1.96,0.8350409424759391,1.6575666355108538,-3.01,0.8629024625220019,0.33759470626154237,-4.99,3.86,1
72,한이철강(주),-4.72,-6.94,-23.83,-59.4,45.91,0.14,17.48,0.21,0.08,82.52,3.1,1.35,0.6,2.01,153.86,115.87,934.03,34.47,84.78,9.12,0.53,0.6060777620739253,0.9803303175063585,-1.92,0.9483981649414979,0.6660438640204569,-1.88,5.38,1
73,한주정공(주),-0.1,37.68,11.78,72.94,23914.81,9.23,18.89,3.12,2.53,81.11,10.46,251.59,0.27,1.14,21.34,94.62,386.47,92.92,107.53,-0.65,42.41,0.17584695262254862,0.6413886948681838,27.82,0.6840608436642881,0.113824023393259,17.84,3.28,1
74,협동산업(주),-0.76,31.12,-4.09,10.29,32.45,0.8,18.78,0.77,0.36,81.22,4.91,6.34,0.45,0.62,112.01,76.12,1188.31,56.46,151.49,-8.96,31.31,0.5283288874405531,1.1715830224715629,6.73,0.7098303517490386,0.28546620747715745,7.89,2.79,1
75,홍스틸주식회사,6.66,8.07,-20.32,69.35,56.96,1.57,12.37,4.74,1.39,87.63,5.95,1.98,0.89,2.41,243.27,137.46,2836.96,37.31,128.67,17.04,3.51,0.7086864817410556,0.8253750719049766,4.85,0.6417299500323369,0.6251613886019843,4.0,5.27,1
76,화인화학(주),4.53,-12.09,-15.47,144.65,137.63,11.39,18.42,16.48,7.79,81.58,4.22,7.38,0.68,1.47,103.73,79.58,196.86,59.44,130.53,-9.22,20.29,0.5091606468225426,0.7614467276139596,11.8,0.8867409179109048,0.3593189724836509,8.99,3.8,1
